,state,Actions Rewards
533,"([(19.0, 22.0), (9.0, 17.0)], 0, [(19.0, 22.0), (19.0, 24)], 1)",[ -0.79162583 -40.87385965 -97.53431115]
534,"([(19.0, 22.0), (10.0, 18.0)], 1, [(19.0, 22.0), (20.0, 24)], 1)",[  -0.59004822 -187.74375      -0.58644036]
535,"([(19.0, 22.0), (10.0, 18.0)], 0, [(19.0, 22.0), (20.0, 24)], 1)",[-97.52207937 -97.5        -99.75      ]
536,"([(19.0, 22.0), (0, 9.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 2)",[-179.77712276 -497.66466841 -529.3885844 ]
537,"([(19.0, 22.0), (10.0, 19.0)], 0, [(19.0, 22.0), (20.0, 24)], 1)",[-50.01210659  -0.05144978 -50.        ]
538,"([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 3)",[-1599.35367184 -1238.09304081 -1565.03236213]
539,"([(19.0, 22.0), (11.0, 20.0)], 1, [(19.0, 22.0), (21.0, 24)], 1)",[-2.17408985e-01 -2.70804055e+02 -2.12491615e-01]
540,"([(19.0, 22.0), (1.0, 9.0)], 1, [(19.0, 22.0), (11.0, 19.0)], 2)",[-155.03953054 -259.12912498  -91.25730365]
541,"([(19.0, 22.0), (12.0, 21.0)], 1, [(19.0, 22.0), (22.0, 24)], 1)",[-2.53888069e-02 -5.00000000e+01 -2.69711330e-02]
542,"([(1.0, 4.0), (21.0, 24)], 0, [(1.0, 4.0), (11.0, 19.0)], 1)",[-14.74297238 -50.01596146 -99.75      ]
543,"([(19.0, 22.0), (1.0, 9.0)], 0, [(19.0, 22.0), (11.0, 19.0)], 2)",[-1021.9792553  -1120.22219605 -1135.85784375]
544,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (2.0, 11.0)], 3)",[-878.50044117 -851.78637738 -862.75113987]
545,"([(19.0, 22.0), (13.0, 21.0)], 0, [(19.0, 22.0), (23.0, 24)], 1)",[-0.00840961 -0.00768538  0.        ]
546,"([(1.0, 4.0), (20.0, 24)], 1, [(1.0, 4.0), (10.0, 19.0)], 1)",[  -1.54800283 -149.25125      -1.51022062]
547,"([(19.0, 22.0), (1.0, 10.0)], 1, [(19.0, 22.0), (11.0, 20.0)], 2)",[-100.74869224 -125.57185244  -92.25144452]
548,"([(19.0, 22.0), (13.0, 22.0)], 1, [(19.0, 22.0), (23.0, 24)], 1)",[-1.5056433e-02 -5.0000000e+01  0.0000000e+00]
549,"([(1.0, 4.0), (19.0, 24)], 1, [(1.0, 4.0), (9.0, 18.0)], 1)",[  -1.42942912 -287.97002159   -1.46301425]
550,"([(19.0, 22.0), (2.0, 10.0)], 0, [(19.0, 22.0), (12.0, 20.0)], 2)",[-455.17225197 -498.4732852  -482.50091416]
551,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (3.0, 11.0)], 3)",[-922.18059971 -899.03353204 -908.43738417]
552,"([(19.0, 22.0), (14.0, 23.0)], 1, [(19.0, 22.0), (24.0, 24)], 1)",[0. 0. 0.]
553,"([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (8.0, 16.0)], 1)",[-2.64926843 -2.62343557 -2.62500026]
554,"([(1.0, 4.0), (13.0, 22.0)], 2, [(1.0, 4.0), (3.0, 12.0)], 1)",[-8.8011278  -8.77452277 -8.36034292]
555,"([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (3.0, 12.0)], 3)",[-376.42873961 -440.19523676 -393.06956425]
556,"([(1.0, 4.0), (12.0, 20.0)], 2, [(1.0, 4.0), (2.0, 10.0)], 1)",[-19.32824226 -19.21827018 -18.05149535]
557,"([(19.0, 22.0), (3.0, 11.0)], 1, [(19.0, 22.0), (13.0, 21.0)], 2)",[-116.87229894 -191.31762827 -155.49605516]
558,"([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 2)",[-661.10867132 -790.42972592 -605.9522885 ]
559,"([(19.0, 22.0), (3.0, 11.0)], 0, [(19.0, 22.0), (13.0, 21.0)], 2)",[-311.75618956 -324.67853247 -325.14431558]
560,"([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 2)",[-1386.77148036 -1478.53275422 -1481.981404  ]
561,"([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (4.0, 12.0)], 3)",[-218.06968227 -368.72790664 -215.85619883]
562,"([(1.0, 4.0), (8.0, 17.0)], 2, [(1.0, 4.0), (0, 7.0)], 1)",[-129.29328634 -132.91100754 -130.03854279]
563,"([(19.0, 22.0), (3.0, 12.0)], 1, [(19.0, 22.0), (13.0, 22.0)], 2)",[ -95.06625552 -101.98875     -96.67390216]
564,"([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 2)",[-691.4194836  -803.4385798  -765.48042655]
565,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (4.0, 13.0)], 3)",[-580.33246766 -627.88753904 -609.41275028]
566,"([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (0, 5.0)], 1)",[-385.64673233 -400.28743319 -386.72693568]
567,"([(19.0, 22.0), (4.0, 13.0)], 1, [(19.0, 22.0), (14.0, 23.0)], 2)",[-132.95525086 -147.89121806 -132.86218353]
568,"([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 2)",[-1195.35422054 -1418.91276472 -1431.69857876]
569,"([(1.0, 4.0), (6.0, 15.0)], 1, [(1.0, 4.0), (0, 5.0)], 1)",[-299.99510893 -246.81579935 -295.80873347]
570,"([(19.0, 22.0), (5.0, 13.0)], 0, [(19.0, 22.0), (15.0, 23.0)], 2)",[-790.66143722 -877.85689348 -828.47343261]
571,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (5.0, 13.0)], 3)",[-575.97199251 -595.48935108 -583.77193086]
572,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (5.0, 14.0)], 3)",[-552.04452928 -602.26224618 -540.5705873 ]
573,"([(19.0, 22.0), (6.0, 14.0)], 1, [(19.0, 22.0), (16.0, 24)], 2)",[-161.27278108 -364.75463234 -249.71506119]
574,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (6.0, 14.0)], 3)",[-881.6605496  -921.63890773 -805.21501522]
575,"([(19.0, 22.0), (6.0, 14.0)], 0, [(19.0, 22.0), (16.0, 24)], 2)",[-1417.15695328 -1360.70409682 -1402.80043765]
576,"([(19.0, 22.0), (0, 4.0)], 0, [(19.0, 22.0), (6.0, 14.0)], 3)",[-1637.42493552 -1552.60868804 -1601.64169593]
577,"([(19.0, 22.0), (6.0, 15.0)], 1, [(19.0, 22.0), (16.0, 24)], 2)",[-314.23240774 -388.89975246 -315.39363648]
578,"([(0, 4.0), (1.0, 4.0)], 0, [(5.0, 14.0), (1.0, 4.0)], 1)",[-1783.84744681 -1651.6993289  -1775.60783899]
579,"([(19.0, 22.0), (7.0, 16.0)], 1, [(19.0, 22.0), (17.0, 24)], 2)",[-516.2254332  -553.87755225 -502.64619491]
580,"([(19.0, 22.0), (9.0, 17.0)], 1, [(19.0, 22.0), (19.0, 24)], 2)",[ -0.47069672 -97.53452937  -0.45323511]
581,"([(19.0, 22.0), (11.0, 19.0)], 2, [(19.0, 22.0), (21.0, 24)], 2)",[-0.19089418 -0.19064128 -0.18786296]
582,"([(19.0, 22.0), (0, 5.0)], 0, [(19.0, 22.0), (6.0, 15.0)], 3)",[-1913.49367924 -1884.73670005 -1898.42622185]
583,"([(19.0, 22.0), (13.0, 22.0)], 2, [(19.0, 22.0), (23.0, 24)], 2)",[0. 0. 0.]
584,"([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (7.0, 16.0)], 3)",[-1695.13239688 -1738.49604893 -1714.59866164]
585,"([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (9.0, 17.0)], 3)",[-3099.14370341 -3042.40834457 -2855.78808838]
586,"([(19.0, 22.0), (0, 7.0)], 0, [(19.0, 22.0), (9.0, 17.0)], 3)",[-4367.17561993 -4690.77868501 -4696.33948888]
587,"([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (9.0, 18.0)], 3)",[-4003.52263928 -4164.37533143 -4062.87860803]
588,"([(19.0, 22.0), (0, 9.0)], 1, [(19.0, 22.0), (10.0, 19.0)], 3)",[ -0.65166619 -50.          -0.58310701]
589,"([(19.0, 22.0), (1.0, 9.0)], 0, [(19.0, 22.0), (11.0, 19.0)], 3)",[-480.69692294 -342.88754503 -487.91558503]
590,"([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (1.0, 10.0)], 2)",[-241.5150635  -289.16245659 -240.20726747]
591,"([(19.0, 22.0), (1.0, 10.0)], 1, [(19.0, 22.0), (11.0, 20.0)], 3)",[ -1.36041672 -97.50156539  -1.13015586]
592,"([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 2)",[-1411.50170304 -1295.37368513 -1396.15808085]
593,"([(19.0, 22.0), (2.0, 11.0)], 1, [(19.0, 22.0), (12.0, 21.0)], 3)",[ -0.82135322 -50.          -0.65149669]
594,"([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (2.0, 11.0)], 2)",[-332.05723832 -415.66627981 -349.57711817]
595,"([(0, 4.0), (1.0, 4.0)], 0, [(6.0, 14.0), (1.0, 4.0)], 1)",[-655.33552665 -556.62059971 -566.35814287]
596,"([(19.0, 22.0), (2.0, 11.0)], 0, [(19.0, 22.0), (12.0, 21.0)], 3)",[-142.43030212 -161.29067224 -189.9825    ]
597,"([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (3.0, 11.0)], 2)",[-381.01664781 -391.98786271 -376.74206176]
598,"([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (3.0, 12.0)], 2)",[-896.14291543 -998.6474277  -985.22230901]
599,"([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (4.0, 12.0)], 2)",[-2191.28858293 -2353.97025836 -2282.50539447]
600,"([(19.0, 22.0), (3.0, 11.0)], 0, [(19.0, 22.0), (13.0, 21.0)], 3)",[-377.56826038 -348.97049829 -390.8862261 ]
601,"([(19.0, 22.0), (4.0, 12.0)], 1, [(19.0, 22.0), (14.0, 22.0)], 3)",[ -0.93078606 -50.         -50.0189444 ]
602,"([(19.0, 22.0), (5.0, 14.0)], 1, [(19.0, 22.0), (15.0, 24)], 3)",[ -3.09398135 -50.          -2.85224451]
603,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (4.0, 13.0)], 2)",[-3158.1286347  -3144.98417597 -3142.94650729]
604,"([(19.0, 22.0), (7.0, 15.0)], 2, [(19.0, 22.0), (17.0, 24)], 3)",[-41.20355294 -42.71883857 -27.00580633]
605,"([(19.0, 22.0), (9.0, 17.0)], 2, [(19.0, 22.0), (19.0, 24)], 3)",[-0.17354839 -0.17323393 -0.17804414]
606,"([(19.0, 22.0), (11.0, 19.0)], 2, [(19.0, 22.0), (21.0, 24)], 3)",[-0.10343349 -0.10868798 -0.10938941]
607,"([(19.0, 22.0), (12.0, 21.0)], 2, [(19.0, 22.0), (22.0, 24)], 3)",[-0.02728629 -0.03096278 -0.02693349]
608,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (5.0, 13.0)], 2)",[-3066.60380713 -4617.23927576 -3998.68707899]
609,"([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 2)",[-1401.73360841 -1312.27478174 -1309.47004455]
610,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (5.0, 14.0)], 2)",[ -862.93798318 -1022.42595154  -845.6442838 ]
611,"([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (11.0, 20.0)], 2)",[ -967.49601711 -1325.53548774 -1060.80558472]
612,"([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (6.0, 15.0)], 2)",[-1191.40058291 -1379.96753819 -1352.19962249]
613,"([(1.0, 4.0), (20.0, 24)], 1, [(1.0, 4.0), (10.0, 18.0)], 2)",[ -915.55733034 -1350.53712139 -1201.99797078]
614,"([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (8.0, 16.0)], 2)",[-1642.90590848 -1701.02322618 -1463.54679321]
615,"([(19.0, 22.0), (0, 6.0)], 0, [(19.0, 22.0), (8.0, 16.0)], 2)",[-4307.31438321 -5348.42003771 -5348.83816378]
616,"([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (8.0, 17.0)], 2)",[-1905.00481112 -1862.59163731 -1843.59549148]
617,"([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (10.0, 18.0)], 2)",[-133.90058776 -176.74953934  -81.21090442]
618,"([(19.0, 22.0), (0, -1.0)], 1, [(19.0, 22.0), (1.0, 9.0)], 2)",[-232.4242935  -231.35771723 -230.13779551]
619,"([(0, 5.0), (1.0, 4.0)], 0, [(6.0, 15.0), (1.0, 4.0)], 1)",[-1712.03675847 -1840.97069985 -1839.71640216]
620,"([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (14.0, 23.0)], 3)",[-4213.73975891 -4802.68441485 -4785.91810697]
621,"([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 3)",[-5139.70955916 -4170.23906138 -5446.56726033]
622,"([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (1.0, 10.0)], 2)",[ -898.90489154 -1103.49904193 -1091.18027634]
623,"([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 3)",[-4574.51424073 -4199.76037355 -4599.82681739]
624,"([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 2)",[-235.20920061 -256.31584969 -237.21281672]
625,"([(19.0, 22.0), (1.0, 10.0)], 0, [(19.0, 22.0), (11.0, 20.0)], 2)",[-701.19338564 -766.42613892 -772.14669315]
626,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (2.0, 11.0)], 2)",[-334.3021449  -377.96776991 -344.79353191]
627,"([(19.0, 22.0), (2.0, 11.0)], 1, [(19.0, 22.0), (12.0, 21.0)], 2)",[-101.92507904 -101.8875      -84.74724403]
628,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (3.0, 11.0)], 2)",[-542.29202418 -580.79630086 -561.07535623]
629,"([(19.0, 22.0), (4.0, 12.0)], 1, [(19.0, 22.0), (14.0, 22.0)], 2)",[-94.73948075 -97.5        -85.90103778]
630,"([(19.0, 22.0), (5.0, 14.0)], 2, [(19.0, 22.0), (15.0, 24)], 2)",[-140.72378187 -150.8545083  -155.52092424]
631,"([(19.0, 22.0), (7.0, 16.0)], 2, [(19.0, 22.0), (17.0, 24)], 2)",[ -97.83544935 -201.11063114 -199.54611808]
632,"([(19.0, 22.0), (9.0, 17.0)], 2, [(19.0, 22.0), (19.0, 24)], 2)",[-0.22985143 -0.22948306 -0.23502712]
633,"([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (4.0, 12.0)], 2)",[-567.70173504 -593.20846111 -576.77574571]
634,"([(19.0, 22.0), (11.0, 20.0)], 2, [(19.0, 22.0), (21.0, 24)], 2)",[-0.19102916 -0.19022019 -0.19203559]
635,"([(19.0, 22.0), (13.0, 21.0)], 2, [(19.0, 22.0), (23.0, 24)], 2)",[ 0.         -0.03989074  0.        ]
636,"([(19.0, 22.0), (0, 4.0)], 0, [(19.0, 22.0), (5.0, 14.0)], 2)",[-4596.19903959 -4615.11363037 -4656.74175773]
637,"([(0, 5.0), (1.0, 4.0)], 0, [(7.0, 15.0), (1.0, 4.0)], 1)",[-2619.19577378 -2694.67764536 -2697.8310051 ]
638,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (6.0, 14.0)], 2)",[-1294.31943209 -1235.02351513 -1117.05200141]
639,"([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (7.0, 15.0)], 2)",[-1384.93511631 -1537.7253929  -1460.45205925]
640,"([(19.0, 22.0), (0, 5.0)], 0, [(19.0, 22.0), (7.0, 15.0)], 2)",[-6582.00453943 -6536.14152335 -6583.26858528]
641,"([(19.0, 22.0), (0, 6.0)], 0, [(19.0, 22.0), (7.0, 16.0)], 2)",[-5636.99474062 -5901.24688889 -5900.42450722]
642,"([(19.0, 22.0), (2.0, 10.0)], 2, [(19.0, 22.0), (12.0, 20.0)], 2)",[-120.61871548 -118.85151022 -124.76937103]
643,"([(19.0, 22.0), (0, -1.0)], 1, [(19.0, 22.0), (0, 9.0)], 2)",[ -63.75755113 -113.16711198  -57.96240339]
644,"([(19.0, 22.0), (4.0, 12.0)], 2, [(19.0, 22.0), (14.0, 22.0)], 2)",[-194.27072492 -155.94767213 -196.07246534]
645,"([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (16.0, 24)], 2)",[-448.92248571 -445.20131643 -393.56903046]
646,"([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 2)",[-355.47420567 -356.71319663 -355.11722463]
647,"([(0, 6.0), (1.0, 4.0)], 0, [(7.0, 16.0), (1.0, 4.0)], 1)",[-673.35951874 -687.20790553 -677.69880585]
648,"([(19.0, 22.0), (9.0, 18.0)], 3, [(19.0, 22.0), (19.0, 24)], 2)",[-0.23506901 -0.23442467 -0.23571063]
649,"([(19.0, 22.0), (0, 4.0)], 2, [(19.0, 22.0), (5.0, 14.0)], 2)",[-561.66651738 -546.79022888 -540.91212281]
650,"([(19.0, 22.0), (13.0, 21.0)], 3, [(19.0, 22.0), (23.0, 24)], 2)",[0. 0. 0.]
651,"([(19.0, 22.0), (0, 6.0)], 3, [(19.0, 22.0), (8.0, 16.0)], 2)",[-62.15277803 -60.41161377 -59.81866   ]
652,"([(0, 7.0), (1.0, 4.0)], 1, [(9.0, 17.0), (1.0, 4.0)], 1)",[  -1.10838368 -158.35258222   -1.11321486]
653,"([(19.0, 22.0), (1.0, 9.0)], 3, [(19.0, 22.0), (11.0, 19.0)], 2)",[-95.38050631 -92.51748158 -85.62962212]
654,"([(0, 7.0), (1.0, 4.0)], 0, [(9.0, 17.0), (1.0, 4.0)], 1)",[-1380.2310466  -1524.57149698 -1524.57149698]
655,"([(19.0, 22.0), (4.0, 13.0)], 3, [(19.0, 22.0), (14.0, 23.0)], 2)",[-166.39821557 -164.89733123 -179.28534198]
656,"([(0, 8.0), (1.0, 4.0)], 0, [(9.0, 18.0), (1.0, 4.0)], 1)",[-581.41511773 -579.48118151 -561.98274177]
657,"([(0, 9.0), (1.0, 4.0)], 1, [(10.0, 19.0), (1.0, 4.0)], 1)",[  -1.41357317 -101.8875       -1.51085581]
658,"([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (4.0, 12.0)], 2)",[-215.63842564 -222.99063124 -214.18585606]
659,"([(1.0, 10.0), (1.0, 4.0)], 1, [(11.0, 20.0), (1.0, 4.0)], 1)",[ -0.0920901 -50.         -0.1084847]
660,"([(19.0, 22.0), (0, 5.0)], 3, [(19.0, 22.0), (7.0, 15.0)], 2)",[-145.61614928 -178.26252253 -165.88151459]
661,"([(1.0, 10.0), (1.0, 4.0)], 0, [(11.0, 20.0), (1.0, 4.0)], 1)",[-141.80168927 -189.66217873 -196.2774375 ]
662,"([(19.0, 22.0), (0, 9.0)], 4, [(19.0, 22.0), (10.0, 19.0)], 2)",[-16.97050131  -4.56781343 -18.31822788]
663,"([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 1)",[-677.71206372 -637.946063   -677.69880585]
664,"([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 2)",[-30.70297897  -1.65379404 -28.79072438]
665,"([(19.0, 22.0), (9.0, 17.0)], 4, [(19.0, 22.0), (19.0, 24)], 2)",[-0.27253798 -0.26819283 -0.27331826]
666,"([(19.0, 22.0), (14.0, 22.0)], 4, [(19.0, 22.0), (24.0, 24)], 2)",[0. 0. 0.]
667,"([(2.0, 11.0), (1.0, 4.0)], 0, [(12.0, 21.0), (1.0, 4.0)], 1)",[-533.2696863  -519.67216873 -534.30400649]
668,"([(19.0, 22.0), (0, -1.0)], 3, [(19.0, 22.0), (1.0, 9.0)], 2)",[-46.7144868  -46.7896646  -56.55157789]
669,"([(3.0, 12.0), (1.0, 4.0)], 1, [(13.0, 22.0), (1.0, 4.0)], 1)",[ -0.07315042 -50.          -0.07459593]
670,"([(19.0, 22.0), (0, 6.0)], 3, [(19.0, 22.0), (7.0, 16.0)], 2)",[-85.28334178 -87.94511335 -89.16252078]
671,"([(5.0, 13.0), (1.0, 4.0)], 1, [(15.0, 23.0), (1.0, 4.0)], 1)",[ -0.74359089 -52.25        -1.5337412 ]
672,"([(19.0, 22.0), (1.0, 10.0)], 4, [(19.0, 22.0), (11.0, 20.0)], 2)",[-29.79144979 -52.26350619 -49.07524764]
673,"([(6.0, 14.0), (1.0, 4.0)], 1, [(16.0, 24), (1.0, 4.0)], 1)",[ -1.18134498 -50.          -3.96825001]
674,"([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (16.0, 24)], 2)",[-156.85530439  -65.98908289 -133.54699511]
675,"([(6.0, 15.0), (1.0, 4.0)], 0, [(16.0, 24), (1.0, 4.0)], 1)",[-1749.18750641 -1932.51946587 -1949.69481629]
676,"([(1.0, 4.0), (4.0, 12.0)], 1, [(1.0, 4.0), (0, 2.0)], 1)",[  -0.22505972 -142.625        -0.22407181]
677,"([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 3)",[-2357.50894384 -3555.28691526 -3545.04511591]
678,"([(7.0, 15.0), (1.0, 4.0)], 0, [(17.0, 24), (1.0, 4.0)], 1)",[-2057.62248107 -2125.15322097 -2094.92978894]
679,"([(19.0, 22.0), (0, 1.0)], 3, [(19.0, 22.0), (2.0, 11.0)], 2)",[-156.98397237 -165.9376717  -158.0599525 ]
680,"([(19.0, 22.0), (0, 4.0)], 3, [(19.0, 22.0), (5.0, 14.0)], 2)",[-667.28564596 -631.84131179 -670.11063893]
681,"([(1.0, 4.0), (4.0, 12.0)], 0, [(1.0, 4.0), (0, 2.0)], 1)",[-5.00079188e+01 -1.09616127e-02 -5.00000000e+01]
682,"([(7.0, 16.0), (1.0, 4.0)], 1, [(17.0, 24), (1.0, 4.0)], 1)",[ -37.86623075 -127.71331621  -29.46941089]
683,"([(19.0, 22.0), (0, 8.0)], 4, [(19.0, 22.0), (9.0, 18.0)], 2)",[-16.35495644 -25.3305744  -26.859874  ]
684,"([(8.0, 16.0), (1.0, 4.0)], 1, [(18.0, 24), (1.0, 4.0)], 1)",[-209.61728607 -228.33495098 -189.49869788]
685,"([(1.0, 4.0), (3.0, 11.0)], 0, [(1.0, 4.0), (0, 1.0)], 1)",[-1.34497470e-02 -4.75123585e+01  0.00000000e+00]
686,"([(1.0, 4.0), (13.0, 22.0)], 0, [(1.0, 4.0), (3.0, 12.0)], 2)",[-766.79599987 -907.38709012 -902.26334857]
687,"([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1)",[-2343.7688736  -2244.04779625 -2362.10219972]
688,"([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 3)",[-3973.35938332 -3711.97154851 -3969.86117226]
689,"([(19.0, 22.0), (13.0, 21.0)], 4, [(19.0, 22.0), (23.0, 24)], 2)",[0. 0. 0.]
690,"([(19.0, 22.0), (0, 1.0)], 4, [(19.0, 22.0), (3.0, 11.0)], 2)",[-250.60533615 -459.97980977 -461.84116697]
691,"([(1.0, 4.0), (2.0, 10.0)], 0, [(1.0, 4.0), (0, 0.0)], 1)",[-4.75080201e+01 -8.19115765e-03 -5.00000000e+01]
692,"([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 3)",[-3185.45857793 -2836.07149052 -3195.30183902]
693,"([(19.0, 22.0), (1.0, 9.0)], 4, [(19.0, 22.0), (11.0, 19.0)], 2)",[-63.02324335 -50.97028219 -58.56265642]
694,"([(1.0, 4.0), (1.0, 10.0)], 0, [(1.0, 4.0), (0, 0.0)], 1)",[  0.   0. -50.]
695,"([(1.0, 4.0), (10.0, 19.0)], 0, [(1.0, 4.0), (0, 9.0)], 2)",[-690.24906197 -804.04828037 -824.06628198]
696,"([(1.0, 4.0), (20.0, 24)], 1, [(1.0, 4.0), (10.0, 19.0)], 3)",[-471.34562666 -806.21505473 -382.52068776]
697,"([(1.0, 4.0), (1.0, 9.0)], 0, [(1.0, 4.0), (0, -1.0)], 1)",[-0.00726037  0.          0.        ]
698,"([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1)",[-804.03419462 -237.44439634 -919.17541206]
699,"([(19.0, 22.0), (0, 5.0)], 4, [(19.0, 22.0), (6.0, 15.0)], 2)",[-36.85255192 -34.24666952 -37.62063754]
700,"([(1.0, 4.0), (1.0, 9.0)], 1, [(1.0, 4.0), (0, -1.0)], 1)",[0. 0. 0.]
701,"([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2)",[-964.78764909 -897.25929255 -972.22399428]
702,"([(1.0, 4.0), (19.0, 24)], 0, [(1.0, 4.0), (9.0, 18.0)], 3)",[-1874.57111919 -1910.24097022 -1898.42622185]
703,"([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2)",[-882.0883831  -818.11699442 -813.3072325 ]
704,"([(1.0, 4.0), (19.0, 24)], 0, [(1.0, 4.0), (9.0, 17.0)], 3)",[-1878.76657995 -2026.99720409 -2057.80155125]
705,"([(1.0, 4.0), (9.0, 17.0)], 1, [(1.0, 4.0), (0, 7.0)], 2)",[-208.16581696 -254.46750908 -206.07591089]
706,"([(1.0, 4.0), (18.0, 24)], 0, [(1.0, 4.0), (8.0, 17.0)], 3)",[-2407.26217293 -2427.91409343 -2430.71980361]
707,"([(19.0, 22.0), (0, 0.0)], 4, [(19.0, 22.0), (1.0, 10.0)], 2)",[-31.12152062 -24.3716077  -31.02444458]
708,"([(1.0, 4.0), (7.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2)",[-1819.988767   -1824.42650221 -1838.34800245]
709,"([(9.0, 17.0), (1.0, 4.0)], 0, [(19.0, 24), (1.0, 4.0)], 1)",[  -0.75456221  -45.20462447 -301.76410543]
710,"([(1.0, 4.0), (6.0, 15.0)], 1, [(1.0, 4.0), (0, 5.0)], 2)",[-628.08575959 -679.71002848 -565.77940873]
711,"([(1.0, 4.0), (17.0, 24)], 0, [(1.0, 4.0), (7.0, 15.0)], 3)",[-3237.62760737 -3271.25480452 -3244.18560888]
712,"([(10.0, 18.0), (1.0, 4.0)], 1, [(20.0, 24), (1.0, 4.0)], 1)",[  -0.58976314 -187.7442884    -0.5816523 ]
713,"([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (6.0, 15.0)], 3)",[-1597.73769436 -1756.8226723   -773.79072122]
714,"([(11.0, 19.0), (1.0, 4.0)], 1, [(21.0, 24), (1.0, 4.0)], 1)",[ -0.23385481 -97.5         -0.22025027]
715,"([(1.0, 4.0), (3.0, 12.0)], 2, [(1.0, 4.0), (0, 2.0)], 2)",[-0.20195506 -0.19906596 -0.20118132]
716,"([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (6.0, 15.0)], 3)",[-3818.08394375 -3863.40832403 -3818.63229205]
