,state,Actions Rewards
432,"(([(2.0, 11.0), (1.0, 4.0)], 0, [(12.0, 21.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (3.0, 12.0)], 2))",[-0.00801535  0.          0.        ]
433,"(([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (3.0, 12.0)], 2), ([(2.0, 11.0), (1.0, 4.0)], 0, [(12.0, 21.0), (1.0, 4.0)], 2))",[-0.01384866  0.          0.        ]
434,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 2), ([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1))",[-344.79353191 -377.55385531 -344.79353191]
435,"(([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 2))",[-377.55385531 -344.79353191 -344.79353191]
436,"(([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 2), ([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
437,"(([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 2))",[-50.   0.   0.]
438,"(([(1.0, 4.0), (13.0, 21.0)], 0, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 1.0), (1.0, 4.0)], 3, [(2.0, 11.0), (1.0, 4.0)], 3))",[-0.01070854  0.          0.        ]
439,"(([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 2), ([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1))",[-5.00000000e+01 -8.19685388e-03  0.00000000e+00]
440,"(([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 2))",[-50. -50.   0.]
441,"(([(0, 1.0), (1.0, 4.0)], 3, [(2.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (13.0, 21.0)], 0, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01203236  0.          0.        ]
442,"(([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 1), ([(0, 0.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 2))",[ -50.         -104.39248274    0.        ]
443,"(([(0, 0.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 1))",[-1.12333451e-02 -5.43288794e+01  0.00000000e+00]
444,"(([(1.0, 4.0), (6.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2))",[-156.67066813 -157.19463583 -153.6109801 ]
445,"(([(0, 0.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (6.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[-143.21624536 -139.25625776 -145.42729036]
446,"(([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (24.0, 24)], 1, [(1.0, 4.0), (14.0, 23.0)], 3))",[-50.   0.   0.]
447,"(([(1.0, 4.0), (24.0, 24)], 1, [(1.0, 4.0), (14.0, 23.0)], 3), ([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1))",[-0.00737037  0.          0.        ]
448,"(([(1.0, 4.0), (24.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 3), ([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1))",[-50. -50.   0.]
449,"(([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (24.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 3))",[-50. -50.   0.]
450,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 3), ([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1))",[ -514.45376058 -1136.09073256  -504.87308976]
451,"(([(11.0, 19.0), (19.0, 22.0)], 0, [(1.0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 3))",[-2888.3644751  -2763.36976994 -2872.47594859]
452,"(([(19.0, 22.0), (3.0, 11.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 1))",[-25.6858039  -23.43793683 -22.26970647]
453,"(([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (3.0, 11.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2))",[-10.75629091 -50.          -8.14380889]
454,"(([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (16.0, 24)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(12.0, 20.0), (19.0, 22.0)], 1))",[-153.74578381 -148.51323758 -149.15098325]
455,"(([(22.0, 24), (19.0, 22.0)], 1, [(12.0, 20.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (16.0, 24)], 2))",[-20.91562071 -50.         -19.50547526]
456,"(([(10.0, 19.0), (19.0, 22.0)], 3, [(0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 1))",[-0.01119915  0.          0.        ]
457,"(([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 3, [(0, 9.0), (19.0, 22.0)], 2))",[-0.01462481  0.          0.        ]
458,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 1), ([(7.0, 16.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 2))",[ -4.58193265 -11.77182425  -9.55724884]
459,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 1))",[-47.59297855 -56.72469735 -61.07088727]
460,"(([(7.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 1))",[-960.82131974 -948.89994666 -940.30884151]
461,"(([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 1), ([(7.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 2))",[-358.73020566 -355.83885291 -384.50177953]
462,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 2))",[-566.31350456 -572.23654509 -559.79792074]
463,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1))",[-509.58474998 -507.50871419 -509.54694363]
464,"(([(1.0, 4.0), (22.0, 24)], 1, [(1.0, 4.0), (12.0, 20.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 2))",[-617.63078041 -728.62639027 -681.81912501]
465,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (22.0, 24)], 1, [(1.0, 4.0), (12.0, 20.0)], 1))",[-611.86211335 -674.82910909 -674.79591636]
466,"(([(19.0, 22.0), (1.0, 10.0)], 0, [(19.0, 22.0), (11.0, 20.0)], 1), ([(23.0, 24), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 3))",[-0.0083326  0.         0.       ]
467,"(([(23.0, 24), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 3), ([(19.0, 22.0), (1.0, 10.0)], 0, [(19.0, 22.0), (11.0, 20.0)], 1))",[-0.01398709  0.          0.        ]
468,"(([(19.0, 22.0), (2.0, 10.0)], 1, [(19.0, 22.0), (12.0, 20.0)], 1), ([(21.0, 24), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 3))",[-0.01141103  0.          0.        ]
469,"(([(21.0, 24), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 3), ([(19.0, 22.0), (2.0, 10.0)], 1, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01535919  0.          0.        ]
470,"(([(19.0, 22.0), (7.0, 16.0)], 0, [(19.0, 22.0), (17.0, 24)], 1), ([(22.0, 24), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 3))",[-52.25   0.     0.  ]
471,"(([(22.0, 24), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 3), ([(19.0, 22.0), (7.0, 16.0)], 0, [(19.0, 22.0), (17.0, 24)], 1))",[-0.01155722  0.          0.        ]
472,"(([(19.0, 22.0), (2.0, 11.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2), ([(24.0, 24), (19.0, 22.0)], 0, [(14.0, 22.0), (19.0, 22.0)], 1))",[-0.13028918 -1.20158009 -2.0598432 ]
473,"(([(24.0, 24), (19.0, 22.0)], 0, [(14.0, 22.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (2.0, 11.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2))",[ -2.70897484  -1.56318164 -50.        ]
474,"(([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (16.0, 24)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 1))",[-10.75567942  -5.42693636  -5.7757574 ]
475,"(([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (16.0, 24)], 2))",[ -2.61640901 -50.          -4.15385292]
476,"(([(19.0, 22.0), (8.0, 16.0)], 2, [(19.0, 22.0), (18.0, 24)], 2), ([(23.0, 24), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 1))",[-50.         -66.35855143  -1.17707659]
477,"(([(23.0, 24), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (8.0, 16.0)], 2, [(19.0, 22.0), (18.0, 24)], 2))",[-7.82867095e-03 -2.04664573e+01 -5.33292541e+01]
478,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2), ([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 21.0), (19.0, 22.0)], 1))",[-196.06411121 -180.29255212 -184.33858895]
479,"(([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 21.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2))",[-451.25227058 -452.52990519 -488.89869534]
480,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2), ([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 1))",[-265.04514932 -246.99753139 -253.62781029]
481,"(([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2))",[-642.68849242 -588.71536753 -630.8530712 ]
482,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2), ([(21.0, 24), (19.0, 22.0)], 0, [(11.0, 20.0), (19.0, 22.0)], 1))",[-401.66299271 -402.07457092 -412.53684452]
483,"(([(21.0, 24), (19.0, 22.0)], 0, [(11.0, 20.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 2))",[-667.50904707 -755.23513603 -723.55397629]
484,"(([(22.0, 24), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (2.0, 11.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1))",[-0.01387825 -1.351347    0.        ]
485,"(([(19.0, 22.0), (2.0, 11.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1), ([(22.0, 24), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 2))",[-0.00986402 -1.67932833  0.        ]
486,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 1), ([(22.0, 24), (19.0, 22.0)], 1, [(12.0, 20.0), (19.0, 22.0)], 3))",[-372.52996083 -354.55298558 -369.42615971]
487,"(([(22.0, 24), (19.0, 22.0)], 1, [(12.0, 20.0), (19.0, 22.0)], 3), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 1))",[-428.72304338 -434.07448917 -430.80842482]
488,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 3))",[-57.77383695 -53.71954561 -64.65810899]
489,"(([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 3), ([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1))",[-125.49668885 -162.40214413 -140.26928514]
490,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (2.0, 11.0)], 3))",[-254.90933214 -261.41082991 -256.78497227]
491,"(([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (2.0, 11.0)], 3), ([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1))",[-347.01640306 -379.9456996  -342.19906616]
492,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (3.0, 11.0)], 3))",[-423.77748267 -332.33239435 -343.4419438 ]
493,"(([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (3.0, 11.0)], 3), ([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1))",[-437.99840397 -495.15234593 -435.15834098]
494,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 3))",[-106.68850111 -115.83071469 -100.89199422]
495,"(([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 3), ([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1))",[-98.62197573 -84.65197406 -92.72716129]
496,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 3))",[-181.87094084 -249.50590408 -180.96989318]
497,"(([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 3), ([(8.0, 17.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 1))",[-172.73747951 -180.50527193 -174.47170829]
498,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(12.0, 20.0), (19.0, 22.0)], 2, [(2.0, 10.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
499,"(([(12.0, 20.0), (19.0, 22.0)], 2, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[-0.01078054  0.          0.        ]
500,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 2, [(0, 9.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
501,"(([(10.0, 19.0), (19.0, 22.0)], 2, [(0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[-0.01078054  0.          0.        ]
502,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(9.0, 17.0), (19.0, 22.0)], 2, [(0, 7.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
503,"(([(9.0, 17.0), (19.0, 22.0)], 2, [(0, 7.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[-0.01078054  0.          0.        ]
504,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(7.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
505,"(([(7.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[-0.01044157  0.          0.        ]
506,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 1))",[-50.   0.   0.]
507,"(([(6.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[0. 0. 0.]
508,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-50.         -56.39144147 -50.        ]
509,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 1))",[0. 0. 0.]
510,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-191.7886875  -134.71608044 -149.25125   ]
511,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 1))",[0. 0. 0.]
512,"(([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-0.00853624  0.          0.        ]
513,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 1))",[0. 0. 0.]
514,"(([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (11.0, 20.0)], 1), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-10.20465285 -50.         -14.47215516]
515,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (11.0, 20.0)], 1))",[ -2.38814828 -14.4520233   -7.90353929]
516,"(([(1.0, 4.0), (13.0, 21.0)], 1, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 0.0), (1.0, 4.0)], 2, [(1.0, 10.0), (1.0, 4.0)], 2))",[-0.01375771  0.          0.        ]
517,"(([(0, 0.0), (1.0, 4.0)], 2, [(1.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (13.0, 21.0)], 1, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.0133755  0.         0.       ]
518,"(([(1.0, 4.0), (12.0, 20.0)], 1, [(1.0, 4.0), (2.0, 10.0)], 1), ([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2))",[-0.01382835  0.          0.        ]
519,"(([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (12.0, 20.0)], 1, [(1.0, 4.0), (2.0, 10.0)], 1))",[-0.01504886  0.          0.        ]
520,"(([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-344.79353191 -363.39198023 -344.79353191]
521,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 21.0)], 2))",[0. 0. 0.]
522,"(([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-633.7106511  -630.75710639 -609.07208431]
523,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 2))",[-0.26225183 -0.56183839  0.        ]
524,"(([(1.0, 4.0), (10.0, 19.0)], 0, [(1.0, 4.0), (0, 9.0)], 1), ([(0, -1.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 3))",[-50. -50.   0.]
525,"(([(0, -1.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (10.0, 19.0)], 0, [(1.0, 4.0), (0, 9.0)], 1))",[-0.01410362 -0.0109071   0.        ]
526,"(([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 1), ([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3))",[-50.         -72.36008688 -96.38144919]
527,"(([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 1))",[-1.61694128e-02 -2.24228891e+01 -4.66486205e+01]
528,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 3), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-73.51598273 -72.00044129 -54.05494178]
529,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 3))",[-34.40069437 -42.6879939  -27.39347987]
530,"(([(1.0, 4.0), (22.0, 24)], 1, [(1.0, 4.0), (12.0, 21.0)], 3), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-507.31589074 -524.12080453 -520.75346792]
531,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 1, [(1.0, 4.0), (12.0, 21.0)], 3))",[-425.48811103 -435.07630164 -423.99214616]
532,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 2))",[-3.6911107  0.         0.       ]
533,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[ -4.24414572 -52.25        -0.66201088]
534,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-189.00744285 -188.64200787 -165.25517357]
535,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 2))",[-200.23715583 -207.97868121 -241.06463353]
536,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 3))",[-14.97010062 -44.21616251 -19.31238907]
537,"(([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 3), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-15.00683014 -44.29661419 -19.45038365]
538,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 2))",[-185.89122913 -102.91186394 -111.66829839]
539,"(([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(0, 5.0), (19.0, 22.0)], 1))",[-114.31893591 -122.08082727 -149.09898767]
540,"(([(13.0, 21.0), (19.0, 22.0)], 0, [(3.0, 11.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 23.0)], 2))",[-50. -50.   0.]
541,"(([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 23.0)], 2), ([(13.0, 21.0), (19.0, 22.0)], 0, [(3.0, 11.0), (19.0, 22.0)], 2))",[-0.01109229 -0.01112387  0.        ]
542,"(([(12.0, 21.0), (19.0, 22.0)], 0, [(2.0, 11.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (21.0, 24)], 3, [(1.0, 4.0), (11.0, 20.0)], 2))",[-0.01385768  0.          0.        ]
543,"(([(1.0, 4.0), (21.0, 24)], 3, [(1.0, 4.0), (11.0, 20.0)], 2), ([(12.0, 21.0), (19.0, 22.0)], 0, [(2.0, 11.0), (19.0, 22.0)], 2))",[-0.01297721  0.          0.        ]
544,"(([(10.0, 18.0), (19.0, 22.0)], 0, [(0, 8.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (24.0, 24)], 3, [(1.0, 4.0), (14.0, 22.0)], 2))",[-52.25   0.     0.  ]
545,"(([(1.0, 4.0), (24.0, 24)], 3, [(1.0, 4.0), (14.0, 22.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 0, [(0, 8.0), (19.0, 22.0)], 2))",[-2.26341437  0.          0.        ]
