,state,Actions Rewards
432,"([(1.0, 4.0), (19.0, 24)], 0, [(1.0, 4.0), (17.0, 24)], 1)",[-3387.00418632 -3303.52871987 -3303.52179529]
433,"([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1)",[-0.39463263 -0.3897847  -0.39247007]
434,"([(1.0, 4.0), (19.0, 24)], 1, [(1.0, 4.0), (17.0, 24)], 1)",[ -0.2646023  -50.          -0.25986841]
435,"([(0, 9.0), (1.0, 4.0)], 2, [(2.0, 11.0), (1.0, 4.0)], 1)",[-0.36903928 -0.33145302 -0.34094823]
436,"([(1.0, 4.0), (17.0, 24)], 1, [(1.0, 4.0), (15.0, 24)], 1)",[ -0.05415943 -50.          -0.0555112 ]
437,"([(3.0, 12.0), (1.0, 4.0)], 3, [(8.0, 17.0), (1.0, 4.0)], 1)",[-0.07508627 -0.07528842 -0.0759745 ]
438,"([(1.0, 4.0), (17.0, 24)], 0, [(1.0, 4.0), (15.0, 24)], 1)",[-0.00823567  0.          0.        ]
439,"([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1)",[-0.06473918 -0.06161323 -0.05382951]
440,"([(1.0, 4.0), (17.0, 24)], 1, [(1.0, 4.0), (15.0, 23.0)], 1)",[ -0.14934854 -50.          -0.14120023]
441,"([(1.0, 4.0), (17.0, 24)], 0, [(1.0, 4.0), (15.0, 23.0)], 1)",[-0.00739552  0.          0.        ]
442,"([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 23.0)], 1)",[ -0.11052531 -50.          -0.11032904]
443,"([(1.0, 4.0), (15.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 1)",[ -0.1239296  -60.64086045  -0.1332973 ]
444,"([(1.0, 4.0), (14.0, 22.0)], 1, [(1.0, 4.0), (12.0, 20.0)], 1)",[-1.01722073e-01 -1.20512964e+02 -1.03783356e-01]
445,"([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (0, 2.0)], 1)",[-0.15849982 -0.13827504 -0.15430085]
446,"([(1.0, 4.0), (12.0, 21.0)], 2, [(1.0, 4.0), (10.0, 19.0)], 1)",[-0.11504469 -0.1147727  -0.12579159]
447,"([(19.0, 22.0), (0, 3.0)], 3, [(19.0, 22.0), (0, 8.0)], 1)",[ 0.          0.         -0.01212909]
448,"([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (21.0, 24)], 2)",[ -35.48433724 -117.41931253 -192.57457596]
449,"([(1.0, 4.0), (10.0, 18.0)], 2, [(1.0, 4.0), (8.0, 16.0)], 1)",[-0.72929013 -0.813418   -0.59898909]
450,"([(1.0, 4.0), (22.0, 24)], 1, [(1.0, 4.0), (20.0, 24)], 2)",[-221.32412619 -220.99511639  -44.02766304]
451,"([(19.0, 22.0), (0, 6.0)], 3, [(19.0, 22.0), (2.0, 11.0)], 1)",[-0.01401401 -0.01285162  0.        ]
452,"([(1.0, 4.0), (8.0, 17.0)], 2, [(1.0, 4.0), (6.0, 15.0)], 1)",[-15.39499118 -11.47075774 -18.94601501]
453,"([(1.0, 4.0), (20.0, 24)], 2, [(1.0, 4.0), (18.0, 24)], 2)",[-138.32162756 -137.71295619 -140.82974157]
454,"([(19.0, 22.0), (1.0, 9.0)], 3, [(19.0, 22.0), (6.0, 14.0)], 1)",[-0.3625359  -0.37797536 -0.36358388]
455,"([(1.0, 4.0), (6.0, 15.0)], 2, [(1.0, 4.0), (4.0, 13.0)], 1)",[-311.65370846 -304.75077264 -321.06932533]
456,"([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 2)",[-340.03418053 -341.20007151 -347.84575942]
457,"([(19.0, 22.0), (4.0, 13.0)], 3, [(19.0, 22.0), (9.0, 18.0)], 1)",[-0.73332806 -0.42199349 -0.50376706]
458,"([(1.0, 4.0), (4.0, 12.0)], 3, [(1.0, 4.0), (0, 7.0)], 1)",[-0.03850253 -0.03747941 -0.03264768]
459,"([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 1)",[-13.80059154  -8.13508345  -9.19156394]
460,"([(1.0, 4.0), (0, 9.0)], 3, [(1.0, 4.0), (0, 4.0)], 1)",[0. 0. 0.]
461,"([(19.0, 22.0), (11.0, 19.0)], 3, [(19.0, 22.0), (16.0, 24)], 1)",[-0.05813745 -0.05946785 -0.06343589]
462,"([(1.0, 4.0), (12.0, 21.0)], 3, [(1.0, 4.0), (7.0, 16.0)], 2)",[-0.06753214 -0.06470021 -0.06109287]
463,"([(19.0, 22.0), (14.0, 22.0)], 3, [(19.0, 22.0), (19.0, 24)], 1)",[0. 0. 0.]
464,"([(1.0, 4.0), (9.0, 17.0)], 3, [(1.0, 4.0), (4.0, 12.0)], 2)",[-0.04289093 -0.03883599 -0.04587811]
465,"([(1.0, 4.0), (6.0, 14.0)], 4, [(1.0, 4.0), (0, 6.0)], 2)",[-0.19443992 -0.19540415 -0.19007194]
466,"([(0, 0.0), (1.0, 4.0)], 0, [(0, 2.0), (1.0, 4.0)], 1)",[-2272.06885268 -1985.31905139 -2216.87442931]
467,"([(16.0, 24), (19.0, 22.0)], 2, [(14.0, 22.0), (19.0, 22.0)], 1)",[-0.19560977 -0.19081049 -0.19591119]
468,"([(13.0, 22.0), (19.0, 22.0)], 3, [(8.0, 17.0), (19.0, 22.0)], 1)",[-0.08340906 -0.08905848 -0.07935588]
469,"([(10.0, 19.0), (19.0, 22.0)], 3, [(5.0, 14.0), (19.0, 22.0)], 1)",[-0.23028987 -0.55988851 -0.12292904]
470,"([(0, 3.0), (1.0, 4.0)], 0, [(0, 5.0), (1.0, 4.0)], 1)",[ -47.5072553  -50.        -142.625    ]
471,"([(23.0, 24), (19.0, 22.0)], 2, [(21.0, 24), (19.0, 22.0)], 2)",[-0.34325514 -0.33796469 -0.33126465]
472,"([(4.0, 12.0), (19.0, 22.0)], 3, [(0, 7.0), (19.0, 22.0)], 1)",[-0.03030606 -0.02563785 -0.02162419]
473,"([(21.0, 24), (19.0, 22.0)], 2, [(19.0, 24), (19.0, 22.0)], 2)",[-1.75839127 -2.21097859 -2.20874114]
474,"([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2)",[-13.78310551 -16.75766793 -20.22246234]
475,"([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 2)",[-77.54263242 -82.57276253 -88.85217731]
476,"([(0, 4.0), (1.0, 4.0)], 0, [(0, 6.0), (1.0, 4.0)], 1)",[-1938.94371421 -1891.9873862  -1975.67656827]
477,"([(16.0, 24), (19.0, 22.0)], 2, [(14.0, 23.0), (19.0, 22.0)], 2)",[-501.97397218 -451.91123139 -451.2411772 ]
478,"([(15.0, 23.0), (19.0, 22.0)], 2, [(13.0, 21.0), (19.0, 22.0)], 2)",[-0.04289506 -0.0214928  -0.03125503]
479,"([(0, 6.0), (1.0, 4.0)], 1, [(0, 8.0), (1.0, 4.0)], 1)",[ -0.16651037 -50.          -0.16928343]
480,"([(13.0, 22.0), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 2)",[-0.0210133  -0.0221893  -0.03248449]
481,"([(0, 7.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 1)",[-0.23322441 -0.20772244 -0.22972634]
482,"([(11.0, 20.0), (19.0, 22.0)], 2, [(9.0, 18.0), (19.0, 22.0)], 2)",[-0.02351756 -0.0258319  -0.0254265 ]
483,"([(24.0, 24), (19.0, 22.0)], 2, [(22.0, 24), (19.0, 22.0)], 2)",[-0.46255602 -0.49729501 -0.54660015]
484,"([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 1)",[-0.377827   -0.37620339 -0.37337069]
485,"([(1.0, 9.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 1)",[-0.29063674 -0.24140486 -0.23736319]
486,"([(10.0, 18.0), (19.0, 22.0)], 2, [(8.0, 16.0), (19.0, 22.0)], 2)",[-0.18636718 -0.15758542 -0.15461362]
487,"([(22.0, 24), (19.0, 22.0)], 2, [(20.0, 24), (19.0, 22.0)], 2)",[-4.03605467 -3.52566328 -3.85230435]
488,"([(1.0, 4.0), (16.0, 24)], 3, [(1.0, 4.0), (11.0, 19.0)], 1)",[-0.17694827 -0.16896496 -0.17173647]
489,"([(8.0, 17.0), (19.0, 22.0)], 2, [(6.0, 15.0), (19.0, 22.0)], 2)",[ -5.2914011  -10.27343375  -4.50283616]
490,"([(1.0, 4.0), (13.0, 21.0)], 3, [(1.0, 4.0), (8.0, 16.0)], 1)",[-0.19149071 -0.19821619 -0.22543571]
491,"([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1)",[-0.07725941 -0.07370541 -0.0744405 ]
492,"([(7.0, 15.0), (19.0, 22.0)], 2, [(5.0, 13.0), (19.0, 22.0)], 2)",[-228.55237703 -227.74616536 -171.12201476]
493,"([(1.0, 4.0), (9.0, 18.0)], 3, [(1.0, 4.0), (4.0, 13.0)], 1)",[-0.17471454 -0.18003728 -2.58388854]
494,"([(10.0, 19.0), (1.0, 4.0)], 3, [(15.0, 24), (1.0, 4.0)], 1)",[-0.04761899 -0.04813692 -0.05048557]
495,"([(6.0, 15.0), (19.0, 22.0)], 0, [(4.0, 13.0), (19.0, 22.0)], 2)",[-684.92608907 -706.70217324 -711.56616701]
496,"([(17.0, 24), (19.0, 22.0)], 2, [(15.0, 23.0), (19.0, 22.0)], 2)",[-397.26698932 -365.6128689  -450.48265289]
497,"([(6.0, 14.0), (19.0, 22.0)], 1, [(4.0, 12.0), (19.0, 22.0)], 2)",[-3.34437227e-02 -5.00005982e+01 -2.12925978e-02]
498,"([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 2)",[-2031.31301311 -2088.79591788 -2140.71189437]
499,"([(4.0, 13.0), (19.0, 22.0)], 1, [(2.0, 11.0), (19.0, 22.0)], 2)",[-1.90007934e-02 -5.00000000e+01 -2.40162213e-02]
500,"([(15.0, 23.0), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 2)",[ -0.09792935 -50.          -0.09797618]
501,"([(4.0, 13.0), (19.0, 22.0)], 0, [(2.0, 11.0), (19.0, 22.0)], 2)",[-5.00000000e+01 -1.08845335e-02 -5.00000000e+01]
502,"([(15.0, 23.0), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 2)",[-3139.33860256 -1260.76996026 -2836.10177878]
503,"([(14.0, 23.0), (19.0, 22.0)], 0, [(12.0, 21.0), (19.0, 22.0)], 2)",[-145.4287949  -184.14935365 -192.94915626]
504,"([(4.0, 12.0), (19.0, 22.0)], 0, [(2.0, 10.0), (19.0, 22.0)], 2)",[-0.00818998 -0.01303748  0.        ]
505,"([(14.0, 22.0), (19.0, 22.0)], 1, [(12.0, 20.0), (19.0, 22.0)], 2)",[-53.08250104 -50.          -0.29492368]
506,"([(0, -1.0), (1.0, 4.0)], 2, [(0, 1.0), (1.0, 4.0)], 1)",[-0.09218104 -0.08351722 -0.08887399]
507,"([(3.0, 11.0), (19.0, 22.0)], 1, [(1.0, 9.0), (19.0, 22.0)], 2)",[-0.01968438  0.          0.        ]
508,"([(0, 2.0), (1.0, 4.0)], 2, [(0, 4.0), (1.0, 4.0)], 1)",[-0.35740842 -0.36152782 -0.34713536]
509,"([(14.0, 22.0), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 2)",[-253.9541207  -235.97425629 -247.51246878]
510,"([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 3)",[-6.37061451e-02 -1.30118200e+02 -7.03003456e-02]
511,"([(2.0, 10.0), (19.0, 22.0)], 1, [(0, 8.0), (19.0, 22.0)], 2)",[0. 0. 0.]
512,"([(0, 5.0), (1.0, 4.0)], 3, [(1.0, 10.0), (1.0, 4.0)], 1)",[-0.01593944 -0.01508771 -0.02935758]
513,"([(13.0, 22.0), (19.0, 22.0)], 0, [(11.0, 20.0), (19.0, 22.0)], 2)",[ -99.75       -110.33174394 -110.83237079]
514,"([(0, 8.0), (1.0, 4.0)], 3, [(4.0, 13.0), (1.0, 4.0)], 1)",[-0.23307747 -0.24268138 -0.2773751 ]
515,"([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 3)",[ -0.27856905 -50.         -57.92786032]
516,"([(13.0, 21.0), (19.0, 22.0)], 0, [(11.0, 19.0), (19.0, 22.0)], 2)",[-382.05549544 -319.07884176 -344.79353191]
517,"([(22.0, 24), (19.0, 22.0)], 0, [(20.0, 24), (19.0, 22.0)], 3)",[-644.26065615 -708.23093309 -698.52108292]
518,"([(12.0, 21.0), (19.0, 22.0)], 1, [(10.0, 19.0), (19.0, 22.0)], 2)",[ -0.09557999 -50.          -0.10270646]
519,"([(12.0, 21.0), (19.0, 22.0)], 0, [(10.0, 19.0), (19.0, 22.0)], 2)",[-144.77064153 -147.02476823 -149.25125   ]
520,"([(12.0, 20.0), (19.0, 22.0)], 1, [(10.0, 18.0), (19.0, 22.0)], 2)",[ -0.23179872 -97.50103861  -0.22558133]
521,"([(12.0, 20.0), (19.0, 22.0)], 0, [(10.0, 18.0), (19.0, 22.0)], 2)",[-4.77393946e-02 -5.00000000e+01 -9.75000000e+01]
522,"([(11.0, 20.0), (19.0, 22.0)], 0, [(9.0, 18.0), (19.0, 22.0)], 2)",[-0.0079651  -0.00997578  0.        ]
523,"([(10.0, 19.0), (19.0, 22.0)], 1, [(8.0, 17.0), (19.0, 22.0)], 2)",[ -0.18191577 -50.          -0.15331919]
524,"([(9.0, 18.0), (19.0, 22.0)], 1, [(7.0, 16.0), (19.0, 22.0)], 2)",[ -0.49287987 -50.          -0.3326625 ]
525,"([(8.0, 16.0), (19.0, 22.0)], 2, [(6.0, 14.0), (19.0, 22.0)], 2)",[-0.1781272  -0.2548051  -0.26619758]
526,"([(6.0, 14.0), (19.0, 22.0)], 2, [(4.0, 12.0), (19.0, 22.0)], 2)",[-0.03943875 -0.04221565 -0.03380374]
527,"([(3.0, 11.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 2)",[0. 0. 0.]
528,"([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 3)",[ -0.24253384 -50.         -58.42699816]
529,"([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 1)",[-0.18467217 -0.1972113  -0.18949885]
530,"([(21.0, 24), (19.0, 22.0)], 0, [(19.0, 24), (19.0, 22.0)], 3)",[ -50.02265661 -106.13769084  -99.75      ]
531,"([(1.0, 4.0), (18.0, 24)], 3, [(1.0, 4.0), (13.0, 21.0)], 1)",[-0.054018   -0.0580142  -0.04153166]
532,"([(20.0, 24), (19.0, 22.0)], 1, [(18.0, 24), (19.0, 22.0)], 3)",[-50.15224506 -50.          -0.16073878]
533,"([(20.0, 24), (19.0, 22.0)], 0, [(18.0, 24), (19.0, 22.0)], 3)",[-173.11812162 -328.24315569 -326.32370741]
534,"([(1.0, 4.0), (7.0, 16.0)], 4, [(1.0, 4.0), (0, 8.0)], 1)",[-0.12075032 -0.12390964 -0.12550418]
535,"([(19.0, 24), (19.0, 22.0)], 0, [(17.0, 24), (19.0, 22.0)], 3)",[-235.1652695  -296.28278154 -296.27490644]
536,"([(18.0, 24), (19.0, 22.0)], 1, [(16.0, 24), (19.0, 22.0)], 3)",[ -0.09443302 -50.          -0.10805503]
537,"([(17.0, 24), (19.0, 22.0)], 1, [(15.0, 23.0), (19.0, 22.0)], 3)",[ -2.27705055 -50.          -0.0562604 ]
538,"([(15.0, 23.0), (19.0, 22.0)], 2, [(13.0, 21.0), (19.0, 22.0)], 3)",[-0.07319128 -0.07130577 -0.06949125]
539,"([(12.0, 21.0), (19.0, 22.0)], 2, [(10.0, 19.0), (19.0, 22.0)], 3)",[-0.03810246 -0.03296992 -0.02665302]
540,"([(0, 2.0), (1.0, 4.0)], 0, [(0, 4.0), (1.0, 4.0)], 1)",[ -42.92532465 -191.911875    -99.75      ]
541,"([(11.0, 19.0), (19.0, 22.0)], 2, [(9.0, 17.0), (19.0, 22.0)], 3)",[-0.05681588 -0.05173741 -0.04793165]
542,"([(24.0, 24), (19.0, 22.0)], 1, [(22.0, 24), (19.0, 22.0)], 2)",[-11.70246645 -50.         -10.50699277]
543,"([(9.0, 17.0), (19.0, 22.0)], 2, [(7.0, 15.0), (19.0, 22.0)], 3)",[-0.04692215 -0.03210367 -0.03846656]
544,"([(7.0, 15.0), (19.0, 22.0)], 2, [(5.0, 13.0), (19.0, 22.0)], 3)",[ -0.06200129 -50.02040479 -50.        ]
545,"([(5.0, 13.0), (19.0, 22.0)], 2, [(3.0, 11.0), (19.0, 22.0)], 3)",[-0.02040022 -0.01076655 -0.0140328 ]
546,"([(2.0, 11.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 3)",[0. 0. 0.]
547,"([(14.0, 22.0), (19.0, 22.0)], 3, [(9.0, 17.0), (19.0, 22.0)], 2)",[-0.05142032 -0.05046262 -0.0491934 ]
548,"([(11.0, 19.0), (19.0, 22.0)], 3, [(6.0, 14.0), (19.0, 22.0)], 2)",[-0.02919677 -0.01312025 -0.02149598]
549,"([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 2)",[-3.3822681  -0.90510881 -6.30214268]
550,"([(22.0, 24), (19.0, 22.0)], 3, [(17.0, 24), (19.0, 22.0)], 3)",[-0.0253299  -0.02464602 -0.03306815]
551,"([(19.0, 24), (19.0, 22.0)], 3, [(14.0, 22.0), (19.0, 22.0)], 3)",[-0.00989971 -0.01314936 -0.01393195]
552,"([(16.0, 24), (19.0, 22.0)], 3, [(11.0, 19.0), (19.0, 22.0)], 3)",[-0.01173306 -0.01325935 -0.01028663]
553,"([(0, 5.0), (1.0, 4.0)], 1, [(0, 7.0), (1.0, 4.0)], 1)",[  -0.17075137 -125.91055375   -0.15584139]
554,"([(12.0, 20.0), (19.0, 22.0)], 4, [(4.0, 12.0), (19.0, 22.0)], 3)",[-0.01112189 -0.01117722  0.        ]
555,"([(8.0, 16.0), (19.0, 22.0)], 4, [(0, 8.0), (19.0, 22.0)], 3)",[-0.02323697 -0.02224768 -0.01371664]
556,"([(19.0, 22.0), (0, 8.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 1)",[-0.2769237  -0.27954896 -0.27839563]
557,"([(0, 7.0), (1.0, 4.0)], 1, [(0, 9.0), (1.0, 4.0)], 1)",[ -0.07530669 -50.          -0.08683128]
558,"([(3.0, 12.0), (19.0, 22.0)], 4, [(0, 4.0), (19.0, 22.0)], 3)",[0. 0. 0.]
559,"([(22.0, 24), (19.0, 22.0)], 3, [(17.0, 24), (19.0, 22.0)], 2)",[-1.3778571  -1.49213139 -1.07947123]
560,"([(0, 7.0), (1.0, 4.0)], 0, [(0, 9.0), (1.0, 4.0)], 1)",[-8.72573206e-03 -5.00000000e+01  0.00000000e+00]
561,"([(18.0, 24), (19.0, 22.0)], 4, [(10.0, 18.0), (19.0, 22.0)], 2)",[-0.32587117 -0.31413078 -0.31631326]
562,"([(19.0, 22.0), (4.0, 12.0)], 2, [(19.0, 22.0), (6.0, 14.0)], 1)",[-0.67608503 -0.49632917 -0.74067212]
563,"([(0, 7.0), (1.0, 4.0)], 0, [(1.0, 9.0), (1.0, 4.0)], 1)",[-1.05380008e-02 -5.00000000e+01  0.00000000e+00]
564,"([(14.0, 22.0), (19.0, 22.0)], 4, [(6.0, 14.0), (19.0, 22.0)], 2)",[-0.29959876 -0.29441622 -0.29290689]
565,"([(19.0, 22.0), (0, -1.0)], 2, [(19.0, 22.0), (0, 1.0)], 2)",[-3.1140775  -1.46285983 -2.36121727]
566,"([(19.0, 22.0), (5.0, 14.0)], 2, [(19.0, 22.0), (7.0, 16.0)], 1)",[-4.88923623 -1.64809128 -2.88291406]
567,"([(19.0, 22.0), (0, 1.0)], 2, [(19.0, 22.0), (0, 3.0)], 2)",[-19.86850494 -13.5007346  -14.70275923]
568,"([(0, 8.0), (1.0, 4.0)], 1, [(1.0, 10.0), (1.0, 4.0)], 1)",[ -0.10512139 -50.          -0.09546588]
569,"([(19.0, 22.0), (7.0, 16.0)], 2, [(19.0, 22.0), (9.0, 18.0)], 1)",[ -6.88303549 -10.05278191  -7.38387975]
570,"([(0, 9.0), (1.0, 4.0)], 1, [(2.0, 11.0), (1.0, 4.0)], 1)",[-5.10656118e-02 -5.00000000e+01 -3.59709781e-02]
571,"([(4.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 2)",[0. 0. 0.]
572,"([(19.0, 22.0), (8.0, 17.0)], 1, [(19.0, 22.0), (10.0, 19.0)], 1)",[-208.23690708 -231.36112015 -193.07842246]
573,"([(19.0, 22.0), (0, 5.0)], 2, [(19.0, 22.0), (0, 7.0)], 2)",[-280.01268426 -272.46877751 -265.84551671]
574,"([(1.0, 9.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 1)",[-1444.20271161 -1335.27655961 -1396.06964707]
575,"([(0, 0.0), (1.0, 4.0)], 1, [(0, 2.0), (1.0, 4.0)], 2)",[-144.92351444 -211.0448628   -54.70120676]
576,"([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 1)",[-115.30119653 -897.49802561 -886.46505046]
577,"([(19.0, 22.0), (0, 7.0)], 2, [(19.0, 22.0), (0, 9.0)], 2)",[-744.74176305 -808.88897355 -785.23624218]
578,"([(0, 0.0), (1.0, 4.0)], 0, [(0, 2.0), (1.0, 4.0)], 2)",[-1529.60523338 -1641.45925688 -1632.17796198]
579,"([(1.0, 10.0), (1.0, 4.0)], 0, [(3.0, 12.0), (1.0, 4.0)], 1)",[-1177.79757051 -1227.79757051 -1133.46489499]
580,"([(0, 1.0), (1.0, 4.0)], 0, [(0, 3.0), (1.0, 4.0)], 2)",[-2412.53914374 -2363.16288869 -2410.62705848]
581,"([(2.0, 10.0), (1.0, 4.0)], 0, [(4.0, 12.0), (1.0, 4.0)], 1)",[-677.69880585 -649.31736812 -677.69880585]
582,"([(2.0, 11.0), (1.0, 4.0)], 0, [(4.0, 13.0), (1.0, 4.0)], 1)",[ -99.75       -135.00925223  -99.75      ]
583,"([(19.0, 22.0), (0, -1.0)], 1, [(19.0, 22.0), (0, 1.0)], 3)",[-2487.09076524 -2531.98288888 -2525.76911068]
584,"([(19.0, 22.0), (0, -1.0)], 0, [(19.0, 22.0), (0, 1.0)], 3)",[-3321.94959311 -3018.97853119 -3138.70743515]
585,"([(3.0, 11.0), (1.0, 4.0)], 0, [(5.0, 13.0), (1.0, 4.0)], 1)",[-841.94611347 -854.69142749 -819.6244646 ]
586,"([(0, 2.0), (1.0, 4.0)], 0, [(0, 4.0), (1.0, 4.0)], 2)",[-951.49755296 -850.28719231 -908.43738417]
587,"([(0, 2.0), (1.0, 4.0)], 1, [(0, 4.0), (1.0, 4.0)], 2)",[ -67.76762621  -97.50086152 -174.22291267]
588,"([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (0, 2.0)], 3)",[-3294.35850665 -1094.23397989 -2627.82645269]
589,"([(0, 3.0), (1.0, 4.0)], 0, [(0, 5.0), (1.0, 4.0)], 2)",[-3103.94638062 -3089.25504605 -3113.96987928]
590,"([(19.0, 22.0), (9.0, 17.0)], 0, [(19.0, 22.0), (11.0, 19.0)], 1)",[ -0.38301233 -50.         -97.50668885]
591,"([(19.0, 22.0), (9.0, 18.0)], 0, [(19.0, 22.0), (11.0, 20.0)], 1)",[-1.26468469e-02 -5.00000000e+01  0.00000000e+00]
592,"([(19.0, 22.0), (10.0, 19.0)], 1, [(19.0, 22.0), (12.0, 21.0)], 1)",[-0.01445814  0.         -0.01929367]
593,"([(19.0, 22.0), (11.0, 20.0)], 1, [(19.0, 22.0), (13.0, 22.0)], 1)",[ -0.1195331  -50.          -0.11915673]
594,"([(19.0, 22.0), (13.0, 22.0)], 2, [(19.0, 22.0), (15.0, 24)], 1)",[0. 0. 0.]
595,"([(19.0, 22.0), (2.0, 10.0)], 1, [(19.0, 22.0), (4.0, 12.0)], 2)",[-52.37073099 -99.75        -3.05311923]
596,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (0, 3.0)], 3)",[-337.11357063 -432.31298884 -441.10421642]
597,"([(1.0, 4.0), (18.0, 24)], 1, [(1.0, 4.0), (16.0, 24)], 1)",[ -0.21428646 -50.          -0.22504799]
598,"([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (0, 3.0)], 3)",[ -23.01511277 -114.79053718  -79.89791956]
599,"([(19.0, 22.0), (3.0, 12.0)], 1, [(19.0, 22.0), (5.0, 14.0)], 2)",[ -1.34980863 -50.          -1.27805677]
600,"([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 1)",[-1167.87503173 -1141.82187927 -1132.15980107]
601,"([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 4.0)], 3)",[-142.10982958  -95.25153823  -99.75      ]
602,"([(19.0, 22.0), (6.0, 15.0)], 2, [(19.0, 22.0), (8.0, 17.0)], 2)",[-77.04546713 -60.78156307 -63.3180716 ]
603,"([(19.0, 22.0), (0, 3.0)], 1, [(19.0, 22.0), (0, 5.0)], 3)",[ -0.42866254 -50.         -47.58183108]
604,"([(19.0, 22.0), (8.0, 17.0)], 2, [(19.0, 22.0), (10.0, 19.0)], 2)",[-608.27290475 -620.65517389 -633.6463348 ]
605,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 3)",[ -0.13801167 -50.          -0.13995237]
606,"([(19.0, 22.0), (11.0, 19.0)], 3, [(19.0, 22.0), (16.0, 24)], 2)",[-0.03648498 -0.04456187 -0.0429869 ]
607,"([(19.0, 22.0), (0, 6.0)], 2, [(19.0, 22.0), (0, 8.0)], 3)",[-0.17506884 -0.16850005 -0.16692405]
608,"([(19.0, 22.0), (14.0, 22.0)], 3, [(19.0, 22.0), (19.0, 24)], 2)",[0. 0. 0.]
609,"([(19.0, 22.0), (0, 8.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 3)",[-0.10013377 -0.1070529  -0.10357593]
610,"([(3.0, 12.0), (1.0, 4.0)], 0, [(5.0, 14.0), (1.0, 4.0)], 1)",[-1937.02115067 -1987.10207657 -1898.34295058]
611,"([(19.0, 22.0), (1.0, 10.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 3)",[-0.07944935 -0.0776518  -0.0696529 ]
612,"([(19.0, 22.0), (3.0, 11.0)], 2, [(19.0, 22.0), (5.0, 13.0)], 3)",[-0.09558748 -0.0899208  -0.08941414]
613,"([(19.0, 22.0), (0, -1.0)], 2, [(19.0, 22.0), (0, 1.0)], 3)",[-0.13410109 -0.13236658 -0.1337041 ]
614,"([(19.0, 22.0), (5.0, 14.0)], 2, [(19.0, 22.0), (7.0, 16.0)], 3)",[-0.06356504 -0.06376895 -0.06829913]
615,"([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (22.0, 24)], 2)",[-2969.3729642  -2983.72251049 -2967.04597132]
616,"([(19.0, 22.0), (8.0, 16.0)], 3, [(19.0, 22.0), (13.0, 21.0)], 3)",[-0.07360563 -0.08155438 -0.07437762]
617,"([(4.0, 12.0), (1.0, 4.0)], 0, [(6.0, 14.0), (1.0, 4.0)], 1)",[-1489.9516282  -1455.85904115 -1531.981404  ]
