,state,Actions Rewards
117,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (14.0, 22.0)], 2))",[ -0.22190697 -51.57528585  -1.9393257 ]
118,"(([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1))",[-0.01401489 -0.01076264  0.        ]
119,"(([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1))",[-0.01552702 -0.01296872  0.        ]
120,"(([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2))",[0. 0. 0.]
121,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2), ([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1))",[0. 0. 0.]
122,"(([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1))",[-1.73724717e-02 -2.39361210e+01  0.00000000e+00]
123,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2))",[-1.41223198e-02 -5.15520135e+01  0.00000000e+00]
124,"(([(21.0, 24), (19.0, 22.0)], 2, [(19.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01160954 -0.01087842  0.        ]
125,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1), ([(21.0, 24), (19.0, 22.0)], 2, [(19.0, 24), (19.0, 22.0)], 2))",[-0.01198721 -0.01219036  0.        ]
126,"(([(19.0, 24), (19.0, 22.0)], 2, [(17.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01214929 -2.60049162  0.        ]
127,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(19.0, 24), (19.0, 22.0)], 2, [(17.0, 24), (19.0, 22.0)], 2))",[-0.01187186 -6.29265414  0.        ]
128,"(([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 1))",[-0.015562  0.        0.      ]
129,"(([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 1), ([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 1))",[-2.2637534  0.         0.       ]
130,"(([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01552625  0.          0.        ]
131,"(([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1))",[-0.01525385  0.          0.        ]
132,"(([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-82.23102549   0.           0.        ]
133,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2))",[-4.42480412  0.          0.        ]
134,"(([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2))",[-4.39956183  0.          0.        ]
135,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2))",[-0.02063373  0.          0.        ]
136,"(([(9.0, 17.0), (19.0, 22.0)], 4, [(1.0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 1))",[-0.01401217  0.          0.        ]
137,"(([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 1), ([(9.0, 17.0), (19.0, 22.0)], 4, [(1.0, 9.0), (19.0, 22.0)], 2))",[-0.01631431  0.          0.        ]
138,"(([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (1.0, 9.0)], 1), ([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.01709218  0.          0.        ]
139,"(([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (1.0, 9.0)], 1))",[-0.01139849  0.          0.        ]
140,"(([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 1), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.01764359  0.          0.        ]
141,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 1))",[-0.94042404  0.          0.        ]
142,"(([(1.0, 4.0), (8.0, 17.0)], 4, [(1.0, 4.0), (0, 9.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
143,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 17.0)], 4, [(1.0, 4.0), (0, 9.0)], 1))",[0. 0. 0.]
144,"(([(0, 4.0), (1.0, 4.0)], 2, [(0, 6.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1))",[-0.01053708  0.          0.        ]
145,"(([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 4.0), (1.0, 4.0)], 2, [(0, 6.0), (1.0, 4.0)], 2))",[-0.01311996  0.          0.        ]
146,"(([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (8.0, 17.0)], 3, [(1.0, 4.0), (3.0, 12.0)], 1))",[-0.12214805  0.          0.        ]
147,"(([(1.0, 4.0), (8.0, 17.0)], 3, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 2))",[ 0.         -0.01822315  0.        ]
148,"(([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 8.0)], 1), ([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1))",[-0.01925606  0.          0.        ]
149,"(([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 8.0)], 1))",[-0.010582  0.        0.      ]
150,"(([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (0, 9.0)], 1), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.01980747  0.          0.        ]
151,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (0, 9.0)], 1))",[-1.0375206  0.         0.       ]
152,"(([(1.0, 4.0), (3.0, 12.0)], 4, [(1.0, 4.0), (0, 4.0)], 1), ([(0, -1.0), (1.0, 4.0)], 4, [(0, 7.0), (1.0, 4.0)], 1))",[0. 0. 0.]
153,"(([(0, -1.0), (1.0, 4.0)], 4, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (3.0, 12.0)], 4, [(1.0, 4.0), (0, 4.0)], 1))",[0. 0. 0.]
154,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2))",[ -3.51108409 -50.00311575  -5.3843122 ]
155,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1))",[-41.03110084 -35.61421721 -54.52952756]
156,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 2), ([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2))",[-50.00641299 -21.90043361 -17.80076287]
157,"(([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 2))",[-18.30607639 -14.44352804 -21.10774537]
158,"(([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 2), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1))",[ -3.77598351  -0.39959541 -21.58006296]
159,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 2))",[-0.01891436 -0.02003339 -0.65064849]
160,"(([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (3.0, 12.0)], 4, [(19.0, 22.0), (11.0, 20.0)], 1))",[-0.01062398  0.          0.        ]
161,"(([(19.0, 22.0), (3.0, 12.0)], 4, [(19.0, 22.0), (11.0, 20.0)], 1), ([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 1))",[-0.01325863  0.          0.        ]
162,"(([(16.0, 24), (19.0, 22.0)], 2, [(14.0, 23.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 1))",[-0.0115424  0.         0.       ]
163,"(([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 1), ([(16.0, 24), (19.0, 22.0)], 2, [(14.0, 23.0), (19.0, 22.0)], 1))",[-2.51363736  0.          0.        ]
164,"(([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1))",[-4.41587249  0.          0.        ]
165,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2))",[-0.0272199  0.         0.       ]
166,"(([(9.0, 18.0), (1.0, 4.0)], 4, [(17.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (3.0, 11.0)], 2))",[0. 0. 0.]
167,"(([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (3.0, 11.0)], 2), ([(9.0, 18.0), (1.0, 4.0)], 4, [(17.0, 24), (1.0, 4.0)], 2))",[-0.03834158 -1.02481241 -0.03860915]
168,"(([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 4, [(1.0, 4.0), (14.0, 23.0)], 1))",[0. 0. 0.]
169,"(([(1.0, 4.0), (22.0, 24)], 4, [(1.0, 4.0), (14.0, 23.0)], 1), ([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1))",[0. 0. 0.]
170,"(([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1), ([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2))",[-0.04483903  0.          0.        ]
171,"(([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1))",[-0.03356079  0.          0.        ]
172,"(([(6.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (20.0, 24)], 4, [(1.0, 4.0), (12.0, 21.0)], 3))",[0. 0. 0.]
173,"(([(1.0, 4.0), (20.0, 24)], 4, [(1.0, 4.0), (12.0, 21.0)], 3), ([(6.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1))",[-0.12784271 -0.1196883  -0.12234049]
174,"(([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 2))",[-0.01466699 -0.01088976 -0.03566752]
175,"(([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 2), ([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1))",[-0.01027592 -0.01020608 -0.27891798]
176,"(([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2))",[-0.01293971 -0.0169158  -0.01576353]
177,"(([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2), ([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1))",[-0.42811409 -2.82721855 -4.2390313 ]
178,"(([(1.0, 4.0), (7.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
179,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1))",[0. 0. 0.]
180,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1))",[-0.5607435  0.         0.       ]
181,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.01745982  0.          0.        ]
182,"(([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-175.23630854 -158.71774607 -142.69455206]
183,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 2))",[-99.6461073  -98.50623909 -88.1205659 ]
184,"(([(1.0, 4.0), (15.0, 23.0)], 0, [(1.0, 4.0), (13.0, 21.0)], 2), ([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1))",[-115.55927291 -107.56291003    0.        ]
185,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (15.0, 23.0)], 0, [(1.0, 4.0), (13.0, 21.0)], 2))",[ -66.21643939 -113.22530992    0.        ]
186,"(([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1))",[-0.01366348  0.          0.        ]
187,"(([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1))",[-0.01345196  0.          0.        ]
188,"(([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01373677  0.          0.        ]
189,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1))",[-2.26607325  0.          0.        ]
190,"(([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01669169 -0.01598969 -0.2496084 ]
191,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1))",[-2.36463952 -2.34571203 -6.86606393]
192,"(([(19.0, 22.0), (0, 7.0)], 2, [(19.0, 22.0), (0, 9.0)], 1), ([(4.0, 12.0), (1.0, 4.0)], 4, [(12.0, 20.0), (1.0, 4.0)], 1))",[-0.0135567  0.         0.       ]
193,"(([(4.0, 12.0), (1.0, 4.0)], 4, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 7.0)], 2, [(19.0, 22.0), (0, 9.0)], 1))",[-0.01252779  0.          0.        ]
194,"(([(19.0, 22.0), (0, 9.0)], 2, [(19.0, 22.0), (2.0, 11.0)], 1), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1))",[-0.01540858  0.          0.        ]
195,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 9.0)], 2, [(19.0, 22.0), (2.0, 11.0)], 1))",[-1.56488298  0.          0.        ]
196,"(([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (1.0, 10.0)], 2), ([(4.0, 12.0), (1.0, 4.0)], 4, [(12.0, 20.0), (1.0, 4.0)], 1))",[-50.   0.   0.]
197,"(([(4.0, 12.0), (1.0, 4.0)], 4, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 1, [(19.0, 22.0), (1.0, 10.0)], 2))",[-0.01213921  0.          0.        ]
198,"(([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (1.0, 10.0)], 2), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1))",[-108.40118301    0.            0.        ]
199,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (1.0, 10.0)], 2))",[-109.6880323    0.           0.       ]
200,"(([(19.0, 22.0), (12.0, 21.0)], 4, [(19.0, 22.0), (20.0, 24)], 1), ([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2))",[0. 0. 0.]
201,"(([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (12.0, 21.0)], 4, [(19.0, 22.0), (20.0, 24)], 1))",[0. 0. 0.]
202,"(([(1.0, 4.0), (9.0, 18.0)], 4, [(1.0, 4.0), (1.0, 10.0)], 2), ([(0, 0.0), (1.0, 4.0)], 1, [(0, 2.0), (1.0, 4.0)], 1))",[-4.3114225 -8.5101134  0.       ]
203,"(([(0, 0.0), (1.0, 4.0)], 1, [(0, 2.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 18.0)], 4, [(1.0, 4.0), (1.0, 10.0)], 2))",[-3.47972631e-02 -5.00160550e+01  0.00000000e+00]
204,"(([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2), ([(9.0, 18.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 1))",[-144.97394232    0.            0.        ]
205,"(([(9.0, 18.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2))",[-13.47030948   0.           0.        ]
206,"(([(15.0, 23.0), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 1))",[-137.34589786    0.            0.        ]
207,"(([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 1), ([(15.0, 23.0), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 2))",[-87.37054952   0.           0.        ]
208,"(([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-16.22027458 -50.           0.        ]
209,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2))",[-1.60746600e+01 -1.02754435e-02  0.00000000e+00]
210,"(([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2))",[-0.01117656 -0.01176327  0.        ]
211,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2))",[-1.70386291e-02 -5.00000000e+01  0.00000000e+00]
212,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2))",[-1.01703191  0.          0.        ]
213,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2))",[-0.01341091  0.          0.        ]
214,"(([(19.0, 22.0), (13.0, 21.0)], 4, [(19.0, 22.0), (21.0, 24)], 1), ([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2))",[0. 0. 0.]
215,"(([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (13.0, 21.0)], 4, [(19.0, 22.0), (21.0, 24)], 1))",[-0.02849774  0.          0.        ]
216,"(([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 17.0)], 4, [(1.0, 4.0), (0, 9.0)], 1))",[-0.01957872  0.          0.        ]
217,"(([(1.0, 4.0), (8.0, 17.0)], 4, [(1.0, 4.0), (0, 9.0)], 1), ([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1))",[-0.01588283  0.          0.        ]
218,"(([(1.0, 4.0), (9.0, 17.0)], 4, [(1.0, 4.0), (1.0, 9.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
219,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 17.0)], 4, [(1.0, 4.0), (1.0, 9.0)], 1))",[0. 0. 0.]
220,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 3), ([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2))",[-0.01218017  0.          0.        ]
221,"(([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2), ([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 3))",[-0.04617219  0.          0.        ]
222,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 8.0), (1.0, 4.0)], 0, [(2.0, 10.0), (1.0, 4.0)], 2))",[-71.95747621 -85.08789086   0.        ]
223,"(([(0, 8.0), (1.0, 4.0)], 0, [(2.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-119.59681056 -126.08380596    0.        ]
224,"(([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (14.0, 22.0)], 1), ([(19.0, 24), (19.0, 22.0)], 1, [(17.0, 24), (19.0, 22.0)], 2))",[-4.61650416  0.          0.        ]
225,"(([(19.0, 24), (19.0, 22.0)], 1, [(17.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (14.0, 22.0)], 1))",[-0.02217824  0.          0.        ]
226,"(([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2), ([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1))",[-20.56866567   0.           0.        ]
227,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2))",[  0.         -67.55352472   0.        ]
228,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2))",[-4.35894435  0.          0.        ]
229,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2))",[-0.01965254  0.          0.        ]
230,"(([(19.0, 22.0), (0, 9.0)], 0, [(19.0, 22.0), (2.0, 11.0)], 2), ([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1))",[-0.01240527  0.          0.        ]
231,"(([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 9.0)], 0, [(19.0, 22.0), (2.0, 11.0)], 2))",[-13.85219654   0.           0.        ]
232,"(([(1.0, 4.0), (9.0, 18.0)], 4, [(1.0, 4.0), (1.0, 10.0)], 1), ([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2))",[0. 0. 0.]
