step_time,reward,total_stopped,total_wait_time,total_emission
885.0,-0.6599999999999997,12,220.0,220.0
890.0,0.7799999999999998,7,137.0,137.0
895.0,0.53,8,128.0,128.0
900.0,0.53,8,91.0,91.0
905.0,0.30999999999999994,11,144.0,144.0
910.0,-0.5299999999999999,7,159.0,159.0
915.0,-0.07000000000000006,10,167.0,167.0
920.0,-0.3400000000000001,12,221.0,221.0
925.0,-0.6000000000000001,10,211.0,211.0
930.0,0.5300000000000002,6,198.0,198.0
935.0,-0.07000000000000006,8,207.0,207.0
940.0,-0.07000000000000006,7,152.0,152.0
945.0,0.3899999999999999,8,192.0,192.0
950.0,-0.3999999999999999,10,91.0,91.0
955.0,0.74,14,153.0,153.0
960.0,-0.69,15,225.0,225.0
965.0,-0.69,10,184.0,184.0
970.0,0.10999999999999988,10,200.0,200.0
975.0,-0.15999999999999992,12,254.0,254.0
980.0,-0.54,9,253.0,253.0
985.0,0.31000000000000005,12,256.0,256.0
990.0,-0.5699999999999998,10,295.0,295.0
995.0,-0.5500000000000003,10,345.0,345.0
1000.0,-0.5699999999999998,12,404.0,404.0
1005.0,-0.5999999999999996,12,464.0,464.0
1010.0,-0.6600000000000001,14,532.0,532.0
1015.0,-0.7000000000000002,14,602.0,602.0
1020.0,-0.71,16,675.0,675.0
1025.0,-0.8700000000000001,21,767.0,767.0
1030.0,-1.1000000000000005,24,880.0,880.0
1035.0,-1.1000000000000005,17,713.0,713.0
1040.0,2.12,9,420.0,420.0
1045.0,2.1500000000000004,7,398.0,398.0
1050.0,0.08000000000000007,12,444.0,444.0
1055.0,-0.6600000000000001,17,521.0,521.0
1060.0,-0.9399999999999995,23,627.0,627.0
1065.0,-1.1500000000000004,23,742.0,742.0
1070.0,-1.1900000000000004,25,865.0,865.0
1075.0,-1.25,25,990.0,990.0
1080.0,-1.25,19,881.0,881.0
1085.0,0.5899999999999999,21,898.0,898.0
1090.0,-0.16999999999999993,21,992.0,992.0
1095.0,-1.3599999999999994,24,1102.0,1102.0
1100.0,-1.1899999999999995,27,1232.0,1232.0
1105.0,-1.3600000000000012,29,1376.0,1376.0
1110.0,-1.4499999999999993,29,1521.0,1521.0
1115.0,-1.4600000000000009,31,1672.0,1672.0
1120.0,-1.5399999999999991,31,1827.0,1827.0
1125.0,-1.5500000000000007,33,1985.0,1985.0
1130.0,-1.620000000000001,34,2152.0,2152.0
1135.0,-1.7199999999999989,38,2335.0,2335.0
1140.0,-1.8999999999999986,39,2530.0,2530.0
1145.0,-1.9499999999999993,39,2725.0,2725.0
1150.0,-1.9700000000000024,41,2928.0,2928.0
1155.0,-2.0500000000000007,39,2817.0,2817.0
1160.0,3.370000000000001,33,2706.0,2706.0
1165.0,3.629999999999999,27,2218.0,2218.0
1170.0,3.629999999999999,25,2325.0,2325.0
1175.0,-0.389999999999997,27,2448.0,2448.0
1180.0,-1.2800000000000011,34,2602.0,2602.0
1185.0,-1.6000000000000014,40,2787.0,2787.0
1190.0,-1.9100000000000001,44,3001.0,3001.0
1195.0,-2.169999999999998,46,3224.0,3224.0
1200.0,-2.2500000000000036,47,3456.0,3456.0
1205.0,-2.3499999999999943,50,3705.0,3705.0
1210.0,-2.5,52,3962.0,3962.0
1215.0,-2.5900000000000034,48,3912.0,3912.0
1220.0,2.6700000000000017,42,3555.0,3555.0
1225.0,3.299999999999997,32,3251.0,3251.0
1230.0,3.299999999999997,27,3376.0,3376.0
1235.0,0.4100000000000037,34,3527.0,3527.0
1240.0,-1.5100000000000051,44,3730.0,3730.0
1245.0,-2.029999999999994,50,3966.0,3966.0
1250.0,-2.3599999999999994,48,3970.0,3970.0
1255.0,1.3399999999999963,39,3657.0,3657.0
1260.0,1.8999999999999986,31,3583.0,3583.0
1265.0,-0.6199999999999974,32,3736.0,3736.0
1270.0,-1.740000000000002,40,3918.0,3918.0
1275.0,-2.1700000000000017,47,4142.0,4142.0
1280.0,-2.5,53,4398.0,4398.0
1285.0,-2.5,46,4323.0,4323.0
1290.0,-0.21999999999999886,38,4254.0,4254.0
1295.0,0.7700000000000031,33,4366.0,4366.0
1300.0,-1.8100000000000023,38,4546.0,4546.0
1305.0,-1.9399999999999977,46,4755.0,4755.0
