step_time,reward,total_stopped,total_wait_time
680.0,0.9599999999999795,44,13169.0
685.0,-2.3400000000000034,49,13402.0
690.0,-2.549999999999983,57,13673.0
695.0,-2.8799999999999955,61,13969.0
700.0,-3.0400000000000205,61,14274.0
705.0,-3.049999999999983,61,14579.0
710.0,-3.049999999999983,53,14521.0
715.0,-0.6400000000000148,47,14514.0
720.0,0.0700000000000216,46,14524.0
725.0,-0.10000000000002274,45,14730.0
730.0,-2.9899999999999807,51,14971.0
735.0,-2.5,55,15234.0
740.0,-2.710000000000008,55,15509.0
745.0,-2.75,57,15787.0
750.0,-2.819999999999993,55,14926.0
755.0,19.149999999999977,48,14034.0
760.0,19.65000000000002,39,11028.0
765.0,19.65000000000002,31,11181.0
770.0,8.11,31,11335.0
775.0,-1.5600000000000023,37,11504.0
780.0,-1.7700000000000102,47,11715.0
785.0,-2.1899999999999977,53,11966.0
790.0,-2.569999999999993,55,12234.0
795.0,-2.700000000000003,55,12509.0
800.0,-2.75,57,12790.0
805.0,-2.8599999999999994,62,13097.0
810.0,-3.0999999999999943,59,13197.0
815.0,-0.11000000000001364,51,13102.0
820.0,1.5400000000000205,45,13108.0
825.0,1.5400000000000205,45,13318.0
830.0,-3.0100000000000193,52,13564.0
835.0,-2.4599999999999795,62,13849.0
840.0,-2.8500000000000227,64,14163.0
845.0,-3.1399999999999864,58,14297.0
850.0,-0.9000000000000057,51,14276.0
855.0,-0.12000000000000455,46,14309.0
860.0,-2.359999999999985,50,14551.0
865.0,-2.6200000000000045,55,14818.0
870.0,-2.6200000000000045,53,14938.0
875.0,-2.259999999999991,50,15105.0
880.0,-1.670000000000016,52,15348.0
885.0,-3.530000000000001,55,15619.0
890.0,-2.7700000000000102,57,15899.0
895.0,-2.839999999999975,57,16184.0
900.0,-2.8500000000000227,58,16470.0
905.0,-2.8500000000000227,51,16629.0
910.0,-2.7399999999999807,52,16836.0
915.0,-2.0700000000000216,51,17065.0
920.0,-3.329999999999984,52,17325.0
925.0,-2.5999999999999943,53,17586.0
930.0,-2.6500000000000057,52,16498.0
935.0,22.97999999999999,42,15438.0
940.0,23.170000000000016,37,13116.0
945.0,23.170000000000016,32,13283.0
950.0,-2.3400000000000034,34,13442.0
955.0,-1.6299999999999955,38,13622.0
960.0,-1.8600000000000136,48,13841.0
965.0,-2.269999999999982,54,14097.0
970.0,-2.6200000000000045,54,14367.0
975.0,-2.710000000000008,52,14527.0
980.0,-1.539999999999992,48,14594.0
985.0,-1.0700000000000216,50,14777.0
990.0,-1.0700000000000216,52,15024.0
995.0,-3.4099999999999966,53,15288.0
1000.0,-2.6399999999999864,55,15560.0
1005.0,-2.719999999999999,55,15835.0
1010.0,-2.75,57,16114.0
1015.0,-2.789999999999992,59,16405.0
1020.0,-2.910000000000025,62,16706.0
1025.0,-3.009999999999991,63,17021.0
1030.0,-3.1500000000000057,63,17336.0
1035.0,-3.1500000000000057,59,17527.0
1040.0,-2.019999999999982,52,17617.0
1045.0,-1.240000000000009,52,17772.0
1050.0,-3.240000000000009,57,18043.0
1055.0,-2.8999999999999773,59,18335.0
1060.0,-3.0100000000000193,61,18638.0
1065.0,-3.0100000000000193,55,16078.0
1070.0,24.460000000000008,47,13620.0
1075.0,24.659999999999997,35,12489.0
1080.0,10.740000000000009,32,12657.0
1085.0,-1.6700000000000017,37,12830.0
1090.0,-1.8900000000000006,47,13037.0
1095.0,-2.390000000000015,53,13292.0
1100.0,-2.7099999999999795,59,13575.0
1105.0,-2.960000000000008,61,13875.0
1110.0,-3.0500000000000114,61,14180.0
1115.0,-3.049999999999983,63,14488.0
1120.0,-3.140000000000015,63,14803.0
1125.0,-3.1499999999999773,68,15128.0
1130.0,-3.1499999999999773,60,13167.0
1135.0,18.25,53,11719.0
1140.0,14.47999999999999,55,11323.0
1145.0,2.8799999999999955,60,11610.0
1150.0,-3.009999999999991,63,11919.0
1155.0,-3.1300000000000097,63,12234.0
1160.0,-3.1499999999999915,68,12559.0
1165.0,-3.3599999999999994,71,12906.0
1170.0,-3.519999999999996,72,13262.0
1175.0,-3.5900000000000034,73,13626.0
1180.0,-3.6500000000000057,73,13991.0
1185.0,-3.6500000000000057,72,14056.0
1190.0,0.9000000000000057,64,14111.0
1195.0,1.9499999999999886,59,13815.0
1200.0,1.9499999999999886,52,14077.0
1205.0,-2.769999999999982,57,14349.0
1210.0,-2.7900000000000205,64,14654.0
1215.0,-3.0999999999999943,69,14986.0
1220.0,-3.3799999999999955,72,15341.0
1225.0,-3.579999999999984,70,15435.0
1230.0,0.2599999999999909,63,15291.0
1235.0,1.1999999999999886,56,15314.0
1240.0,1.1999999999999886,55,15574.0
1245.0,-3.0600000000000023,61,15865.0
1250.0,-2.9099999999999966,67,16184.0
1255.0,-3.1899999999999977,70,16529.0
1260.0,-3.4499999999999886,73,16888.0
1265.0,-3.5900000000000034,73,17253.0
1270.0,-3.6500000000000057,75,17624.0
1275.0,-3.710000000000008,75,17999.0
1280.0,-3.75,76,18377.0
1285.0,-3.780000000000001,77,18762.0
1290.0,-3.8499999999999943,78,19149.0
1295.0,-3.8700000000000045,73,19247.0
1300.0,0.21000000000000796,64,19091.0
1305.0,1.210000000000008,58,19057.0
1310.0,-2.780000000000001,59,19344.0
1315.0,-3.0100000000000193,64,19650.0
1320.0,-3.289999999999992,70,19985.0
1325.0,-3.579999999999984,74,20347.0
1330.0,-3.7900000000000205,78,20730.0
1335.0,-3.8999999999999773,78,21120.0
1340.0,-3.910000000000025,80,21513.0
1345.0,-3.910000000000025,72,21539.0
1350.0,-0.4099999999999966,63,21332.0
1355.0,0.8000000000000114,55,21548.0
1360.0,-3.280000000000001,57,21837.0
1365.0,-2.9799999999999898,64,22148.0
1370.0,-3.280000000000001,71,22488.0
1375.0,-3.5800000000000125,74,22854.0
1380.0,-3.5800000000000125,69,22809.0
1385.0,-1.0300000000000011,61,22811.0
1390.0,-0.020000000000010232,59,23005.0
1395.0,-3.109999999999985,61,23303.0
1400.0,-3.0900000000000034,68,23631.0
1405.0,-3.4000000000000057,73,23987.0
1410.0,-3.6299999999999955,72,23303.0
1415.0,14.620000000000005,66,22738.0
1420.0,10.75,62,21409.0
1425.0,10.75,64,21704.0
1430.0,-1.7299999999999898,69,22043.0
1435.0,-3.420000000000016,70,22389.0
1440.0,-3.469999999999999,71,22741.0
1445.0,-3.530000000000001,72,23097.0
1450.0,-3.569999999999993,73,23458.0
1455.0,-3.6200000000000045,75,23829.0
1460.0,-3.7299999999999898,76,24207.0
1465.0,-3.8000000000000114,74,24302.0
1470.0,0.37999999999999545,65,24138.0
1475.0,1.3799999999999955,58,24138.0
1480.0,1.3799999999999955,56,24396.0
1485.0,-2.8799999999999955,57,24676.0
1490.0,-2.799999999999983,63,24982.0
1495.0,-3.0600000000000023,70,25320.0
1500.0,-3.3799999999999955,74,25682.0
1505.0,-3.6200000000000045,74,26052.0
1510.0,-3.6999999999999886,76,26430.0
1515.0,-3.7800000000000296,70,26533.0
1520.0,0.1500000000000341,64,26367.0
1525.0,1.4599999999999795,55,26311.0
1530.0,-2.6299999999999955,58,26590.0
1535.0,-2.920000000000016,61,26885.0
1540.0,-3.180000000000007,68,27210.0
1545.0,-3.4599999999999795,72,27560.0
1550.0,-3.6399999999999864,75,27927.0
1555.0,-3.75,76,28303.0
1560.0,-3.75,69,28186.0
1565.0,-0.2599999999999909,61,28091.0
1570.0,1.6399999999999864,53,28199.0
1575.0,-2.740000000000009,55,28472.0
1580.0,-2.7900000000000205,61,28763.0
1585.0,-3.1299999999999955,67,29089.0
1590.0,-3.1299999999999955,61,29043.0
1595.0,-0.8799999999999955,57,28952.0
1600.0,0.910000000000025,51,29201.0
1605.0,-3.5500000000000114,58,29476.0
1610.0,-2.8799999999999955,63,29781.0
1615.0,-3.150000000000034,67,30108.0
1620.0,-3.329999999999984,69,30448.0
1625.0,-3.430000000000007,69,30793.0
1630.0,-3.4499999999999886,70,31139.0
1635.0,-3.480000000000018,71,31492.0
1640.0,-3.5499999999999545,72,31848.0
1645.0,-3.580000000000041,73,32211.0
1650.0,-3.6499999999999773,74,32577.0
1655.0,-3.680000000000007,73,32739.0
1660.0,-0.9700000000000273,64,32886.0
1665.0,0.20000000000004547,58,32806.0
1670.0,0.20000000000004547,57,33080.0
1675.0,-3.3600000000000136,62,33378.0
1680.0,-3.019999999999982,68,33702.0
1685.0,-3.3000000000000114,71,34051.0
1690.0,-3.5300000000000296,73,34414.0
1695.0,-3.6499999999999773,74,34784.0
1700.0,-3.6999999999999886,75,35156.0
1705.0,-3.740000000000009,76,35536.0
1710.0,-3.8000000000000114,76,35916.0
1715.0,-3.8100000000000023,74,36069.0
1720.0,-0.7699999999999818,64,36017.0
1725.0,0.2799999999999727,62,36165.0
1730.0,0.2799999999999727,57,36450.0
1735.0,-4.079999999999984,65,36760.0
1740.0,-3.1000000000000227,71,37101.0
1745.0,-3.409999999999968,70,37271.0
1750.0,-1.410000000000025,62,37275.0
1755.0,-0.14999999999997726,57,37345.0
1760.0,-3.1999999999999886,61,37638.0
1765.0,-3.1299999999999955,66,37956.0
1770.0,-3.3500000000000227,69,38294.0
1775.0,-3.519999999999982,72,38649.0
1780.0,-3.640000000000043,73,39014.0
1785.0,-3.6499999999999773,74,39380.0
1790.0,-3.6499999999999773,67,39472.0
1795.0,-1.7799999999999727,59,39491.0
1800.0,-0.660000000000025,58,39710.0
1805.0,-3.3500000000000227,61,40007.0
1810.0,-3.1499999999999773,68,40335.0
1815.0,-3.4499999999999886,72,40689.0
1820.0,-3.6000000000000227,72,41049.0
1825.0,-3.6000000000000227,65,41151.0
1830.0,-2.4599999999999795,60,41295.0
1835.0,-1.4399999999999977,60,41530.0
1840.0,-3.5600000000000023,64,41840.0
1845.0,-3.180000000000007,67,42169.0
1850.0,-3.3500000000000227,69,42511.0
1855.0,-3.4499999999999886,69,42856.0
1860.0,-3.4499999999999886,69,43097.0
1865.0,-2.660000000000025,59,43319.0
1870.0,-1.6299999999999955,59,43482.0
1875.0,-1.6299999999999955,62,43774.0
1880.0,-4.139999999999986,66,44093.0
1885.0,-3.230000000000018,69,44432.0
1890.0,-3.409999999999968,69,44777.0
1895.0,-3.4499999999999886,65,45025.0
1900.0,-3.0,61,45209.0
1905.0,-1.8700000000000045,61,45455.0
1910.0,-1.8700000000000045,62,45741.0
1915.0,-4.080000000000041,64,46060.0
1920.0,-3.1899999999999977,66,46382.0
1925.0,-3.2199999999999704,66,46712.0
1930.0,-3.3000000000000114,66,47042.0
1935.0,-3.3000000000000114,68,47378.0
1940.0,-3.359999999999957,68,47718.0
1945.0,-3.400000000000034,64,47963.0
1950.0,-2.980000000000018,61,48138.0
1955.0,-2.0399999999999636,63,48397.0
1960.0,-4.3799999999999955,66,48724.0
1965.0,-3.3000000000000114,66,49054.0
1970.0,-3.3000000000000114,60,43709.0
1975.0,52.19,52,38817.0
1980.0,49.01999999999998,43,36546.0
1985.0,21.980000000000018,42,36753.0
1990.0,-2.0400000000000205,42,36957.0
1995.0,-2.0400000000000205,40,37000.0
2000.0,-1.2699999999999818,49,37131.0
2005.0,-1.3100000000000023,52,37364.0
2010.0,-3.3799999999999955,54,37630.0
2015.0,-2.6899999999999977,54,37900.0
2020.0,-2.6999999999999886,56,38174.0
2025.0,-2.7800000000000296,62,38466.0
2030.0,-3.0399999999999636,63,38777.0
2035.0,-3.150000000000034,64,39097.0
2040.0,-3.1999999999999886,62,39346.0
2045.0,-2.980000000000018,57,39580.0
2050.0,-2.3799999999999955,57,39817.0
2055.0,-2.3799999999999955,59,40106.0
2060.0,-4.039999999999964,63,40407.0
2065.0,-3.0500000000000114,64,40723.0
2070.0,-3.170000000000016,65,41047.0
2075.0,-3.25,65,41372.0
2080.0,-3.25,63,41648.0
2085.0,-3.670000000000016,63,41923.0
2090.0,-3.079999999999984,63,42238.0
2095.0,-3.079999999999984,64,42539.0
2100.0,-4.269999999999982,65,42863.0
2105.0,-3.240000000000009,67,43191.0
2110.0,-3.2800000000000296,67,43526.0
2115.0,-3.349999999999966,65,43838.0
2120.0,-4.420000000000016,65,44163.0
2125.0,-3.25,65,44488.0
2130.0,-4.550000000000011,65,44813.0
2135.0,-3.25,65,45138.0
2140.0,-3.25,59,40249.0
2145.0,47.670000000000016,51,35456.0
2150.0,48.00999999999999,43,33215.0
2155.0,21.650000000000034,37,33416.0
2160.0,-1.9500000000000455,43,33621.0
2165.0,-2.25,51,33860.0
2170.0,-2.6399999999999864,59,34140.0
2175.0,-3.1100000000000136,67,34469.0
2180.0,-3.349999999999966,67,34804.0
2185.0,-3.3600000000000136,68,35142.0
2190.0,-3.3600000000000136,59,35286.0
2195.0,-2.8000000000000114,61,35499.0
2200.0,-2.1299999999999955,61,35783.0
2205.0,-4.079999999999984,65,36102.0
2210.0,-3.25,63,36404.0
2215.0,-4.240000000000009,63,36719.0
2220.0,-3.1999999999999886,65,37041.0
2225.0,-3.25,65,37366.0
2230.0,-3.25,59,34054.0
2235.0,43.96999999999997,52,28498.0
2240.0,43.54000000000002,47,28705.0
2245.0,-2.579999999999984,44,28885.0
2250.0,-2.1000000000000227,48,29113.0
2255.0,-2.480000000000018,55,29375.0
2260.0,-2.859999999999957,64,29678.0
2265.0,-3.2000000000000455,65,30002.0
2270.0,-3.25,67,30330.0
2275.0,-3.25,58,26188.0
2280.0,40.09000000000003,54,21118.0
2285.0,50.69999999999999,46,20318.0
2290.0,7.110000000000014,47,20545.0
2295.0,-2.3700000000000045,56,20807.0
2300.0,-2.789999999999992,62,21105.0
2305.0,-3.1000000000000227,67,21432.0
2310.0,-3.329999999999984,68,21769.0
2315.0,-3.420000000000016,74,22125.0
2320.0,-3.6699999999999875,75,22500.0
2325.0,-3.75,76,22876.0
2330.0,-3.789999999999992,77,23260.0
2335.0,-3.8499999999999943,77,23645.0
2340.0,-3.8600000000000136,79,24037.0
2345.0,-3.9499999999999886,79,24432.0
2350.0,-3.950000000000017,83,24611.0
2355.0,-1.2199999999999989,73,24690.0
2360.0,0.8499999999999943,65,24619.0
2365.0,0.8499999999999943,65,24938.0
2370.0,-3.769999999999982,71,25280.0
2375.0,-3.490000000000009,76,25653.0
2380.0,-3.780000000000001,75,25887.0
2385.0,-2.4699999999999704,73,26016.0
2390.0,-1.650000000000034,71,26285.0
2395.0,-1.650000000000034,74,26626.0
2400.0,-4.829999999999984,79,27010.0
2405.0,-3.840000000000032,81,27414.0
2410.0,-4.039999999999964,81,27819.0
2415.0,-4.050000000000011,77,28110.0
2420.0,-3.5300000000000296,71,28327.0
2425.0,-2.409999999999968,71,28609.0
2430.0,-4.910000000000025,77,28981.0
2435.0,-3.8799999999999955,78,29370.0
2440.0,-3.9399999999999977,80,29766.0
2445.0,-3.9399999999999977,73,26560.0
2450.0,42.54000000000002,65,21471.0
2455.0,38.97999999999999,63,18103.0
2460.0,50.05000000000001,53,16732.0
2465.0,-3.5800000000000125,56,16998.0
2470.0,-2.9000000000000057,64,17303.0
2475.0,-3.299999999999983,71,17649.0
2480.0,-3.6500000000000057,76,18024.0
2485.0,-3.8300000000000125,78,18411.0
2490.0,-3.8300000000000125,68,18474.0
2495.0,-2.1899999999999977,63,18561.0
2500.0,-0.8700000000000045,62,18769.0
2505.0,-3.3499999999999943,68,19097.0
2510.0,-3.4099999999999966,72,19452.0
2515.0,-3.5900000000000034,72,19812.0
2520.0,-3.5999999999999943,74,20174.0
2525.0,-3.6599999999999966,74,20544.0
2530.0,-3.6999999999999886,74,20782.0
2535.0,-2.6100000000000136,66,20983.0
2540.0,-1.4300000000000068,65,21161.0
2545.0,-1.4300000000000068,67,21478.0
2550.0,-4.5,71,21825.0
2555.0,-3.5,71,22180.0
2560.0,-3.549999999999983,69,22463.0
2565.0,-3.450000000000017,63,22678.0
2570.0,-2.3799999999999955,65,22964.0
2575.0,-2.3799999999999955,66,23277.0
2580.0,-4.430000000000007,66,23607.0
2585.0,-3.299999999999983,62,22881.0
2590.0,16.47,54,21158.0
2595.0,21.25999999999999,46,19962.0
2600.0,-3.049999999999983,43,20182.0
2605.0,-2.160000000000025,47,20402.0
2610.0,-2.4499999999999886,53,20653.0
2615.0,-2.7700000000000102,60,20937.0
2620.0,-3.1699999999999875,66,21260.0
2625.0,-3.3400000000000034,67,21595.0
2630.0,-3.4000000000000057,69,21937.0
2635.0,-3.469999999999999,72,22287.0
2640.0,-3.6699999999999875,75,22657.0
2645.0,-3.75,75,23032.0
2650.0,-3.75,77,23409.0
2655.0,-3.75,69,23462.0
2660.0,-1.9699999999999989,63,23538.0
2665.0,-0.710000000000008,60,23741.0
2670.0,-3.280000000000001,68,24061.0
2675.0,-3.530000000000001,74,24429.0
2680.0,-3.75,76,24808.0
2685.0,-3.8000000000000114,76,25188.0
2690.0,-3.8000000000000114,70,25352.0
2695.0,-3.1599999999999966,67,25576.0
2700.0,-2.2399999999999807,66,25879.0
2705.0,-4.3799999999999955,73,26230.0
2710.0,-3.6200000000000045,73,26595.0
2715.0,-3.650000000000034,75,26965.0
2720.0,-3.7399999999999523,75,27340.0
2725.0,-3.75,77,27721.0
2730.0,-3.8500000000000227,77,28106.0
2735.0,-3.8500000000000227,78,28492.0
2740.0,-3.8899999999999864,79,28886.0
2745.0,-3.9599999999999795,81,29287.0
2750.0,-4.0400000000000205,81,29573.0
2755.0,-3.180000000000007,72,29839.0
2760.0,-1.7899999999999636,70,29999.0
2765.0,-1.7899999999999636,72,30343.0
2770.0,-4.7000000000000455,76,30718.0
2775.0,-3.7899999999999636,78,31107.0
2780.0,-3.900000000000034,78,31497.0
2785.0,-3.8999999999999773,76,31794.0
2790.0,-3.6499999999999773,69,32024.0
2795.0,-2.6200000000000045,70,32342.0
2800.0,-2.6200000000000045,73,32697.0
2805.0,-4.9500000000000455,74,33067.0
2810.0,-3.6999999999999886,75,33441.0
2815.0,-3.740000000000009,78,33826.0
2820.0,-3.849999999999966,79,34218.0
2825.0,-3.920000000000016,80,34617.0
2830.0,-3.990000000000009,80,35017.0
2835.0,-4.0,82,35425.0
2840.0,-4.079999999999984,82,35835.0
2845.0,-4.100000000000023,78,36129.0
2850.0,-3.4699999999999704,71,36323.0
2855.0,-2.240000000000009,71,36615.0
2860.0,-5.029999999999973,75,36984.0
2865.0,-3.82000000000005,77,37368.0
2870.0,-3.859999999999957,78,37755.0
2875.0,-3.9399999999999977,79,38150.0
2880.0,-3.9700000000000273,80,38548.0
2885.0,-3.9700000000000273,78,38782.0
2890.0,-3.909999999999968,75,39084.0
2895.0,-3.0,73,39411.0
2900.0,-4.740000000000009,76,39784.0
2905.0,-3.7900000000000205,77,40165.0
2910.0,-3.839999999999975,78,40552.0
2915.0,-3.900000000000034,78,40942.0
2920.0,-3.900000000000034,73,41243.0
2925.0,-4.569999999999993,74,41578.0
2930.0,-3.349999999999966,73,41938.0
2935.0,-5.090000000000032,75,42312.0
2940.0,-3.75,73,42668.0
2945.0,-4.980000000000018,73,43033.0
2950.0,-3.7299999999999613,75,43408.0
2955.0,-3.75,75,43783.0
2960.0,-3.75,74,44131.0
2965.0,-4.970000000000027,74,44501.0
2970.0,-3.6999999999999886,76,44877.0
2975.0,-3.7799999999999727,72,42733.0
2980.0,43.849999999999966,66,38468.0
2985.0,40.04000000000002,57,34730.0
2990.0,40.04000000000002,52,34975.0
2995.0,15.889999999999986,53,35234.0
3000.0,-2.589999999999975,53,35447.0
3005.0,-2.82000000000005,60,35670.0
3010.0,-2.7799999999999727,65,35987.0
3015.0,-3.25,64,34633.0
3020.0,28.25,57,32575.0
3025.0,27.99000000000001,49,29805.0
3030.0,27.99000000000001,41,29976.0
3035.0,4.789999999999964,40,30168.0
3040.0,-1.9399999999999977,48,30392.0
3045.0,-2.319999999999993,55,30654.0
3050.0,-2.669999999999959,62,30947.0
3055.0,-3.0200000000000387,64,31267.0
3060.0,-3.1999999999999886,61,31506.0
3065.0,-2.9399999999999977,57,31706.0
3070.0,-2.4499999999999886,63,31993.0
3075.0,-2.4499999999999886,63,32298.0
3080.0,-4.28000000000003,63,32613.0
3085.0,-3.1499999999999773,57,30919.0
3090.0,34.389999999999986,49,27618.0
3095.0,30.329999999999984,40,25591.0
3100.0,3.890000000000043,44,25796.0
3105.0,-2.3799999999999955,54,26044.0
3110.0,-2.7900000000000205,60,26329.0
3115.0,-3.1100000000000136,64,26644.0
3120.0,-3.1100000000000136,57,26797.0
3125.0,-2.75,59,27037.0
3130.0,-2.409999999999968,57,27314.0
3135.0,-3.890000000000043,59,27601.0
3140.0,-2.9899999999999523,61,27906.0
3145.0,-2.9899999999999523,60,28192.0
3150.0,-4.080000000000041,60,28492.0
3155.0,-3.0,59,28781.0
3160.0,-4.060000000000002,61,29080.0
3165.0,-3.0399999999999636,59,27896.0
3170.0,24.46999999999997,51,26806.0
3175.0,20.600000000000023,45,24740.0
3180.0,20.600000000000023,47,24953.0
3185.0,-3.0500000000000114,53,25201.0
3190.0,-2.5600000000000023,59,25485.0
3195.0,-2.8799999999999955,60,25784.0
3200.0,-3.009999999999991,61,26089.0
3205.0,-3.0500000000000114,59,26300.0
3210.0,-2.4499999999999886,53,26456.0
3215.0,-1.920000000000016,55,26692.0
3220.0,-1.920000000000016,55,26957.0
3225.0,-3.6999999999999886,55,27232.0
3230.0,-2.75,53,27483.0
3235.0,-3.569999999999993,54,27749.0
3240.0,-2.6999999999999886,55,28024.0
3245.0,-2.75,55,28281.0
3250.0,-3.5600000000000023,53,28543.0
3255.0,-2.730000000000018,56,28819.0
3260.0,-2.840000000000032,57,29104.0
3265.0,-2.849999999999966,57,29389.0
3270.0,-2.849999999999966,55,29643.0
3275.0,-3.660000000000025,55,29918.0
3280.0,-2.75,55,30193.0
3285.0,-3.849999999999966,55,30468.0
3290.0,-2.75,56,30745.0
3295.0,-2.75,55,31018.0
3300.0,-3.8500000000000227,57,31302.0
3305.0,-2.839999999999975,51,29591.0
3310.0,35.889999999999986,43,25911.0
3315.0,36.47999999999999,35,24142.0
3320.0,-1.9300000000000068,31,24289.0
3325.0,-1.549999999999983,33,24446.0
3330.0,-1.8400000000000034,41,24638.0
3335.0,-2.1599999999999966,48,24861.0
3340.0,-2.5800000000000125,55,25126.0
3345.0,-2.75,55,25401.0
3350.0,-2.7700000000000102,57,25680.0
3355.0,-2.859999999999957,59,25968.0
3360.0,-3.0300000000000296,63,26275.0
3365.0,-3.1499999999999773,63,26590.0
