step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,4,4.0,4.0
20.0,-0.04,6,31.0,31.0
25.0,-0.39,7,63.0,63.0
30.0,-0.36000000000000004,6,72.0,72.0
35.0,0.19000000000000006,4,64.0,64.0
40.0,-0.29000000000000004,8,97.0,97.0
45.0,-0.29000000000000004,4,76.0,76.0
50.0,0.08999999999999997,6,100.0,100.0
55.0,-0.27,6,105.0,105.0
60.0,-0.05999999999999983,8,129.0,129.0
65.0,-0.40000000000000013,8,169.0,169.0
70.0,-0.40000000000000013,6,144.0,144.0
75.0,0.09000000000000008,8,177.0,177.0
80.0,-0.33000000000000007,4,175.0,175.0
85.0,0.15999999999999992,4,165.0,165.0
90.0,-0.17999999999999994,12,212.0,212.0
95.0,-0.5699999999999998,10,110.0,110.0
100.0,1.0299999999999998,12,145.0,145.0
105.0,-0.5999999999999999,12,205.0,205.0
110.0,-0.5999999999999999,8,150.0,150.0
115.0,0.34999999999999987,8,168.0,168.0
120.0,-0.17999999999999994,6,146.0,146.0
125.0,0.73,7,117.0,117.0
130.0,-0.4099999999999999,10,164.0,164.0
135.0,-0.4099999999999999,4,73.0,73.0
140.0,0.71,4,48.0,48.0
145.0,0.25,1,24.0,24.0
150.0,0.44,3,11.0,11.0
155.0,-0.13,1,7.0,7.0
160.0,0.1,6,13.0,13.0
165.0,-0.38,8,53.0,53.0
170.0,-0.38,6,49.0,49.0
175.0,-0.10000000000000003,7,83.0,83.0
180.0,-0.35,5,76.0,76.0
185.0,0.17000000000000004,5,81.0,81.0
190.0,-0.22999999999999998,7,110.0,110.0
195.0,-0.22999999999999998,8,80.0,80.0
200.0,0.15999999999999992,12,134.0,134.0
205.0,-0.54,8,133.0,133.0
210.0,0.26,8,105.0,105.0
215.0,-0.1299999999999999,6,98.0,98.0
220.0,0.26,4,99.0,99.0
225.0,-0.27,6,128.0,128.0
230.0,-0.27,3,21.0,21.0
235.0,0.97,8,55.0,55.0
240.0,-0.38,5,54.0,54.0
245.0,0.07999999999999996,6,66.0,66.0
250.0,-0.2899999999999999,6,96.0,96.0
255.0,-0.2899999999999999,2,51.0,51.0
260.0,0.32999999999999996,2,61.0,61.0
265.0,-0.09999999999999998,4,78.0,78.0
270.0,-0.17000000000000004,5,90.0,90.0
275.0,-0.21999999999999997,6,118.0,118.0
280.0,-0.30000000000000004,5,135.0,135.0
285.0,0.09000000000000008,5,126.0,126.0
290.0,-0.26,6,153.0,153.0
295.0,-0.26,6,176.0,176.0
300.0,-0.3500000000000001,6,206.0,206.0
305.0,-0.30999999999999983,8,203.0,203.0
310.0,0.19999999999999996,8,202.0,202.0
315.0,-0.3400000000000001,10,247.0,247.0
320.0,-0.3400000000000001,6,78.0,78.0
325.0,1.49,8,115.0,115.0
330.0,-0.3699999999999999,6,107.0,107.0
335.0,0.3999999999999999,8,97.0,97.0
340.0,-0.3799999999999999,8,85.0,85.0
345.0,0.46999999999999986,4,70.0,70.0
350.0,-0.029999999999999916,6,75.0,75.0
355.0,-0.029999999999999916,2,11.0,11.0
360.0,0.5599999999999999,2,12.0,12.0
365.0,-0.010000000000000009,3,23.0,23.0
370.0,-0.20999999999999996,4,43.0,43.0
375.0,-0.20000000000000007,6,66.0,66.0
380.0,-0.20000000000000007,4,26.0,26.0
385.0,0.29000000000000004,4,41.0,41.0
390.0,-0.14999999999999997,6,70.0,70.0
395.0,-0.29,6,100.0,100.0
400.0,-0.30000000000000004,2,79.0,79.0
