step_time,reward,total_stopped,total_wait_time
685.0,0.7999999999999972,45,9837.0
690.0,-3.1000000000000085,51,10079.0
695.0,-2.6299999999999955,62,10364.0
700.0,-3.1299999999999955,65,10685.0
705.0,-3.25,66,11011.0
710.0,-3.25,57,10980.0
715.0,-1.0,51,10993.0
720.0,-0.13000000000000966,50,11198.0
725.0,-3.0799999999999983,55,11461.0
730.0,-2.759999999999991,65,11765.0
735.0,-3.210000000000008,68,12100.0
740.0,-3.3799999999999955,68,12440.0
745.0,-3.4000000000000057,70,12785.0
750.0,-3.489999999999995,70,13135.0
755.0,-3.5,72,13487.0
760.0,-3.5600000000000023,72,13847.0
765.0,-3.6299999999999955,77,14223.0
770.0,-3.8400000000000034,78,14612.0
775.0,-3.9000000000000057,78,15002.0
780.0,-3.9199999999999875,80,15399.0
785.0,-3.990000000000009,80,15799.0
790.0,-4.009999999999991,80,15979.0
795.0,-1.2300000000000182,72,16155.0
800.0,0.020000000000010232,68,16000.0
805.0,0.020000000000010232,64,16314.0
810.0,-2.969999999999999,69,16645.0
815.0,-3.3799999999999955,76,17011.0
820.0,-3.710000000000008,80,17402.0
825.0,-3.9499999999999886,77,17620.0
830.0,-2.0500000000000114,70,17688.0
835.0,-0.8199999999999932,65,17898.0
840.0,-0.8199999999999932,67,18213.0
845.0,-4.439999999999998,73,18566.0
850.0,-3.530000000000001,77,18943.0
855.0,-3.7700000000000102,78,19333.0
860.0,-3.9000000000000057,79,19724.0
865.0,-3.9099999999999966,80,20122.0
870.0,-3.9799999999999898,75,19808.0
875.0,8.740000000000009,70,18794.0
880.0,9.810000000000002,61,18445.0
885.0,-4.090000000000003,58,18734.0
890.0,-2.890000000000015,60,19025.0
895.0,-3.1200000000000045,66,19343.0
900.0,-3.4899999999999807,76,19702.0
905.0,-3.8799999999999955,80,20094.0
910.0,-4.140000000000015,86,20514.0
915.0,-4.300000000000011,86,20944.0
920.0,-4.300000000000011,81,20862.0
925.0,-0.839999999999975,73,20833.0
930.0,0.37999999999999545,65,21152.0
935.0,-4.400000000000006,68,21478.0
940.0,-3.460000000000008,76,21839.0
945.0,-3.8400000000000034,83,22239.0
950.0,-4.239999999999981,88,22674.0
955.0,-4.400000000000006,89,23115.0
960.0,-4.460000000000008,90,23564.0
965.0,-4.5,90,24014.0
970.0,-4.5,83,23951.0
975.0,-1.1699999999999875,75,23910.0
980.0,0.4099999999999966,69,24149.0
985.0,-3.789999999999992,74,24506.0
990.0,-3.680000000000007,79,24891.0
995.0,-3.960000000000008,85,25305.0
1000.0,-4.27000000000001,87,25517.0
1005.0,-1.7099999999999795,80,25556.0
1010.0,-0.5699999999999932,72,25650.0
1015.0,-0.5699999999999932,70,25976.0
1020.0,-3.390000000000043,75,26340.0
1025.0,-3.6899999999999977,77,26601.0
1030.0,-3.019999999999982,72,26768.0
1035.0,-1.8000000000000114,69,26983.0
1040.0,-2.240000000000009,70,27245.0
1045.0,-2.240000000000009,70,27578.0
1050.0,-4.559999999999945,73,27939.0
1055.0,-3.6100000000000136,73,28304.0
1060.0,-3.650000000000034,69,28625.0
1065.0,-4.319999999999993,70,28932.0
1070.0,-3.339999999999975,68,27168.0
1075.0,36.139999999999986,61,24604.0
1080.0,39.99000000000001,53,20736.0
1085.0,39.99000000000001,44,20919.0
1090.0,4.930000000000007,51,21157.0
1095.0,-2.440000000000026,58,21426.0
1100.0,-2.769999999999982,65,21737.0
1105.0,-3.170000000000016,65,21022.0
1110.0,16.32000000000002,55,19314.0
1115.0,16.689999999999998,51,18600.0
1120.0,16.689999999999998,44,18813.0
1125.0,-3.1200000000000045,42,19024.0
1130.0,-2.1100000000000136,50,19259.0
1135.0,-2.3499999999999943,52,18571.0
1140.0,15.300000000000011,51,16974.0
1145.0,15.590000000000003,44,16292.0
1150.0,-2.8400000000000034,41,16495.0
1155.0,-2.2600000000000193,49,16729.0
1160.0,-2.5600000000000023,56,16992.0
1165.0,-3.009999999999991,64,17301.0
1170.0,-3.329999999999984,68,17638.0
1175.0,-3.410000000000025,70,17981.0
1180.0,-3.5,70,18331.0
1185.0,-3.5,72,18683.0
1190.0,-3.5,64,18585.0
1195.0,-0.3599999999999852,56,18519.0
1200.0,1.460000000000008,54,18646.0
1205.0,-3.170000000000016,60,18936.0
1210.0,-3.039999999999992,66,19253.0
1215.0,-3.3400000000000034,70,19595.0
1220.0,-3.490000000000009,70,19945.0
1225.0,-3.539999999999992,72,20303.0
1230.0,-3.539999999999992,65,20305.0
1235.0,-1.460000000000008,62,20385.0
1240.0,-0.799999999999983,64,20497.0
1245.0,-1.1200000000000045,61,20780.0
1250.0,-4.02000000000001,68,21099.0
1255.0,-3.359999999999985,68,21439.0
1260.0,-3.4000000000000057,68,21779.0
1265.0,-3.4199999999999875,71,22128.0
1270.0,-3.5500000000000114,70,22399.0
1275.0,-3.180000000000007,62,22652.0
1280.0,-2.1399999999999864,62,22842.0
1285.0,-2.890000000000015,64,23157.0
1290.0,-2.890000000000015,56,21224.0
1295.0,18.140000000000015,48,19392.0
1300.0,23.310000000000002,42,19082.0
1305.0,-2.3400000000000034,38,19256.0
1310.0,-1.950000000000017,44,19462.0
1315.0,-2.25,51,19704.0
1320.0,-2.25,53,19916.0
1325.0,-3.1399999999999864,59,20205.0
1330.0,-2.890000000000015,53,18602.0
1335.0,32.52000000000001,46,15487.0
1340.0,28.44999999999999,39,12872.0
1345.0,11.070000000000022,40,13041.0
1350.0,-2.180000000000007,48,13267.0
1355.0,-2.5200000000000102,54,13525.0
1360.0,-2.799999999999983,57,13808.0
1365.0,-2.8500000000000227,57,14093.0
1370.0,-2.8499999999999943,59,14380.0
1375.0,-2.9799999999999898,62,14681.0
1380.0,-3.1500000000000057,65,14999.0
1385.0,-3.1500000000000057,58,13637.0
1390.0,18.080000000000013,49,11483.0
1395.0,15.949999999999989,46,11717.0
1400.0,-3.1700000000000017,42,11932.0
1405.0,-2.1199999999999903,47,12154.0
1410.0,-2.430000000000007,54,12410.0
1415.0,-2.780000000000001,61,12700.0
1420.0,-3.1200000000000045,67,13027.0
1425.0,-3.3499999999999943,67,13362.0
1430.0,-3.3899999999999864,69,13705.0
1435.0,-3.3899999999999864,61,13664.0
1440.0,-0.9699999999999989,54,13667.0
1445.0,-0.030000000000001137,52,13803.0
1450.0,-2.450000000000017,65,14097.0
1455.0,-3.1599999999999966,69,14432.0
1460.0,-3.4199999999999875,67,14658.0
1465.0,-2.420000000000016,59,14835.0
1470.0,-1.7199999999999989,59,15016.0
1475.0,-2.4499999999999886,59,15288.0
1480.0,-2.4499999999999886,59,15557.0
1485.0,-3.8799999999999955,61,15861.0
1490.0,-3.0500000000000114,58,15129.0
1495.0,15.879999999999995,49,13670.0
1500.0,11.25,42,12994.0
1505.0,11.25,37,13179.0
1510.0,0.30000000000001137,37,13362.0
1515.0,-1.8300000000000125,41,13498.0
1520.0,-1.7199999999999989,48,13645.0
1525.0,-2.0600000000000023,54,13888.0
1530.0,-3.710000000000008,57,14168.0
1535.0,-2.8499999999999943,57,14453.0
1540.0,-2.8499999999999943,55,14712.0
1545.0,-3.7099999999999795,55,14987.0
1550.0,-2.75,55,15262.0
1555.0,-3.8500000000000227,57,15540.0
1560.0,-2.8899999999999864,59,15834.0
1565.0,-2.950000000000017,60,16131.0
1570.0,-3.019999999999982,61,16435.0
1575.0,-3.019999999999982,59,16719.0
1580.0,-4.060000000000002,61,17017.0
1585.0,-2.9799999999999898,61,17322.0
1590.0,-3.0500000000000114,62,17610.0
1595.0,-4.110000000000014,64,17925.0
1600.0,-3.1999999999999886,64,18236.0
1605.0,-4.3300000000000125,63,18549.0
1610.0,-3.1599999999999966,65,18867.0
1615.0,-3.1599999999999966,63,19179.0
1620.0,-4.399999999999977,63,19494.0
1625.0,-3.160000000000025,64,19812.0
1630.0,-4.47999999999999,66,20138.0
1635.0,-3.3000000000000114,66,20468.0
1640.0,-3.3000000000000114,56,19143.0
1645.0,11.930000000000007,48,17596.0
1650.0,15.469999999999999,38,17436.0
1655.0,1.0100000000000193,35,17601.0
1660.0,-1.7900000000000205,42,17796.0
1665.0,-2.109999999999985,51,18034.0
1670.0,-2.539999999999992,57,18263.0
1675.0,-3.2700000000000102,57,18520.0
1680.0,-2.8000000000000114,58,18804.0
1685.0,-2.8000000000000114,51,16360.0
1690.0,31.97,42,12718.0
1695.0,27.88000000000001,35,12239.0
1700.0,4.359999999999999,40,12399.0
1705.0,-2.0400000000000063,49,12624.0
1710.0,-2.519999999999996,55,12891.0
1715.0,-2.519999999999996,47,11749.0
1720.0,10.320000000000007,40,10696.0
1725.0,10.530000000000001,31,10554.0
1730.0,0.8699999999999903,35,10706.0
1735.0,-1.7199999999999989,41,10900.0
1740.0,-2.0799999999999983,49,11135.0
1745.0,-2.5400000000000063,58,11415.0
1750.0,-2.8799999999999955,58,11705.0
1755.0,-2.9200000000000017,60,12002.0
1760.0,-2.989999999999995,60,12302.0
1765.0,-3.0,60,12460.0
1770.0,-1.4000000000000057,50,12612.0
1775.0,-0.8199999999999932,54,12698.0
1780.0,-0.8199999999999932,56,12960.0
1785.0,-3.7299999999999898,60,13254.0
1790.0,-2.969999999999999,62,13561.0
1795.0,-3.0900000000000034,62,13871.0
1800.0,-3.1000000000000227,63,14183.0
1805.0,-3.1399999999999864,64,14503.0
1810.0,-3.219999999999999,70,14844.0
1815.0,-3.4499999999999886,72,15202.0
1820.0,-3.6000000000000227,72,15562.0
1825.0,-3.5999999999999943,70,15775.0
1830.0,-2.1399999999999864,60,15867.0
1835.0,-1.0600000000000023,59,15990.0
1840.0,-1.0600000000000023,62,16288.0
1845.0,-3.3400000000000034,68,16619.0
1850.0,-3.3100000000000023,64,16164.0
1855.0,10.879999999999995,54,14975.0
1860.0,11.390000000000015,48,14234.0
1865.0,-0.2400000000000091,45,14461.0
1870.0,-2.200000000000017,46,14682.0
1875.0,-2.200000000000017,47,14692.0
1880.0,-1.0299999999999727,49,14786.0
1885.0,-0.9800000000000182,56,15040.0
1890.0,-3.8100000000000023,63,15342.0
1895.0,-3.1599999999999966,65,15663.0
1900.0,-3.25,66,15991.0
1905.0,-3.299999999999983,66,16321.0
1910.0,-3.299999999999983,60,16463.0
1915.0,-2.740000000000009,62,16670.0
1920.0,-2.069999999999993,62,16949.0
1925.0,-4.010000000000019,65,17264.0
1930.0,-3.2299999999999898,65,17589.0
1935.0,-3.25,65,17866.0
1940.0,-3.6500000000000057,62,18143.0
1945.0,-2.8899999999999864,62,18435.0
1950.0,-2.8899999999999864,59,17198.0
1955.0,11.179999999999978,51,16090.0
1960.0,14.360000000000014,42,15675.0
1965.0,0.4900000000000091,38,15841.0
1970.0,-1.8700000000000045,44,16043.0
1975.0,-2.2700000000000102,50,16283.0
1980.0,-2.569999999999993,57,16554.0
1985.0,-2.960000000000008,61,16859.0
1990.0,-3.079999999999984,65,17174.0
1995.0,-3.2600000000000193,67,17505.0
2000.0,-3.3499999999999943,67,17840.0
2005.0,-3.3499999999999943,69,18178.0
2010.0,-3.3499999999999943,59,18303.0
2015.0,-2.6200000000000045,60,18484.0
2020.0,-1.8100000000000023,59,18752.0
2025.0,-3.9199999999999875,67,19076.0
2030.0,-3.3400000000000034,67,19411.0
2035.0,-3.3799999999999955,69,19755.0
2040.0,-3.450000000000017,67,20052.0
2045.0,-3.9499999999999886,66,20354.0
2050.0,-3.180000000000007,66,20672.0
2055.0,-3.3700000000000045,68,21011.0
2060.0,-3.3700000000000045,66,21302.0
2065.0,-4.25,66,21632.0
2070.0,-3.3100000000000023,64,21293.0
2075.0,8.879999999999995,56,20314.0
2080.0,12.170000000000016,49,19694.0
2085.0,12.170000000000016,43,19898.0
2090.0,-3.039999999999992,43,20109.0
2095.0,-2.1100000000000136,53,20357.0
2100.0,-2.4799999999999898,61,20644.0
2105.0,-2.8700000000000045,67,20969.0
2110.0,-3.25,68,21309.0
2115.0,-3.4000000000000057,70,21654.0
2120.0,-3.4499999999999886,70,22004.0
2125.0,-3.5,72,22359.0
2130.0,-3.5500000000000114,72,22719.0
2135.0,-3.5999999999999943,77,23097.0
2140.0,-3.780000000000001,78,23486.0
2145.0,-3.890000000000015,78,23876.0
2150.0,-3.8999999999999773,74,24102.0
2155.0,-2.2700000000000102,66,24137.0
2160.0,-0.7800000000000011,66,24281.0
2165.0,-1.9499999999999886,68,24549.0
2170.0,-4.490000000000009,71,24896.0
2175.0,-3.6100000000000136,73,25259.0
2180.0,-3.6499999999999773,73,25624.0
2185.0,-3.6499999999999773,68,25919.0
2190.0,-4.269999999999982,70,26245.0
2195.0,-3.3700000000000045,68,25819.0
2200.0,10.379999999999967,62,24705.0
2205.0,13.480000000000018,55,23721.0
2210.0,13.480000000000018,44,23894.0
2215.0,0.3499999999999943,45,24111.0
2220.0,-2.170000000000016,45,23773.0
2225.0,8.120000000000005,45,22933.0
2230.0,7.5,43,22676.0
2235.0,-3.019999999999982,46,22897.0
2240.0,-2.469999999999999,55,23153.0
2245.0,-2.8700000000000045,63,23448.0
2250.0,-3.3100000000000023,68,23784.0
2255.0,-3.3100000000000023,61,23389.0
2260.0,4.6200000000000045,55,22862.0
2265.0,4.9599999999999795,46,22748.0
2270.0,-1.3899999999999864,54,23004.0
2275.0,-2.7700000000000102,61,23294.0
2280.0,-3.0999999999999943,68,23618.0
2285.0,-3.4099999999999966,69,23963.0
2290.0,-3.4499999999999886,71,24310.0
2295.0,-3.4499999999999886,61,24286.0
2300.0,-1.160000000000025,55,24302.0
2305.0,-0.1599999999999966,56,24571.0
2310.0,-3.8499999999999943,62,24870.0
2315.0,-3.1299999999999955,70,25208.0
2320.0,-3.509999999999991,72,25567.0
2325.0,-3.6000000000000227,70,25782.0
2330.0,-2.1999999999999886,64,25947.0
2335.0,-1.079999999999984,60,26070.0
2340.0,-2.230000000000018,62,26302.0
2345.0,-2.230000000000018,60,26567.0
2350.0,-3.659999999999968,63,26875.0
2355.0,-3.1100000000000136,66,27200.0
2360.0,-3.2800000000000296,67,27535.0
2365.0,-3.349999999999966,64,27820.0
2370.0,-3.7700000000000387,63,28094.0
2375.0,-3.019999999999982,64,28409.0
2380.0,-3.019999999999982,65,28715.0
2385.0,-4.339999999999975,69,29047.0
2390.0,-3.32000000000005,71,29398.0
2395.0,-3.509999999999991,66,29209.0
2400.0,5.170000000000016,57,28611.0
2405.0,5.430000000000007,51,28492.0
2410.0,-3.5400000000000205,50,28742.0
2415.0,-2.6399999999999864,58,29014.0
2420.0,-3.0299999999999727,64,29323.0
2425.0,-3.340000000000032,71,29664.0
2430.0,-3.659999999999968,74,30033.0
2435.0,-3.7000000000000455,75,30404.0
2440.0,-3.7799999999999727,76,30783.0
2445.0,-3.8000000000000114,76,31163.0
2450.0,-3.8000000000000114,70,30900.0
2455.0,2.990000000000009,65,30347.0
2460.0,3.769999999999982,58,30483.0
2465.0,-2.4499999999999886,61,30776.0
2470.0,-3.1000000000000227,66,31097.0
2475.0,-3.4399999999999977,75,31458.0
2480.0,-3.7999999999999545,78,31846.0
2485.0,-3.7999999999999545,72,31837.0
2490.0,-1.4700000000000273,63,31866.0
2495.0,-0.29000000000002046,65,32101.0
2500.0,-3.659999999999968,72,32444.0
2505.0,-3.569999999999993,77,32818.0
2510.0,-3.830000000000041,79,33208.0
2515.0,-3.9399999999999977,79,33603.0
2520.0,-3.9499999999999886,81,34003.0
2525.0,-4.039999999999964,81,34408.0
2530.0,-4.060000000000002,86,34824.0
2535.0,-4.270000000000039,87,35259.0
2540.0,-4.349999999999966,87,35694.0
2545.0,-4.3799999999999955,89,36138.0
2550.0,-4.4500000000000455,89,36583.0
2555.0,-4.4599999999999795,91,37033.0
2560.0,-4.529999999999973,89,37247.0
2565.0,-1.580000000000041,86,37366.0
2570.0,-0.4199999999999591,78,37423.0
2575.0,-0.4199999999999591,75,37785.0
2580.0,-4.470000000000027,82,38183.0
2585.0,-4.050000000000011,89,38616.0
2590.0,-4.3799999999999955,91,39068.0
2595.0,-4.550000000000011,92,39528.0
2600.0,-4.599999999999966,95,39997.0
2605.0,-4.720000000000027,92,40267.0
2610.0,-2.5299999999999727,84,40346.0
2615.0,-0.9000000000000341,79,40594.0
2620.0,-0.9000000000000341,79,40959.0
2625.0,-5.239999999999952,86,41372.0
2630.0,-4.130000000000052,90,41816.0
2635.0,-4.439999999999998,88,41605.0
2640.0,6.380000000000052,82,40833.0
2645.0,7.119999999999948,70,40673.0
2650.0,-4.909999999999968,71,41028.0
2655.0,-3.5300000000000296,72,41382.0
2660.0,-3.7399999999999523,79,41763.0
2665.0,-4.1200000000000045,86,42182.0
2670.0,-4.439999999999998,92,42632.0
2675.0,-4.770000000000039,98,43115.0
2680.0,-4.770000000000039,92,43237.0
2685.0,-1.829999999999984,84,43148.0
2690.0,-0.3100000000000023,76,43528.0
2695.0,-5.279999999999973,80,43918.0
2700.0,-4.090000000000032,87,44341.0
2705.0,-4.389999999999986,94,44793.0
2710.0,-4.389999999999986,89,44858.0
2715.0,-2.509999999999991,81,44890.0
2720.0,-0.3199999999999932,74,45183.0
2725.0,-4.460000000000036,81,45573.0
2730.0,-4.019999999999982,87,45994.0
2735.0,-4.319999999999993,91,46440.0
2740.0,-4.5400000000000205,94,46903.0
2745.0,-4.670000000000016,93,47205.0
2750.0,-3.1899999999999977,84,47494.0
2755.0,-1.759999999999991,79,47612.0
2760.0,-1.759999999999991,79,47994.0
2765.0,-4.8799999999999955,85,48407.0
2770.0,-4.189999999999998,89,48845.0
2775.0,-4.409999999999968,91,49297.0
2780.0,-4.5400000000000205,88,48959.0
2785.0,8.920000000000016,81,47944.0
2790.0,9.859999999999957,73,47329.0
2795.0,9.859999999999957,68,47651.0
2800.0,-1.4099999999999682,66,47980.0
2805.0,-3.2900000000000205,74,48331.0
2810.0,-3.509999999999991,81,48719.0
2815.0,-3.8799999999999955,87,49144.0
2820.0,-4.25,94,49605.0
2825.0,-4.610000000000014,88,49859.0
2830.0,-2.3700000000000045,80,49910.0
2835.0,-0.5999999999999659,73,50056.0
2840.0,-4.480000000000018,76,50426.0
2845.0,-3.8999999999999773,82,50822.0
2850.0,-4.230000000000018,89,51252.0
2855.0,-4.57000000000005,94,51714.0
2860.0,-4.57000000000005,86,50675.0
2865.0,8.61000000000007,79,49691.0
2870.0,12.95999999999998,71,49418.0
2875.0,-1.6399999999999864,67,49763.0
2880.0,-3.4600000000000364,73,50119.0
2885.0,-3.4600000000000364,72,50038.0
2890.0,-0.6499999999999773,72,50029.0
2895.0,0.08999999999997499,72,50366.0
2900.0,-4.829999999999984,78,50741.0
2905.0,-3.8600000000000136,83,51144.0
2910.0,-4.169999999999959,87,51576.0
2915.0,-4.3799999999999955,90,52022.0
2920.0,-4.490000000000009,90,52472.0
2925.0,-4.519999999999982,95,52938.0
2930.0,-4.759999999999991,94,53183.0
2935.0,-2.0200000000000955,84,53416.0
2940.0,-0.6399999999999864,79,53325.0
2945.0,0.15000000000009095,74,53455.0
2950.0,0.15000000000009095,74,53802.0
2955.0,-4.970000000000027,81,54195.0
2960.0,-4.0,88,54627.0
2965.0,-4.3700000000000045,87,54942.0
2970.0,-3.6800000000000637,78,55149.0
2975.0,-2.2799999999999727,76,55463.0
2980.0,-2.2799999999999727,73,54229.0
2985.0,10.82000000000005,69,53117.0
2990.0,11.120000000000005,60,53055.0
2995.0,-0.34000000000003183,58,53322.0
3000.0,-2.8899999999999864,66,53629.0
3005.0,-3.240000000000009,72,53977.0
3010.0,-3.6200000000000045,79,54359.0
3015.0,-3.9700000000000273,83,54772.0
3020.0,-4.149999999999977,83,55187.0
3025.0,-4.159999999999968,85,55608.0
3030.0,-4.240000000000009,85,56033.0
3035.0,-4.279999999999973,91,56475.0
3040.0,-4.510000000000105,91,56930.0
3045.0,-4.5499999999999545,92,57386.0
3050.0,-4.600000000000023,91,57115.0
3055.0,7.960000000000036,81,56515.0
3060.0,9.029999999999973,74,55403.0
3065.0,9.029999999999973,68,55754.0
3070.0,0.5099999999999909,72,56106.0
3075.0,-3.5599999999999454,79,56484.0
3080.0,-3.8500000000000227,87,56898.0
3085.0,-4.230000000000018,92,57352.0
3090.0,-4.580000000000041,93,57814.0
3095.0,-4.639999999999986,90,57982.0
3100.0,-0.5399999999999636,81,57866.0
3105.0,2.1000000000000227,79,57912.0
3110.0,2.1000000000000227,75,58279.0
3115.0,-5.269999999999982,78,58664.0
3120.0,-3.8500000000000227,84,59078.0
3125.0,-4.139999999999986,92,59524.0
3130.0,-4.460000000000036,95,59992.0
3135.0,-4.67999999999995,89,59896.0
3140.0,4.819999999999936,86,59273.0
3145.0,5.32000000000005,77,58778.0
3150.0,-0.9900000000000091,73,59150.0
3155.0,-3.7799999999999727,79,59534.0
3160.0,-4.090000000000032,86,59950.0
3165.0,-4.4500000000000455,94,60403.0
3170.0,-4.740000000000009,95,60878.0
3175.0,-4.779999999999973,96,61357.0
3180.0,-4.949999999999932,101,61857.0
3185.0,-4.949999999999932,95,61807.0
3190.0,0.4699999999999136,85,61409.0
3195.0,3.4400000000000546,77,61677.0
3200.0,-5.360000000000014,74,62049.0
3205.0,-3.7200000000000273,78,62428.0
3210.0,-3.7200000000000273,75,62222.0
3215.0,0.5099999999999909,78,62116.0
3220.0,1.0600000000000591,74,62403.0
3225.0,-4.350000000000023,77,62779.0
3230.0,-3.8600000000000136,81,62610.0
3235.0,5.490000000000009,80,62468.0
3240.0,5.470000000000027,77,61742.0
3245.0,5.470000000000027,69,62085.0
3250.0,-3.1499999999999773,73,62447.0
3255.0,-3.660000000000082,81,62839.0
3260.0,-3.990000000000009,89,63266.0
3265.0,-4.349999999999909,94,63727.0
3270.0,-4.650000000000091,94,64197.0
3275.0,-4.709999999999923,93,64358.0
3280.0,-0.37999999999999545,83,64226.0
3285.0,1.099999999999909,83,64384.0
3290.0,1.099999999999909,76,64756.0
3295.0,-5.3599999999999,79,65152.0
3300.0,-3.9600000000000364,85,65570.0
3305.0,-4.180000000000064,93,66019.0
3310.0,-4.490000000000009,97,66496.0
3315.0,-4.769999999999982,98,66986.0
3320.0,-4.899999999999977,104,67489.0
3325.0,-5.029999999999973,98,67701.0
3330.0,-1.3100000000000591,90,67637.0
3335.0,0.39000000000010004,83,67825.0
3340.0,-5.6200000000000045,80,68223.0
3345.0,-4.100000000000023,85,68638.0
3350.0,-4.3799999999999955,91,69082.0
3355.0,-4.740000000000009,100,69565.0
3360.0,-5.080000000000041,104,70077.0
