step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,5,5.0,5.0
20.0,-0.05,6,32.0,32.0
25.0,-0.39,7,63.0,63.0
30.0,-0.35000000000000003,8,78.0,78.0
35.0,0.06000000000000005,7,80.0,80.0
40.0,-0.4099999999999999,10,124.0,124.0
45.0,-0.4099999999999999,4,72.0,72.0
50.0,0.3699999999999999,7,90.0,90.0
55.0,-0.19999999999999996,8,76.0,76.0
60.0,0.43999999999999995,4,42.0,42.0
65.0,0.020000000000000018,6,63.0,63.0
70.0,0.020000000000000018,5,82.0,82.0
75.0,-0.30999999999999994,5,107.0,107.0
80.0,-0.2500000000000001,3,78.0,78.0
85.0,0.76,3,40.0,40.0
90.0,-0.2,7,37.0,37.0
95.0,0.14,5,42.0,42.0
100.0,-0.22999999999999998,7,67.0,67.0
105.0,-0.22999999999999998,3,52.0,52.0
110.0,0.04999999999999993,4,71.0,71.0
115.0,-0.20999999999999996,3,38.0,38.0
120.0,0.22999999999999998,5,63.0,63.0
125.0,-0.32999999999999996,11,107.0,107.0
130.0,-0.57,13,169.0,169.0
135.0,-0.57,7,134.0,134.0
140.0,0.08999999999999986,9,168.0,168.0
145.0,-0.33999999999999986,4,129.0,129.0
150.0,0.6799999999999999,7,99.0,99.0
155.0,-0.1499999999999999,6,71.0,71.0
160.0,0.6799999999999999,8,55.0,55.0
165.0,-0.22999999999999998,10,80.0,80.0
170.0,-0.22999999999999998,8,88.0,88.0
175.0,-0.27,10,136.0,136.0
180.0,-0.49,8,129.0,129.0
185.0,0.3999999999999999,6,94.0,94.0
190.0,0.020000000000000018,6,116.0,116.0
195.0,0.020000000000000018,7,147.0,147.0
200.0,-0.42999999999999994,9,188.0,188.0
205.0,-0.4099999999999999,5,165.0,165.0
210.0,0.5699999999999998,6,126.0,126.0
215.0,-0.050000000000000044,4,124.0,124.0
220.0,0.15000000000000013,4,125.0,125.0
225.0,-0.19999999999999996,4,145.0,145.0
230.0,-0.19999999999999996,5,146.0,146.0
235.0,-0.10000000000000009,10,186.0,186.0
240.0,-0.44999999999999996,6,72.0,72.0
245.0,1.25,10,91.0,91.0
250.0,-0.5,10,141.0,141.0
255.0,-0.5,6,122.0,122.0
260.0,-0.010000000000000009,8,158.0,158.0
265.0,-0.3600000000000001,5,151.0,151.0
270.0,0.1100000000000001,8,169.0,169.0
275.0,-0.3900000000000001,8,126.0,126.0
280.0,1.29,4,61.0,61.0
285.0,0.17999999999999994,6,45.0,45.0
290.0,0.17999999999999994,2,23.0,23.0
295.0,0.13,4,42.0,42.0
300.0,-0.2,0,17.0,17.0
305.0,0.39,7,20.0,20.0
310.0,-0.36,8,59.0,59.0
315.0,-0.36,7,60.0,60.0
320.0,-0.16999999999999998,8,98.0,98.0
325.0,-0.38,5,99.0,99.0
330.0,0.13,6,97.0,97.0
335.0,-0.2400000000000001,4,88.0,88.0
340.0,0.29000000000000004,6,86.0,86.0
345.0,-0.31000000000000005,8,119.0,119.0
350.0,-0.31000000000000005,6,114.0,114.0
355.0,-0.08999999999999986,7,147.0,147.0
360.0,-0.3400000000000001,6,163.0,163.0
365.0,-0.27,8,197.0,197.0
370.0,-0.3999999999999999,8,237.0,237.0
375.0,-0.3999999999999999,9,135.0,135.0
380.0,0.8599999999999999,14,203.0,203.0
385.0,-0.6799999999999997,10,189.0,189.0
390.0,0.5499999999999998,8,130.0,130.0
395.0,0.24,7,106.0,106.0
400.0,0.1100000000000001,7,120.0,120.0
