step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,5,9.0,9.0
20.0,-0.09,6,37.0,37.0
25.0,-0.4,6,67.0,67.0
30.0,-0.32999999999999996,6,70.0,70.0
35.0,0.25,5,62.0,62.0
40.0,-0.31000000000000005,7,95.0,95.0
45.0,-0.31000000000000005,7,123.0,123.0
50.0,-0.42000000000000004,9,164.0,164.0
55.0,-0.43999999999999995,12,139.0,139.0
60.0,-0.010000000000000009,12,199.0,199.0
65.0,-0.6400000000000001,16,271.0,271.0
70.0,-0.6400000000000001,6,179.0,179.0
75.0,0.6000000000000001,8,139.0,139.0
80.0,0.40000000000000013,8,166.0,166.0
85.0,-0.27,6,158.0,158.0
90.0,0.09999999999999987,12,191.0,191.0
95.0,-0.5899999999999999,10,162.0,162.0
100.0,1.1099999999999999,8,112.0,112.0
105.0,0.08000000000000007,8,104.0,104.0
110.0,0.08000000000000007,6,78.0,78.0
115.0,0.12,6,102.0,102.0
120.0,-0.2400000000000001,2,87.0,87.0
125.0,0.30000000000000004,6,90.0,90.0
130.0,-0.3400000000000001,8,128.0,128.0
135.0,-0.3400000000000001,6,117.0,117.0
140.0,-0.04999999999999982,8,156.0,156.0
145.0,-0.3900000000000001,4,154.0,154.0
150.0,0.08000000000000007,6,165.0,165.0
155.0,-0.29000000000000004,4,153.0,153.0
160.0,0.25,9,161.0,161.0
165.0,-0.44999999999999996,10,207.0,207.0
170.0,-0.44999999999999996,9,69.0,69.0
175.0,1.18,10,119.0,119.0
180.0,-0.5,8,135.0,135.0
185.0,-0.06000000000000005,8,146.0,146.0
190.0,-0.34999999999999987,8,186.0,186.0
195.0,-0.40000000000000013,13,233.0,233.0
200.0,-0.40000000000000013,8,199.0,199.0
205.0,0.1100000000000001,10,241.0,241.0
210.0,-0.42000000000000015,5,181.0,181.0
215.0,1.5300000000000002,4,69.0,69.0
220.0,0.41000000000000003,4,24.0,24.0
225.0,0.32999999999999996,2,16.0,16.0
230.0,-0.10999999999999999,4,29.0,29.0
235.0,-0.10999999999999999,8,55.0,55.0
240.0,-0.38,8,95.0,95.0
245.0,-0.41000000000000003,8,93.0,93.0
250.0,0.22000000000000008,7,89.0,89.0
255.0,-0.29000000000000015,8,127.0,127.0
260.0,-0.29000000000000015,4,109.0,109.0
265.0,0.020000000000000018,6,133.0,133.0
270.0,-0.24,5,98.0,98.0
275.0,0.9700000000000001,4,36.0,36.0
280.0,0.010000000000000009,5,48.0,48.0
285.0,-0.28,6,49.0,49.0
290.0,0.08999999999999997,4,58.0,58.0
295.0,-0.2799999999999999,6,88.0,88.0
300.0,-0.2799999999999999,0,16.0,16.0
305.0,0.6599999999999999,7,21.0,21.0
310.0,-0.12999999999999998,4,44.0,44.0
315.0,-0.2,7,62.0,62.0
320.0,-0.37,8,102.0,102.0
325.0,-0.37,6,79.0,79.0
330.0,0.06999999999999995,6,109.0,109.0
335.0,-0.30000000000000004,2,94.0,94.0
340.0,0.29000000000000004,6,93.0,93.0
345.0,-0.29000000000000004,6,115.0,115.0
350.0,-0.08999999999999986,4,122.0,122.0
355.0,-0.26,6,150.0,150.0
360.0,-0.26,4,121.0,121.0
365.0,0.18999999999999995,5,143.0,143.0
370.0,-0.24,2,148.0,148.0
375.0,0.050000000000000044,4,152.0,152.0
380.0,-0.3400000000000001,10,198.0,198.0
385.0,-0.3400000000000001,8,66.0,66.0
390.0,1.12,10,113.0,113.0
395.0,-0.46999999999999986,8,121.0,121.0
