step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,5,10.0,10.0
20.0,-0.1,4,31.0,31.0
25.0,-0.24000000000000002,4,46.0,46.0
30.0,-0.23999999999999994,6,48.0,48.0
35.0,0.010000000000000009,4,61.0,61.0
40.0,-0.26,6,89.0,89.0
45.0,-0.26,2,74.0,74.0
50.0,0.18999999999999995,4,74.0,74.0
55.0,-0.14,6,100.0,100.0
60.0,-0.42999999999999994,8,137.0,137.0
65.0,-0.40000000000000013,8,177.0,177.0
70.0,-0.40000000000000013,6,147.0,147.0
75.0,0.14000000000000012,6,177.0,177.0
80.0,-0.30000000000000004,4,170.0,170.0
85.0,0.22999999999999998,6,161.0,161.0
90.0,-0.25,12,213.0,213.0
95.0,-0.5800000000000001,10,111.0,111.0
100.0,1.03,12,146.0,146.0
105.0,-0.5999999999999999,12,206.0,206.0
110.0,-0.5999999999999999,8,150.0,150.0
115.0,0.3599999999999999,8,166.0,166.0
120.0,-0.17999999999999994,6,144.0,144.0
125.0,0.74,8,117.0,117.0
130.0,-0.42999999999999994,10,165.0,165.0
135.0,-0.42999999999999994,4,76.0,76.0
140.0,0.69,4,48.0,48.0
145.0,0.28,4,68.0,68.0
150.0,-0.30000000000000004,8,100.0,100.0
155.0,-0.3799999999999999,8,140.0,140.0
160.0,-0.6600000000000001,13,195.0,195.0
165.0,-0.6899999999999997,14,265.0,265.0
170.0,-0.6899999999999997,10,203.0,203.0
175.0,0.7399999999999998,8,139.0,139.0
180.0,0.30000000000000004,10,177.0,177.0
185.0,-0.40000000000000013,6,151.0,151.0
190.0,0.76,2,82.0,82.0
195.0,0.3800000000000001,5,81.0,81.0
200.0,0.3800000000000001,6,104.0,104.0
205.0,-0.31000000000000005,8,141.0,141.0
210.0,-0.3699999999999999,5,147.0,147.0
215.0,0.05999999999999983,6,153.0,153.0
220.0,-0.30999999999999983,8,156.0,156.0
225.0,0.11999999999999988,4,154.0,154.0
230.0,-0.1499999999999999,6,175.0,175.0
235.0,-0.43000000000000016,12,224.0,224.0
240.0,-0.43000000000000016,8,98.0,98.0
245.0,1.05,12,155.0,155.0
250.0,-0.5999999999999999,8,147.0,147.0
255.0,0.34999999999999987,8,130.0,130.0
260.0,-0.21999999999999997,9,171.0,171.0
265.0,-0.21999999999999997,6,90.0,90.0
270.0,0.64,8,129.0,129.0
275.0,-0.39,10,177.0,177.0
280.0,-0.6799999999999999,13,233.0,233.0
285.0,-0.6300000000000001,12,213.0,213.0
290.0,0.8800000000000001,6,178.0,178.0
295.0,0.55,6,123.0,123.0
300.0,0.55,5,48.0,48.0
305.0,0.6199999999999999,12,81.0,81.0
310.0,-0.38,8,95.0,95.0
315.0,0.030000000000000027,7,86.0,86.0
320.0,-0.19000000000000006,8,125.0,125.0
325.0,-0.19000000000000006,7,75.0,75.0
330.0,0.3400000000000001,8,115.0,115.0
335.0,-0.3999999999999999,6,119.0,119.0
340.0,0.010000000000000009,7,135.0,135.0
345.0,-0.41000000000000014,10,145.0,145.0
350.0,0.1200000000000001,7,150.0,150.0
355.0,-0.31000000000000005,8,182.0,182.0
360.0,-0.31000000000000005,6,103.0,103.0
365.0,0.6499999999999999,10,142.0,142.0
370.0,-0.42999999999999994,6,127.0,127.0
375.0,0.64,10,107.0,107.0
380.0,-0.5499999999999999,12,167.0,167.0
385.0,-0.5499999999999999,12,209.0,209.0
390.0,-0.6599999999999999,14,279.0,279.0
395.0,-0.7000000000000002,10,283.0,283.0
