step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,6,8.0,8.0
20.0,-0.08,6,35.0,35.0
25.0,-0.38999999999999996,6,65.0,65.0
30.0,-0.31000000000000005,6,68.0,68.0
35.0,0.22999999999999998,6,61.0,61.0
40.0,-0.31999999999999995,8,95.0,95.0
45.0,-0.31999999999999995,4,85.0,85.0
50.0,0.05999999999999994,6,100.0,100.0
55.0,-0.25,6,106.0,106.0
60.0,-0.07999999999999985,8,129.0,129.0
65.0,-0.3900000000000001,8,169.0,169.0
70.0,-0.3900000000000001,8,105.0,105.0
75.0,0.48,9,148.0,148.0
80.0,-0.42999999999999994,8,145.0,145.0
85.0,0.3699999999999999,8,135.0,135.0
90.0,-0.5,12,138.0,138.0
95.0,0.41000000000000014,6,126.0,126.0
100.0,0.1299999999999999,8,115.0,115.0
105.0,0.1299999999999999,3,50.0,50.0
110.0,0.54,4,59.0,59.0
115.0,-0.09999999999999998,2,59.0,59.0
120.0,-0.020000000000000018,2,69.0,69.0
125.0,-0.18999999999999995,8,100.0,100.0
130.0,-0.18999999999999995,8,55.0,55.0
135.0,0.2899999999999999,10,101.0,101.0
140.0,-0.45999999999999996,8,115.0,115.0
145.0,0.020000000000000018,10,125.0,125.0
150.0,-0.48,10,126.0,126.0
155.0,0.31000000000000005,6,115.0,115.0
160.0,-0.25,12,153.0,153.0
165.0,-0.25,6,87.0,87.0
170.0,0.47999999999999987,6,68.0,68.0
175.0,0.19000000000000006,6,73.0,73.0
180.0,0.08999999999999997,8,81.0,81.0
185.0,-0.45000000000000007,10,130.0,130.0
190.0,-0.45000000000000007,8,130.0,130.0
195.0,-0.19999999999999996,9,171.0,171.0
200.0,-0.4099999999999999,8,171.0,171.0
205.0,0.30000000000000004,6,135.0,135.0
210.0,-0.040000000000000036,6,138.0,138.0
215.0,0.1299999999999999,6,138.0,138.0
220.0,-0.34999999999999987,10,177.0,177.0
225.0,-0.34999999999999987,6,174.0,174.0
230.0,-0.13000000000000012,9,210.0,210.0
235.0,-0.40000000000000013,9,115.0,115.0
240.0,0.8700000000000001,10,153.0,153.0
245.0,-0.5799999999999998,14,219.0,219.0
250.0,-0.5799999999999998,6,138.0,138.0
255.0,0.53,8,130.0,130.0
260.0,0.07999999999999985,8,169.0,169.0
265.0,-0.3899999999999999,6,159.0,159.0
270.0,0.17999999999999994,8,175.0,175.0
275.0,-0.3999999999999999,8,128.0,128.0
280.0,1.33,3,61.0,61.0
285.0,0.17999999999999994,6,46.0,46.0
290.0,0.17999999999999994,3,29.0,29.0
295.0,0.13,4,43.0,43.0
300.0,-0.19999999999999996,0,19.0,19.0
305.0,0.43999999999999995,7,15.0,15.0
310.0,-0.36,8,55.0,55.0
315.0,-0.36,10,81.0,81.0
320.0,-0.42000000000000004,10,131.0,131.0
325.0,-0.5,6,137.0,137.0
330.0,0.040000000000000036,8,148.0,148.0
335.0,-0.3699999999999999,6,144.0,144.0
340.0,0.17999999999999994,6,152.0,152.0
345.0,-0.3800000000000001,10,194.0,194.0
350.0,-0.3800000000000001,2,52.0,52.0
355.0,1.28,6,36.0,36.0
360.0,0.14000000000000007,2,32.0,32.0
365.0,0.09999999999999998,4,40.0,40.0
370.0,-0.2,4,60.0,60.0
375.0,-0.2,5,7.0,7.0
380.0,0.45,8,40.0,40.0
385.0,-0.33,7,60.0,60.0
390.0,-0.36,10,104.0,104.0
395.0,-0.48,9,117.0,117.0
400.0,-0.050000000000000044,8,134.0,134.0
