step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,6,7.0,7.0
20.0,-0.07,4,29.0,29.0
25.0,-0.25,4,44.0,44.0
30.0,-0.24999999999999994,6,48.0,48.0
35.0,-0.15000000000000002,7,79.0,79.0
40.0,-0.44999999999999996,10,127.0,127.0
45.0,-0.44999999999999996,5,77.0,77.0
50.0,0.33999999999999997,6,93.0,93.0
55.0,-0.17000000000000004,8,79.0,79.0
60.0,0.45999999999999996,4,40.0,40.0
65.0,0.050000000000000044,6,61.0,61.0
70.0,0.050000000000000044,2,16.0,16.0
75.0,0.32999999999999996,3,28.0,28.0
80.0,-0.12000000000000002,2,10.0,10.0
85.0,0.22000000000000003,2,12.0,12.0
90.0,-0.14,8,24.0,24.0
95.0,-0.2,6,46.0,46.0
100.0,-0.31999999999999995,8,80.0,80.0
105.0,-0.31999999999999995,4,50.0,50.0
110.0,0.17999999999999994,7,78.0,78.0
115.0,-0.31999999999999995,4,82.0,82.0
120.0,0.040000000000000036,6,94.0,94.0
125.0,-0.31999999999999995,9,131.0,131.0
130.0,-0.31999999999999995,6,116.0,116.0
135.0,-0.020000000000000018,6,143.0,143.0
140.0,-0.27,4,143.0,143.0
145.0,0.18999999999999995,4,136.0,136.0
150.0,-0.19999999999999996,5,39.0,39.0
155.0,0.8099999999999999,6,69.0,69.0
160.0,-0.39,10,112.0,112.0
165.0,-0.39,10,139.0,139.0
170.0,-0.45999999999999996,12,191.0,191.0
175.0,-0.5499999999999998,8,169.0,169.0
180.0,0.7399999999999998,6,101.0,101.0
185.0,0.25,6,116.0,116.0
190.0,-0.30000000000000004,7,148.0,148.0
195.0,-0.30000000000000004,4,46.0,46.0
200.0,0.8800000000000001,8,78.0,78.0
205.0,-0.32,3,61.0,61.0
210.0,0.37000000000000005,4,40.0,40.0
215.0,-0.07,2,22.0,22.0
220.0,0.47,2,3.0,3.0
225.0,-0.1,2,13.0,13.0
230.0,-0.1,3,25.0,25.0
235.0,-0.2,8,62.0,62.0
240.0,-0.38999999999999996,7,84.0,84.0
245.0,-0.3800000000000001,8,124.0,124.0
250.0,-0.3999999999999999,10,167.0,167.0
255.0,-0.3999999999999999,4,89.0,89.0
260.0,0.59,4,74.0,74.0
265.0,0.15000000000000002,4,94.0,94.0
270.0,-0.32000000000000006,6,124.0,124.0
275.0,-0.30000000000000004,6,113.0,113.0
280.0,0.27,4,113.0,113.0
285.0,-0.26,6,141.0,141.0
290.0,-0.26,2,119.0,119.0
295.0,0.14000000000000012,4,136.0,136.0
300.0,-0.18999999999999995,2,139.0,139.0
305.0,-0.10000000000000009,8,166.0,166.0
310.0,-0.43999999999999995,10,214.0,214.0
315.0,-0.43999999999999995,9,72.0,72.0
320.0,1.22,10,122.0,122.0
325.0,-0.5,12,177.0,177.0
330.0,-0.55,8,187.0,187.0
335.0,0.050000000000000044,8,183.0,183.0
340.0,-0.27,10,181.0,181.0
345.0,0.1499999999999999,9,189.0,189.0
350.0,-0.4099999999999999,10,235.0,235.0
355.0,-0.4099999999999999,2,77.0,77.0
360.0,1.45,4,40.0,40.0
365.0,0.36000000000000004,4,29.0,29.0
370.0,0.26,2,18.0,18.0
375.0,-0.06,4,30.0,30.0
380.0,-0.06,9,73.0,73.0
385.0,-0.49,9,118.0,118.0
390.0,-0.44999999999999996,7,118.0,118.0
395.0,0.11999999999999988,8,120.0,120.0
400.0,-0.30000000000000004,7,110.0,110.0
405.0,0.5100000000000001,7,92.0,92.0
