step_time,reward,total_stopped,total_wait_time,total_emission
375.0,-1.8599999999999994,43,5109.0,5109.0
380.0,-2.1100000000000065,43,5324.0,5324.0
385.0,-2.1499999999999986,40,5494.0,5494.0
390.0,-2.239999999999995,40,5670.0,5670.0
395.0,-1.990000000000002,41,5871.0,5871.0
400.0,-1.990000000000002,40,6058.0,6058.0
405.0,-2.6799999999999997,44,6268.0,6268.0
410.0,-2.1000000000000014,46,6494.0,6494.0
415.0,-2.259999999999998,47,6729.0,6729.0
420.0,-2.3500000000000085,48,6965.0,6965.0
425.0,-2.3599999999999994,49,7210.0,7210.0
430.0,-2.4499999999999886,49,7455.0,7455.0
435.0,-2.450000000000003,51,7705.0,7705.0
440.0,-2.5,54,7969.0,7969.0
445.0,-2.6400000000000006,57,8247.0,8247.0
450.0,-2.780000000000001,59,8541.0,8541.0
455.0,-2.9399999999999977,59,8836.0,8836.0
460.0,-2.950000000000003,55,9012.0,9012.0
465.0,-1.8299999999999983,49,9032.0,9032.0
470.0,-0.960000000000008,49,9245.0,9245.0
475.0,-3.3999999999999915,55,9510.0,9510.0
480.0,-2.75,56,9786.0,9786.0
485.0,-2.75,49,8324.0,8324.0
490.0,13.579999999999998,45,7392.0,7392.0
495.0,9.349999999999994,45,7236.0,7236.0
500.0,0.6200000000000045,47,7469.0,7469.0
505.0,-2.4099999999999966,51,7717.0,7717.0
510.0,-2.549999999999997,52,7975.0,7975.0
515.0,-2.6000000000000085,52,8235.0,8235.0
520.0,-2.6000000000000085,47,8294.0,8294.0
525.0,-1.6299999999999955,45,8394.0,8394.0
530.0,-1.0,44,8607.0,8607.0
535.0,-3.0700000000000074,50,8849.0,8849.0
540.0,-2.4799999999999898,50,9099.0,9099.0
545.0,-2.530000000000001,50,9297.0,9297.0
550.0,-2.4200000000000017,46,9464.0,9464.0
555.0,-1.9099999999999966,46,9681.0,9681.0
560.0,-1.9099999999999966,39,8736.0,8736.0
565.0,12.569999999999993,32,7085.0,7085.0
570.0,12.629999999999995,24,7181.0,7181.0
575.0,-1.0899999999999892,20,7262.0,7262.0
580.0,-0.9400000000000119,23,7363.0,7363.0
585.0,-1.2399999999999949,31,7503.0,7503.0
590.0,-1.5900000000000034,40,7678.0,7678.0
595.0,-2.049999999999997,44,7894.0,7894.0
600.0,-2.049999999999997,39,7996.0,7996.0
605.0,-1.8999999999999915,40,8175.0,8175.0
610.0,-1.7900000000000063,34,7621.0,7621.0
615.0,11.930000000000007,27,6096.0,6096.0
620.0,14.699999999999996,25,5550.0,5550.0
625.0,-0.980000000000004,17,5627.0,5627.0
630.0,-0.9399999999999977,25,5729.0,5729.0
635.0,-1.3500000000000014,31,5870.0,5870.0
640.0,-1.3500000000000014,32,5971.0,5971.0
645.0,-1.5600000000000023,35,6132.0,6132.0
650.0,-1.7199999999999989,35,6307.0,6307.0
655.0,-1.75,34,5848.0,5848.0
660.0,10.29,28,4805.0,4805.0
665.0,12.200000000000003,24,4142.0,4142.0
670.0,12.200000000000003,17,4156.0,4156.0
675.0,-0.6300000000000026,23,4247.0,4247.0
680.0,-0.9099999999999966,29,4382.0,4382.0
685.0,-1.3500000000000014,34,4547.0,4547.0
690.0,-1.6499999999999986,36,4727.0,4727.0
695.0,-1.8000000000000043,34,4847.0,4847.0
700.0,-1.5,34,4961.0,4961.0
705.0,-1.519999999999996,34,5131.0,5131.0
710.0,-1.730000000000004,34,4732.0,4732.0
715.0,8.940000000000005,27,4335.0,4335.0
720.0,8.61,18,3465.0,3465.0
725.0,8.61,17,3516.0,3516.0
730.0,-0.7100000000000009,21,3600.0,3600.0
735.0,-1.0499999999999972,31,3743.0,3743.0
740.0,-1.5400000000000063,37,3921.0,3921.0
745.0,-1.8099999999999952,38,4107.0,4107.0
750.0,-1.8700000000000045,39,4301.0,4301.0
755.0,-1.9499999999999957,39,4496.0,4496.0
760.0,-1.9600000000000009,37,4610.0,4610.0
765.0,-1.1199999999999974,34,4669.0,4669.0
770.0,-1.1100000000000065,38,4828.0,4828.0
775.0,-1.1100000000000065,38,5004.0,5004.0
780.0,-2.4499999999999957,38,5194.0,5194.0
785.0,-1.8999999999999986,40,5392.0,5392.0
790.0,-1.980000000000004,40,5592.0,5592.0
795.0,-2.0,42,5796.0,5796.0
800.0,-2.039999999999999,44,6009.0,6009.0
805.0,-2.1300000000000026,50,6243.0,6243.0
810.0,-2.3399999999999963,50,6493.0,6493.0
815.0,-2.500000000000007,44,6651.0,6651.0
820.0,-1.779999999999987,44,6758.0,6758.0
825.0,-1.5200000000000102,44,6955.0,6955.0
830.0,-2.2099999999999937,44,7159.0,7159.0
835.0,-2.780000000000001,44,7366.0,7366.0
840.0,-2.280000000000001,46,7596.0,7596.0
845.0,-2.280000000000001,40,6125.0,6125.0
850.0,13.869999999999997,35,5139.0,5139.0
855.0,9.89,37,5311.0,5311.0
860.0,-2.549999999999997,42,5513.0,5513.0
865.0,-2.1000000000000014,42,5723.0,5723.0
870.0,-2.1400000000000006,44,5941.0,5941.0
875.0,-2.269999999999996,47,6174.0,6174.0
880.0,-2.4100000000000037,51,6423.0,6423.0
885.0,-2.5500000000000043,51,6678.0,6678.0
890.0,-2.5500000000000043,43,6755.0,6755.0
895.0,-1.789999999999992,45,6914.0,6914.0
900.0,-1.5900000000000034,44,7120.0,7120.0
905.0,-2.950000000000003,47,7349.0,7349.0
910.0,-2.3599999999999994,46,6806.0,6806.0
915.0,11.46,38,6085.0,6085.0
920.0,9.530000000000001,30,5146.0,5146.0
925.0,9.530000000000001,25,5277.0,5277.0
930.0,0.4399999999999977,24,5398.0,5398.0
935.0,-1.2099999999999937,30,5536.0,5536.0
940.0,-1.4400000000000048,38,5707.0,5707.0
945.0,-1.7899999999999991,44,5918.0,5918.0
950.0,-2.1700000000000017,53,6165.0,6165.0
955.0,-2.549999999999997,53,6430.0,6430.0
960.0,-2.6499999999999986,50,6571.0,6571.0
965.0,-1.2800000000000011,44,6615.0,6615.0
970.0,-0.75,44,6774.0,6774.0
975.0,-0.75,47,6982.0,6982.0
980.0,-2.9599999999999937,52,7234.0,7234.0
985.0,-2.5200000000000102,47,7420.0,7420.0
990.0,-2.3699999999999903,45,7575.0,7575.0
995.0,-1.9100000000000108,45,7194.0,7194.0
1000.0,8.920000000000002,37,6503.0,6503.0
1005.0,9.200000000000003,30,5379.0,5379.0
1010.0,9.200000000000003,20,5461.0,5461.0
1015.0,3.6799999999999997,22,5569.0,5569.0
1020.0,-1.1000000000000014,31,5704.0,5704.0
1025.0,-1.4299999999999997,38,5877.0,5877.0
1030.0,-1.8200000000000003,44,6089.0,6089.0
1035.0,-2.1700000000000017,47,6320.0,6320.0
1040.0,-2.3299999999999983,43,6018.0,6018.0
1045.0,7.270000000000003,37,5251.0,5251.0
1050.0,7.210000000000001,29,4761.0,4761.0
1055.0,7.210000000000001,27,4876.0,4876.0
1060.0,0.4299999999999997,33,5033.0,5033.0
1065.0,-1.5700000000000003,33,5078.0,5078.0
1070.0,-0.060000000000002274,34,5056.0,5056.0
1075.0,-0.21000000000000085,38,5100.0,5100.0
1080.0,-1.1299999999999955,36,5255.0,5255.0
1085.0,-2.1000000000000014,36,5419.0,5419.0
1090.0,-1.8299999999999983,39,5605.0,5605.0
1095.0,-2.1000000000000014,44,5820.0,5820.0
1100.0,-2.1000000000000014,36,5118.0,5118.0
1105.0,6.239999999999995,28,4516.0,4516.0
1110.0,6.090000000000003,18,3474.0,3474.0
1115.0,17.58,13,2221.0,2221.0
1120.0,9.790000000000003,22,1522.0,1522.0
1125.0,9.790000000000003,29,1605.0,1605.0
1130.0,2.009999999999998,34,1767.0,1767.0
1135.0,-1.620000000000001,28,1630.0,1630.0
1140.0,3.480000000000002,21,1254.0,1254.0
1145.0,2.8599999999999994,17,1171.0,1171.0
1150.0,-1.1799999999999997,23,1274.0,1274.0
1155.0,-1.3200000000000003,30,1413.0,1413.0
1160.0,-1.5,30,1563.0,1563.0
1165.0,-1.5999999999999996,36,1729.0,1729.0
1170.0,-1.8300000000000018,38,1914.0,1914.0
1175.0,-1.9199999999999982,40,2108.0,2108.0
1180.0,-1.9199999999999982,32,1931.0,1931.0
1185.0,1.0700000000000003,23,1791.0,1791.0
1190.0,1.4800000000000004,24,1905.0,1905.0
1195.0,-1.7200000000000024,29,2042.0,2042.0
1200.0,-1.5499999999999972,39,2216.0,2216.0
1205.0,-1.9600000000000009,40,2416.0,2416.0
1210.0,-2.0,42,2618.0,2618.0
1215.0,-2.0,32,2522.0,2522.0
1220.0,0.14000000000000057,28,2449.0,2449.0
1225.0,0.7300000000000004,28,2576.0,2576.0
1230.0,-1.8800000000000026,34,2737.0,2737.0
1235.0,-1.7099999999999973,37,2918.0,2918.0
1240.0,-1.9300000000000033,43,3130.0,3130.0
1245.0,-2.149999999999995,43,3345.0,3345.0
1250.0,-2.1700000000000017,45,3568.0,3568.0
1255.0,-2.25,45,3793.0,3793.0
1260.0,-2.25,45,3900.0,3900.0
1265.0,-0.730000000000004,35,3949.0,3949.0
1270.0,0.28999999999999915,38,3932.0,3932.0
1275.0,0.28999999999999915,37,4111.0,4111.0
1280.0,-2.219999999999999,42,4313.0,4313.0
1285.0,-2.0700000000000003,45,4532.0,4532.0
1290.0,-2.210000000000001,43,4352.0,4352.0
1295.0,5.010000000000005,33,3787.0,3787.0
1300.0,5.489999999999995,27,3582.0,3582.0
1305.0,5.489999999999995,25,3678.0,3678.0
1310.0,-1.509999999999998,34,3825.0,3825.0
1315.0,-1.4699999999999989,40,4012.0,4012.0
1320.0,-1.8699999999999974,48,4234.0,4234.0
1325.0,-2.220000000000006,49,4479.0,4479.0
1330.0,-2.4499999999999957,50,4725.0,4725.0
1335.0,-2.460000000000001,51,4980.0,4980.0
1340.0,-2.549999999999997,54,5238.0,5238.0
1345.0,-2.5800000000000054,57,5518.0,5518.0
1350.0,-2.799999999999997,57,5803.0,5803.0
1355.0,-2.8500000000000014,59,6093.0,6093.0
1360.0,-2.8999999999999986,53,5950.0,5950.0
1365.0,4.619999999999997,47,5401.0,5401.0
1370.0,5.100000000000001,38,5076.0,5076.0
1375.0,-1.0,38,5259.0,5259.0
1380.0,-2.1000000000000014,47,5478.0,5478.0
1385.0,-2.519999999999996,55,5738.0,5738.0
1390.0,-2.9200000000000017,62,6037.0,6037.0
1395.0,-3.1000000000000014,62,6347.0,6347.0
1400.0,-3.1099999999999923,64,6660.0,6660.0
1405.0,-3.200000000000003,64,6980.0,6980.0
1410.0,-3.210000000000008,65,7302.0,7302.0
1415.0,-3.339999999999989,70,7641.0,7641.0
1420.0,-3.5,70,7991.0,7991.0
1425.0,-3.5500000000000114,72,8348.0,8348.0
1430.0,-3.5999999999999943,72,8708.0,8708.0
1435.0,-3.6400000000000006,74,9074.0,9074.0
1440.0,-3.700000000000003,74,9444.0,9444.0
1445.0,-3.700000000000003,69,9062.0,9062.0
1450.0,2.4000000000000057,65,8733.0,8733.0
1455.0,4.959999999999994,55,8022.0,8022.0
1460.0,11.620000000000005,45,6987.0,6987.0
1465.0,7.890000000000001,48,6478.0,6478.0
1470.0,7.890000000000001,52,6665.0,6665.0
1475.0,0.1799999999999926,61,6951.0,6951.0
1480.0,-2.8599999999999994,64,7270.0,7270.0
1485.0,-3.1899999999999977,70,7611.0,7611.0
1490.0,-3.4099999999999966,70,7961.0,7961.0
1495.0,-3.5,72,8315.0,8315.0
1500.0,-3.5400000000000063,72,8675.0,8675.0
1505.0,-3.5999999999999943,67,8627.0,8627.0
1510.0,2.8599999999999994,60,8223.0,8223.0
1515.0,3.799999999999997,51,7999.0,7999.0
1520.0,-1.9299999999999926,51,8253.0,8253.0
1525.0,-2.510000000000005,54,8507.0,8507.0
1530.0,-2.8400000000000034,61,8798.0,8798.0
1535.0,-2.8400000000000034,59,8470.0,8470.0
1540.0,2.0799999999999983,56,8226.0,8226.0
1545.0,2.470000000000013,51,7946.0,7946.0
1550.0,3.739999999999995,44,8073.0,8073.0
1555.0,-2.969999999999999,50,8303.0,8303.0
1560.0,-2.5400000000000063,57,8572.0,8572.0
1565.0,-2.5400000000000063,56,8308.0,8308.0
1570.0,1.5100000000000051,60,8522.0,8522.0
1575.0,-2.1400000000000006,56,8606.0,8606.0
1580.0,-0.010000000000005116,50,8507.0,8507.0
1585.0,0.480000000000004,40,8522.0,8522.0
1590.0,-1.9500000000000028,45,8715.0,8715.0
1595.0,-2.3100000000000023,50,8951.0,8951.0
1600.0,-2.6299999999999955,57,9221.0,9221.0
1605.0,-2.8499999999999943,57,9506.0,9506.0
1610.0,-2.8499999999999943,52,8270.0,8270.0
1615.0,11.289999999999992,43,7137.0,7137.0
1620.0,11.420000000000002,37,7002.0,7002.0
1625.0,0.6899999999999977,36,7180.0,7180.0
1630.0,-1.7299999999999898,38,7356.0,7356.0
1635.0,-1.940000000000012,45,7564.0,7564.0
1640.0,-2.269999999999996,50,7803.0,7803.0
1645.0,-2.6400000000000006,56,8079.0,8079.0
1650.0,-2.6400000000000006,46,7921.0,7921.0
1655.0,0.46000000000000796,41,7802.0,7802.0
1660.0,1.1899999999999977,33,7894.0,7894.0
1665.0,-1.6200000000000045,41,8083.0,8083.0
1670.0,-2.069999999999993,50,8317.0,8317.0
1675.0,-2.5200000000000102,57,8594.0,8594.0
1680.0,-2.8599999999999994,59,8886.0,8886.0
1685.0,-2.950000000000003,59,9181.0,9181.0
1690.0,-2.9499999999999886,59,9270.0,9270.0
1695.0,0.0,51,9350.0,9350.0
1700.0,1.0300000000000011,45,9241.0,9241.0
1705.0,1.0300000000000011,43,9443.0,9443.0
1710.0,-2.8800000000000097,51,9678.0,9678.0
1715.0,-2.4599999999999937,56,9951.0,9951.0
1720.0,-2.7900000000000063,56,10061.0,10061.0
1725.0,-0.5099999999999909,50,10024.0,10024.0
1730.0,0.14999999999999147,44,10132.0,10132.0
1735.0,0.14999999999999147,46,10334.0,10334.0
1740.0,-2.8900000000000006,53,10588.0,10588.0
1745.0,-2.539999999999992,59,10874.0,10874.0
1750.0,-2.8599999999999994,61,11175.0,11175.0
1755.0,-3.010000000000005,62,11484.0,11484.0
1760.0,-3.0900000000000034,62,11794.0,11794.0
1765.0,-3.0999999999999943,58,11938.0,11938.0
1770.0,-1.1200000000000045,49,11871.0,11871.0
1775.0,0.37999999999999545,46,11896.0,11896.0
1780.0,-0.5799999999999983,45,12013.0,12013.0
1785.0,-2.6700000000000017,49,12242.0,12242.0
1790.0,-2.519999999999996,53,12498.0,12498.0
1795.0,-2.519999999999996,47,12634.0,12634.0
1800.0,-2.3499999999999943,46,12827.0,12827.0
1805.0,-1.8699999999999903,47,13035.0,13035.0
1810.0,-3.0700000000000216,47,13268.0,13268.0
1815.0,-2.3799999999999955,51,13514.0,13514.0
1820.0,-2.549999999999983,51,13769.0,13769.0
1825.0,-2.549999999999983,43,11998.0,11998.0
1830.0,16.689999999999984,35,10309.0,10309.0
1835.0,16.89,27,10440.0,10440.0
1840.0,-1.8400000000000034,26,10573.0,10573.0
1845.0,-1.3399999999999892,31,10717.0,10717.0
1850.0,-1.5600000000000023,39,10893.0,10893.0
1855.0,-1.9399999999999977,47,11113.0,11113.0
1860.0,-2.3299999999999983,51,11360.0,11360.0
1865.0,-2.5200000000000102,51,11615.0,11615.0
1870.0,-2.549999999999997,50,11732.0,11732.0
1875.0,-0.75,41,11833.0,11833.0
1880.0,-0.14000000000000057,44,11791.0,11791.0
1885.0,-0.14000000000000057,40,10035.0,10035.0
1890.0,17.33,36,8386.0,8386.0
1895.0,16.510000000000005,28,8072.0,8072.0
1900.0,2.8499999999999943,25,8186.0,8186.0
1905.0,-1.3399999999999892,32,8334.0,8334.0
1910.0,-1.7000000000000028,40,8521.0,8521.0
1915.0,-2.0799999999999983,46,8741.0,8741.0
1920.0,-2.3800000000000097,51,8988.0,8988.0
1925.0,-2.3800000000000097,42,9014.0,9014.0
1930.0,-1.269999999999996,41,9081.0,9081.0
1935.0,-0.6700000000000017,41,9230.0,9230.0
1940.0,-2.3299999999999983,44,9445.0,9445.0
1945.0,-2.1899999999999977,45,9666.0,9666.0
1950.0,-2.25,47,9897.0,9897.0
1955.0,-2.3599999999999994,51,10145.0,10145.0
1960.0,-2.5700000000000074,54,10413.0,10413.0
1965.0,-2.6999999999999886,52,10594.0,10594.0
1970.0,-2.010000000000005,46,10747.0,10747.0
1975.0,-1.5,47,10906.0,10906.0
1980.0,-2.210000000000008,48,11141.0,11141.0
1985.0,-2.210000000000008,47,11348.0,11348.0
1990.0,-3.039999999999992,50,11597.0,11597.0
1995.0,-2.5,48,10784.0,10784.0
2000.0,17.510000000000005,39,8993.0,8993.0
2005.0,17.429999999999993,32,7303.0,7303.0
2010.0,17.429999999999993,26,7428.0,7428.0
2015.0,7.25,27,7557.0,7557.0
2020.0,-1.289999999999992,31,6844.0,6844.0
2025.0,12.889999999999993,28,5724.0,5724.0
2030.0,10.57,30,4755.0,4755.0
2035.0,3.530000000000001,28,4886.0,4886.0
2040.0,-1.490000000000002,35,5042.0,5042.0
2045.0,-1.9500000000000028,43,5245.0,5245.0
2050.0,-2.2099999999999937,46,5469.0,5469.0
2055.0,-2.3300000000000054,47,5703.0,5703.0
2060.0,-2.3499999999999943,47,5938.0,5938.0
2065.0,-2.490000000000002,53,6193.0,6193.0
2070.0,-2.6499999999999986,53,6458.0,6458.0
2075.0,-2.6700000000000017,55,6727.0,6727.0
2080.0,-2.6700000000000017,47,6713.0,6713.0
2085.0,-0.01999999999999602,40,6568.0,6568.0
2090.0,0.6599999999999966,38,6696.0,6696.0
2095.0,-2.0799999999999983,45,6904.0,6904.0
2100.0,-2.3599999999999994,53,7158.0,7158.0
2105.0,-2.740000000000009,56,7438.0,7438.0
2110.0,-2.799999999999997,57,7719.0,7719.0
2115.0,-2.799999999999997,50,7737.0,7737.0
2120.0,-1.3100000000000023,45,7804.0,7804.0
2125.0,-0.6700000000000017,46,7995.0,7995.0
2130.0,-2.8299999999999983,50,8233.0,8233.0
2135.0,-2.5,55,8501.0,8501.0
2140.0,-2.75,57,8783.0,8783.0
2145.0,-2.8499999999999943,57,9068.0,9068.0
2150.0,-2.8499999999999943,59,9358.0,9358.0
2155.0,-2.940000000000012,59,9653.0,9653.0
2160.0,-2.9499999999999886,59,9833.0,9833.0
2165.0,-1.8400000000000034,51,10006.0,10006.0
2170.0,-1.1599999999999966,55,10094.0,10094.0
2175.0,-1.1599999999999966,56,10353.0,10353.0
2180.0,-3.3900000000000006,59,10644.0,10644.0
2185.0,-2.940000000000012,62,10946.0,10946.0
2190.0,-3.039999999999992,62,11256.0,11256.0
2195.0,-3.1000000000000085,59,11478.0,11478.0
2200.0,-2.719999999999999,56,11656.0,11656.0
2205.0,-2.089999999999989,58,11898.0,11898.0
2210.0,-2.089999999999989,51,10869.0,10869.0
2215.0,9.299999999999997,44,10014.0,10014.0
2220.0,8.549999999999997,32,9658.0,9658.0
2225.0,3.219999999999999,32,9776.0,9776.0
2230.0,-1.4899999999999949,37,9946.0,9946.0
2235.0,-1.8100000000000023,46,10155.0,10155.0
2240.0,-2.280000000000001,52,10401.0,10401.0
2245.0,-2.5900000000000034,59,10683.0,10683.0
2250.0,-2.9299999999999926,60,10982.0,10982.0
2255.0,-3.0,59,11187.0,11187.0
2260.0,-2.280000000000001,52,11382.0,11382.0
2265.0,-1.6700000000000017,52,11531.0,11531.0
2270.0,-2.4099999999999966,54,11792.0,11792.0
2275.0,-2.4099999999999966,53,12035.0,12035.0
2280.0,-3.469999999999999,55,12305.0,12305.0
2285.0,-2.75,57,12585.0,12585.0
2290.0,-2.8200000000000074,55,12855.0,12855.0
2295.0,-3.779999999999987,55,13130.0,13130.0
2300.0,-2.7700000000000102,57,13411.0,13411.0
2305.0,-2.7700000000000102,55,13680.0,13680.0
2310.0,-3.8300000000000125,59,13968.0,13968.0
2315.0,-2.8799999999999955,55,13602.0,13602.0
2320.0,8.740000000000009,48,12400.0,12400.0
2325.0,8.659999999999997,39,11840.0,11840.0
2330.0,2.430000000000007,37,12022.0,12022.0
2335.0,-1.8200000000000074,39,12206.0,12206.0
2340.0,-2.069999999999993,47,12421.0,12421.0
2345.0,-2.4200000000000017,53,12669.0,12669.0
2350.0,-2.7700000000000102,60,12953.0,12953.0
2355.0,-2.7700000000000102,55,13085.0,13085.0
2360.0,-2.4499999999999886,54,13276.0,13276.0
2365.0,-1.9000000000000057,54,13538.0,13538.0
2370.0,-3.75,56,13815.0,13815.0
2375.0,-2.8000000000000114,56,14095.0,14095.0
2380.0,-2.8000000000000114,48,13220.0,13220.0
2385.0,7.630000000000024,48,12471.0,12471.0
2390.0,7.489999999999995,40,12671.0,12671.0
2395.0,-2.8200000000000074,40,12871.0,12871.0
2400.0,-2.0,46,13086.0,13086.0
2405.0,-2.319999999999993,55,13346.0,13346.0
2410.0,-2.75,60,13639.0,13639.0
2415.0,-3.0,62,13946.0,13946.0
2420.0,-3.0999999999999943,66,14263.0,14263.0
2425.0,-3.25,66,14076.0,14076.0
2430.0,5.589999999999975,56,13669.0,13669.0
2435.0,7.820000000000022,52,12943.0,12943.0
2440.0,7.820000000000022,42,13159.0,13159.0
2445.0,-1.4699999999999989,46,13381.0,13381.0
2450.0,-2.3100000000000023,54,13641.0,13641.0
2455.0,-2.6500000000000057,61,13932.0,13932.0
2460.0,-2.990000000000009,70,14269.0,14269.0
2465.0,-3.4299999999999784,70,14619.0,14619.0
2470.0,-3.5,68,14758.0,14758.0
2475.0,-0.6900000000000261,60,14707.0,14707.0
2480.0,0.36000000000001364,53,14828.0,14828.0
2485.0,0.36000000000001364,55,15081.0,15081.0
2490.0,-3.5900000000000034,62,15381.0,15381.0
2495.0,-3.0,71,15718.0,15718.0
2500.0,-3.3700000000000045,72,16078.0,16078.0
2505.0,-3.5999999999999943,72,16438.0,16438.0
2510.0,-3.5999999999999943,68,16610.0,16610.0
2515.0,-1.4000000000000057,58,16618.0,16618.0
2520.0,-0.3499999999999943,55,16258.0,16258.0
2525.0,5.900000000000006,52,16075.0,16075.0
2530.0,5.409999999999997,55,15537.0,15537.0
2535.0,5.409999999999997,49,15749.0,15749.0
2540.0,-3.069999999999993,51,15989.0,15989.0
2545.0,-2.5200000000000102,61,16270.0,16270.0
2550.0,-2.9000000000000057,65,16586.0,16586.0
2555.0,-3.219999999999999,70,16931.0,16931.0
2560.0,-3.490000000000009,71,17286.0,17286.0
2565.0,-3.549999999999983,74,17645.0,17645.0
2570.0,-3.640000000000015,77,18029.0,18029.0
2575.0,-3.8499999999999943,73,18002.0,18002.0
2580.0,2.6999999999999886,67,17631.0,17631.0
2585.0,3.2600000000000193,60,17346.0,17346.0
2590.0,3.2600000000000193,55,17597.0,17597.0
2595.0,-0.8700000000000045,61,17892.0,17892.0
2600.0,-2.9499999999999886,70,18222.0,18222.0
2605.0,-3.3000000000000114,78,18596.0,18596.0
2610.0,-3.740000000000009,79,18990.0,18990.0
2615.0,-3.9399999999999977,81,19393.0,19393.0
2620.0,-4.030000000000001,81,19798.0,19798.0
2625.0,-4.049999999999983,83,20210.0,20210.0
2630.0,-4.1200000000000045,83,20625.0,20625.0
2635.0,-4.150000000000006,79,20724.0,20724.0
2640.0,0.28999999999999204,75,20557.0,20557.0
2645.0,2.670000000000016,64,20409.0,20409.0
2650.0,-3.3499999999999943,63,20727.0,20727.0
2655.0,-3.190000000000026,68,21051.0,21051.0
2660.0,-3.4899999999999807,74,21406.0,21406.0
2665.0,-3.4899999999999807,73,20974.0,20974.0
2670.0,2.8700000000000045,68,20625.0,20625.0
2675.0,3.5,68,20815.0,20815.0
2680.0,-3.170000000000016,66,21144.0,21144.0
2685.0,-3.4499999999999886,75,21506.0,21506.0
2690.0,-3.819999999999993,82,21901.0,21901.0
2695.0,-4.1200000000000045,86,22322.0,22322.0
2700.0,-4.2900000000000205,86,22752.0,22752.0
2705.0,-4.2900000000000205,77,22513.0,22513.0
2710.0,0.6700000000000159,74,22315.0,22315.0
2715.0,1.9799999999999898,66,22536.0,22536.0
2720.0,-3.5,65,22860.0,22860.0
2725.0,-3.289999999999992,71,23202.0,23202.0
2730.0,-3.539999999999992,77,21314.0,21314.0
2735.0,38.48999999999998,74,18583.0,18583.0
2740.0,43.10000000000002,68,15257.0,15257.0
