step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,6,11.0,11.0
20.0,-0.11,5,32.0,32.0
25.0,-0.27,7,55.0,55.0
30.0,-0.32999999999999996,7,65.0,65.0
35.0,-0.06000000000000005,6,83.0,83.0
40.0,-0.3400000000000001,7,118.0,118.0
45.0,-0.3400000000000001,2,74.0,74.0
50.0,0.3500000000000001,5,77.0,77.0
55.0,-0.06999999999999995,6,31.0,31.0
60.0,0.31999999999999995,8,67.0,67.0
65.0,-0.42000000000000004,11,115.0,115.0
70.0,-0.42000000000000004,8,94.0,94.0
75.0,-0.009999999999999898,11,141.0,141.0
80.0,-0.47,6,134.0,134.0
85.0,0.27,7,120.0,120.0
90.0,-0.27,12,115.0,115.0
95.0,0.47,6,84.0,84.0
100.0,0.1299999999999999,8,89.0,89.0
105.0,0.1299999999999999,5,59.0,59.0
110.0,0.17000000000000004,8,91.0,91.0
115.0,-0.35,9,135.0,135.0
120.0,-0.44999999999999996,7,154.0,154.0
125.0,-0.21999999999999997,12,185.0,185.0
130.0,-0.55,12,245.0,245.0
135.0,-0.55,6,172.0,172.0
140.0,0.49,7,180.0,180.0
145.0,-0.08000000000000007,4,167.0,167.0
150.0,0.41000000000000014,8,160.0,160.0
155.0,-0.3700000000000001,6,62.0,62.0
160.0,0.8,13,109.0,109.0
165.0,-0.69,14,179.0,179.0
170.0,-0.69,8,144.0,144.0
175.0,0.10999999999999988,10,171.0,171.0
180.0,-0.27,7,152.0,152.0
185.0,0.5800000000000001,5,113.0,113.0
190.0,-0.06000000000000005,7,142.0,142.0
195.0,-0.06000000000000005,5,35.0,35.0
200.0,0.9400000000000001,7,63.0,63.0
205.0,-0.28,2,50.0,50.0
210.0,0.26,4,43.0,43.0
215.0,-0.14,2,19.0,19.0
220.0,0.5,1,2.0,2.0
225.0,-0.09000000000000001,2,12.0,12.0
230.0,-0.09000000000000001,4,6.0,6.0
235.0,-0.01999999999999999,8,43.0,43.0
240.0,-0.39,4,58.0,58.0
245.0,-0.06999999999999995,8,74.0,74.0
250.0,-0.4,9,115.0,115.0
255.0,-0.4,6,86.0,86.0
260.0,0.12,7,117.0,117.0
265.0,-0.30999999999999994,2,106.0,106.0
270.0,0.29999999999999993,8,99.0,99.0
275.0,-0.2799999999999999,6,123.0,123.0
280.0,-0.14000000000000012,6,135.0,135.0
285.0,-0.33999999999999986,8,171.0,171.0
290.0,-0.33999999999999986,4,136.0,136.0
295.0,0.22999999999999998,6,164.0,164.0
300.0,-0.30000000000000004,4,54.0,54.0
305.0,0.98,11,94.0,94.0
310.0,-0.5700000000000001,12,153.0,153.0
315.0,-0.5700000000000001,7,100.0,100.0
320.0,0.29000000000000004,8,113.0,113.0
325.0,-0.1299999999999999,5,107.0,107.0
330.0,0.1399999999999999,5,114.0,114.0
335.0,-0.25,5,77.0,77.0
340.0,0.94,4,34.0,34.0
345.0,-0.23000000000000004,7,60.0,60.0
350.0,-0.23000000000000004,2,26.0,26.0
355.0,0.25,4,38.0,38.0
360.0,-0.13999999999999996,0,14.0,14.0
365.0,0.42,1,2.0,2.0
370.0,-0.08,2,12.0,12.0
375.0,-0.08,5,8.0,8.0
380.0,0.0,8,48.0,48.0
385.0,-0.39999999999999997,5,61.0,61.0
390.0,-0.12,8,84.0,84.0
395.0,-0.4,7,82.0,82.0
400.0,0.15000000000000002,6,91.0,91.0
405.0,-0.30999999999999994,7,123.0,123.0
410.0,-0.30999999999999994,3,93.0,93.0
