,state,Actions Rewards
114,"(([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (0, 3.0)], 1), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 2))",[-0.01093321  0.          0.        ]
115,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (0, 3.0)], 1))",[-0.02875849  0.          0.        ]
116,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 2), ([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2))",[-50.01140588   0.           0.        ]
117,"(([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2), ([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 2))",[-5.18299962  0.          0.        ]
118,"(([(19.0, 22.0), (5.0, 13.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1))",[-0.02842526 -0.01008733 -0.0108813 ]
119,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (5.0, 13.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2))",[-2.89275535e-02 -5.00000000e+01 -1.86668131e-02]
120,"(([(3.0, 11.0), (19.0, 22.0)], 4, [(0, 3.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2))",[0. 0. 0.]
121,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2), ([(3.0, 11.0), (19.0, 22.0)], 4, [(0, 3.0), (19.0, 22.0)], 1))",[-0.01570566 -0.02439491  0.        ]
122,"(([(0, 7.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 17.0)], 4, [(1.0, 4.0), (1.0, 9.0)], 1))",[-0.01256031  0.          0.        ]
123,"(([(1.0, 4.0), (9.0, 17.0)], 4, [(1.0, 4.0), (1.0, 9.0)], 1), ([(0, 7.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 1))",[-0.01617297  0.          0.        ]
124,"(([(2.0, 10.0), (19.0, 22.0)], 4, [(0, 2.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 4))",[0. 0. 0.]
125,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 4), ([(2.0, 10.0), (19.0, 22.0)], 4, [(0, 2.0), (19.0, 22.0)], 1))",[-0.03825745 -0.05491971 -0.02958896]
126,"(([(0, 5.0), (1.0, 4.0)], 1, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01021046  0.          0.        ]
127,"(([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 5.0), (1.0, 4.0)], 1, [(0, 7.0), (1.0, 4.0)], 1))",[-0.0120284  0.         0.       ]
128,"(([(0, 7.0), (1.0, 4.0)], 2, [(0, 9.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01233855  0.          0.        ]
129,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 7.0), (1.0, 4.0)], 2, [(0, 9.0), (1.0, 4.0)], 1))",[-0.01350197  0.          0.        ]
130,"(([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 2), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1))",[-4.52941653 -4.7804432  -5.0410608 ]
131,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 4, [(19.0, 22.0), (14.0, 23.0)], 2))",[-0.01995971 -0.02199724 -0.02719177]
132,"(([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
133,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1))",[0. 0. 0.]
134,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 0, [(21.0, 24), (19.0, 22.0)], 1))",[-8.62335843  0.          0.        ]
135,"(([(23.0, 24), (19.0, 22.0)], 0, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.01775304  0.          0.        ]
136,"(([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 2), ([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1))",[-135.13679707    0.            0.        ]
137,"(([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 2))",[-85.56812505   0.           0.        ]
138,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 2), ([(0, 1.0), (1.0, 4.0)], 1, [(0, 3.0), (1.0, 4.0)], 1))",[-0.6410827  -3.23998933 -7.33196773]
139,"(([(0, 1.0), (1.0, 4.0)], 1, [(0, 3.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 2))",[-1.84453194e-02 -5.57567072e+01 -2.78029597e-02]
140,"(([(19.0, 22.0), (5.0, 13.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2), ([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 2))",[-0.01038079 -0.0105907   0.        ]
141,"(([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (5.0, 13.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 2))",[-1.22909179e-02 -5.00000000e+01  0.00000000e+00]
142,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2))",[-1.61775938 -3.09996086  0.        ]
143,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.12615947 -0.028061    0.        ]
144,"(([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2), ([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 1))",[-2.53700059  0.          0.        ]
145,"(([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2))",[-0.01295973  0.          0.        ]
146,"(([(6.0, 15.0), (1.0, 4.0)], 4, [(14.0, 23.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2))",[0. 0. 0.]
147,"(([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2), ([(6.0, 15.0), (1.0, 4.0)], 4, [(14.0, 23.0), (1.0, 4.0)], 2))",[-0.08923091 -0.09229125 -0.04915499]
148,"(([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 19.0)], 4, [(1.0, 4.0), (2.0, 11.0)], 2))",[-0.01478537  0.          0.        ]
149,"(([(1.0, 4.0), (10.0, 19.0)], 4, [(1.0, 4.0), (2.0, 11.0)], 2), ([(0, 3.0), (1.0, 4.0)], 2, [(0, 5.0), (1.0, 4.0)], 1))",[-0.01129675  0.          0.        ]
150,"(([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2))",[-0.01208855  0.          0.        ]
151,"(([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2), ([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 1))",[-0.76766593  0.          0.        ]
152,"(([(15.0, 24), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01056994  0.          0.        ]
153,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1), ([(15.0, 24), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 1))",[-0.01201656  0.          0.        ]
154,"(([(14.0, 22.0), (19.0, 22.0)], 2, [(12.0, 20.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01276544  0.          0.        ]
155,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(14.0, 22.0), (19.0, 22.0)], 2, [(12.0, 20.0), (19.0, 22.0)], 1))",[-0.27759462  0.          0.        ]
156,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01007382  0.          0.        ]
157,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2))",[-0.0116921  0.         0.       ]
158,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.02128957  0.          0.        ]
159,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2))",[-2.2629793  0.         0.       ]
160,"(([(1.0, 4.0), (16.0, 24)], 3, [(1.0, 4.0), (11.0, 20.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-0.01457233  0.          0.        ]
161,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 3, [(1.0, 4.0), (11.0, 20.0)], 2))",[-0.01142637  0.          0.        ]
162,"(([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 1), ([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 1))",[-0.0163085  0.         0.       ]
163,"(([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 1))",[-0.01864732  0.          0.        ]
164,"(([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 1), ([(9.0, 17.0), (19.0, 22.0)], 4, [(1.0, 9.0), (19.0, 22.0)], 1))",[-0.01637872  0.          0.        ]
165,"(([(9.0, 17.0), (19.0, 22.0)], 4, [(1.0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 1))",[-0.02052864  0.          0.        ]
166,"(([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 1), ([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1))",[-110.08799756    0.            0.        ]
167,"(([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 1))",[-60.7670503   0.          0.       ]
168,"(([(1.0, 4.0), (4.0, 13.0)], 4, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 2))",[0. 0. 0.]
169,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (4.0, 13.0)], 4, [(1.0, 4.0), (0, 5.0)], 1))",[-0.07937563 -0.10792599 -0.07251941]
170,"(([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 1), ([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 2))",[-0.02822258  0.          0.        ]
171,"(([(6.0, 15.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 1))",[-0.20999088  0.          0.        ]
172,"(([(19.0, 22.0), (12.0, 21.0)], 4, [(19.0, 22.0), (20.0, 24)], 1), ([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2))",[0. 0. 0.]
173,"(([(23.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (12.0, 21.0)], 4, [(19.0, 22.0), (20.0, 24)], 1))",[0. 0. 0.]
174,"(([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-1.75130236e+01 -8.24085291e+01 -7.51241818e-03]
175,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2))",[-3.76227814e+01 -1.00633666e-02  0.00000000e+00]
176,"(([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2))",[-0.01159114  0.          0.        ]
177,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.01178506  0.          0.        ]
178,"(([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (14.0, 22.0)], 1))",[-18.91947688   0.           0.        ]
179,"(([(19.0, 22.0), (6.0, 14.0)], 4, [(19.0, 22.0), (14.0, 22.0)], 1), ([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 2))",[-16.90271486   0.           0.        ]
180,"(([(14.0, 23.0), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.01603169  0.          0.        ]
181,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1), ([(14.0, 23.0), (19.0, 22.0)], 2, [(12.0, 21.0), (19.0, 22.0)], 1))",[-0.01508548  0.          0.        ]
182,"(([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.00868693  0.          0.        ]
183,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 1), ([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 2))",[-0.01195982  0.          0.        ]
184,"(([(15.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-170.25915368    0.            0.        ]
185,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(15.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 2))",[-22.93351122   0.           0.        ]
186,"(([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (1.0, 9.0)], 1), ([(5.0, 14.0), (1.0, 4.0)], 4, [(13.0, 22.0), (1.0, 4.0)], 1))",[-0.01853529  0.          0.        ]
187,"(([(5.0, 14.0), (1.0, 4.0)], 4, [(13.0, 22.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 7.0)], 1, [(19.0, 22.0), (1.0, 9.0)], 1))",[-2.52171131  0.          0.        ]
188,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1))",[-3.5303928  -4.48371805 -6.95529218]
189,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-2.12541503e-02 -5.00007087e+01 -3.01995573e-01]
190,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.0187782  0.         0.       ]
191,"(([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1))",[-0.01162656  0.          0.        ]
192,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 2), ([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2))",[-23.4099438   0.          0.       ]
193,"(([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (2.0, 11.0)], 2), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 2))",[-23.51190334   0.           0.        ]
194,"(([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1))",[-0.01220311  0.          0.        ]
195,"(([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1), ([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 1))",[-0.01157241  0.          0.        ]
196,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 1))",[-0.01858005  0.          0.        ]
197,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 1), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 1))",[-0.35147977  0.          0.        ]
198,"(([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1))",[-0.01227618  0.          0.        ]
199,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (4.0, 12.0)], 4, [(19.0, 22.0), (12.0, 20.0)], 2))",[-0.01922959  0.          0.        ]
200,"(([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2))",[-0.02199789  0.          0.        ]
201,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 2), ([(22.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1))",[-7.09282828  0.          0.        ]
202,"(([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1))",[-0.01092929  0.          0.        ]
203,"(([(19.0, 22.0), (4.0, 13.0)], 4, [(19.0, 22.0), (12.0, 21.0)], 1), ([(20.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2))",[-0.01184508  0.          0.        ]
204,"(([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-0.67066978  0.          0.        ]
205,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(18.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 2))",[-0.62362803  0.          0.        ]
206,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 2))",[-84.40821061 -79.60335144 -88.21466757]
207,"(([(19.0, 22.0), (0, 8.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 2), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-133.05691601  -77.97312137  -84.90081296]
208,"(([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 2), ([(11.0, 20.0), (19.0, 22.0)], 4, [(3.0, 12.0), (19.0, 22.0)], 1))",[-0.00987042  0.          0.        ]
209,"(([(11.0, 20.0), (19.0, 22.0)], 4, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 2))",[-0.01270906  0.          0.        ]
210,"(([(1.0, 4.0), (16.0, 24)], 2, [(1.0, 4.0), (14.0, 23.0)], 2), ([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 1))",[-20.32981367   0.           0.        ]
211,"(([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 2, [(1.0, 4.0), (14.0, 23.0)], 2))",[-3.21020933  0.          0.        ]
212,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(15.0, 23.0), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 2))",[-132.49655648  -68.05298833  -69.39690616]
213,"(([(15.0, 23.0), (19.0, 22.0)], 0, [(13.0, 21.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-111.00677231 -222.58146701 -117.46436506]
214,"(([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (21.0, 24)], 1))",[-0.03567353  0.          0.        ]
215,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (21.0, 24)], 1), ([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 2))",[-0.01525964  0.          0.        ]
216,"(([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 4.0)], 1), ([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1))",[-50.   0.   0.]
217,"(([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 4.0)], 1))",[-0.01127349  0.          0.        ]
218,"(([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 4.0)], 1), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-52.13842191   0.           0.        ]
219,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 4.0)], 1))",[-3.63571781  0.          0.        ]
220,"(([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 1), ([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2))",[-15.86910326 -11.53335693 -10.49182793]
221,"(([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 2), ([(8.0, 17.0), (1.0, 4.0)], 0, [(10.0, 19.0), (1.0, 4.0)], 1))",[-17.07037134 -11.87703552 -10.93103988]
222,"(([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2), ([(9.0, 18.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 1))",[-26.71552878   0.           0.        ]
223,"(([(9.0, 18.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2))",[-32.49828345   0.           0.        ]
224,"(([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2))",[-5.30654075  0.          0.        ]
225,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (13.0, 22.0)], 2))",[-0.02553517  0.          0.        ]
226,"(([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 23.0)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-0.01479418 -0.01340293 -0.01482975]
227,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 23.0)], 2))",[-0.01014597 -0.01027544 -0.01027544]
228,"(([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2), ([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1))",[ -26.78761172 -108.37002215  -50.44207682]
